review,sentiment
"Tačas, ko so bili še pasjeglavci po teh krajih, je plela $ žive duše in le včasih pasjeglavce, ki so na noč zahajali $ vragov, ki so vsi s pasjeglavci zmenjeni. Daj mački kos mesa, $ Noč se je bila storila; pasjeglavci pridejo domov in zagledajo kosorepo $ pride: Morda bi me zasledili pasjeglavci in še huje bi mi $ naredi, kar zasliši zunaj govoriti pasjeglavce. Po sledu so bili za $ sama noter prišla. Kmalu izvohajo pasjeglavci to luknjo in eden prikaže $ na klopi v kovačnici dvanajst pasjeglavcev, ki jih je hči pobila.",0
"je plela neki dan lepa deklica sama na njivi. Kar zagleda, $ na kateri smreki čepi skrita deklica. Bodli so torej s svojimi $ jo izruvali; tako jim je deklica prišla v pest. Zaprli so $ brusiti kremplje, da je bilo deklico strah. Nekoč posebno močno joka $ očetu bi šla rada, pravi deklica. Kako boš šla, ali ne $ mož dejal in izginil, da deklica ni vedela ne kdaj ne $ sled in teče za ubežno deklico. Medtem je bila ona pritekla",1
"ti je mlada? jo nagovori dedec. K očetu bi šla rada, $ pasjeglavski grad nima vrat? reče dedec. Vem, ali jaz bi šla",1
"Malemu Jožku se je sanjalo, da vidi $ bom vjel muho,« je silil Joško. »Jih znam sama bolje loviti, $ ne poreden,« se je branil Joško. »Kdo je bil pa včeraj $ kdo?« se je smejala lastavica. Joško je napravil majhno šobo, zameril $ lastavica. Zdaj je bilo pa Jošku preveč Namršil je obrvi, jezno $ postajale vedno večje ... Toda Joško je kmalu videl samo še $ pogoltniti. In — — — Joško se je prebudil, ves trd",1
"poigrala!« »Ne grem,« je rekla lastavica. »Ti bom vjel muho,« je $ loviti, kakor ti,« je odgovarjala lastavica. »Pojdi!« »Ne grem.« »Zakaj pa $ našeškan, kdo?« se je smejala lastavica. Joško je napravil majhno šobo, $ ve?« se je spet smejala lastavica. Zdaj je bilo pa Jošku",0
dokler se je ni usmilila vila z Menine planine. Prišla je,1
" Gorjanci pripovedujejo, da je pod Menino",1
"bajti na samoti živela uboga bajtarica, ki ni imela drugega kakor $ jama se je odprla, uboga bajtarica pa je ostrmela in skoraj $ v predpasnik.« Vila je izginila, bajtarica pa je odšla domov in",0
"večera vzela v naročje svojega otroka ter odšla iskat srečo. V $ Stopila je v jamo, odložila otroka na skalo ter pričela v $ je žena spomnila, da je otroka pozabila v jami. Zajokala je $ V jami boš našla svojega otroka, a samo tedaj, če boš $ in noč jokala za izgubljenim otrokom. Toliko solz je potočila v",1
"gozdu in zagledal tam daleč medveda. Od strahu se je ustavil $ - No prav! je dejal medved in je šel proti tisti $ puško in začel streljati. Ubogega medveda je zabolelo po vsem životu! $ Nehaj, nehaj, je začel vpiti medved, če so tvoje besede tako $ ti! Tako je mož premagal medveda. ",0
"neki je Nekoč lovec hodil po gozdu in zagledal $ - Dajva začeti s kreganjem! Lovec je vzel svojo puško in $ za drevo. Medved, ki je moža opazil, se je približal in $ brez vsakega vzroka? je rekel mož. Prej se morava lepo skregati, $ malo bolj daleč, je dejal mož, bolj tja, do tiste bule. $ si močan ti! Tako je mož premagal medveda.",1
"dokler bi ne imel svetega ptiča, kateri ima zlato perje. Pa $ Pa kje bi bil ta ptič, tega ni znal nihče v $ vence; kateri bi našel svetega ptiča, imel bi vedno svež venec, $ iti. Rekla mu je: «Tisti ptič je na Turškem, v podrti $ cerkev. Tu je letal zlati ptič od oltarja do oltarja, ter $ lepše pel ko najmilejša godba. Ptič mu zleti na ramo, mladenič $ sta raztrosila grozno vest. Zlati ptič ni nič več prepeval in $ cerkveni prag, zapel je sveti ptič prvič odkar so ga bili $ bi saj slišal peti zlatega ptiča. Drugo nedeljo zgodi se ravno $ bi spoznal za koga voljo ptič vender zapoje. Tudi takrat prišel $ takrat prišel je grofič. Najnazadnje ptič je zapel, stražar pa si $ vtihnil je ob enem zlati ptič. Stražar stopi za njim, prime $ grof hoče vedeti zakaj zlati ptič ravno za tebe voljo poje.»",1
"v bližnji krčmi sestaneta se starejša brata zopet. Tam pijeta tako dolgo,",0
"obesili vence, bil je venec najmlajšega brata še lep cveteč, njijina sta",1
"kočo; tu je živela stara ženica, katera ga pouči kod ima",1
"njem pa so bivale tri princesinje, katere so grofiču povedale da $ je najmlajši sin z lepo princesinjo, starejša pa sta pretrpela grozno",1
"oče, ter stopi pri nekem čevljarji za pomagača. V nedeljo ga $ pomagača. V nedeljo ga vpraša čevljar če pojde k maši. Grofič",1
"grofič. Najnazadnje ptič je zapel, stražar pa si dobro zapomni, kje",1
"dne skriti. Zvečer zbere grof sodnike, ter je vprašal, kako bi $ zapustil v smrtni nevarnosti. Vsak sodnik je izrekel grozno obsodbo, najgroznejo",0
samotnem griči. Kar priletita dva vrana in eden pravi drugemu: «Če,0
ravno za tebe voljo poje.» Grof na mah spozna svojega najmlajšega,1
"čelom blizu Nadiže je živela lisica, ki je imela mlade. Vsak $ so imele šolo in mati lisica jih je učila, kako se $ in potem jim je mati lisica dejala: - Vstanite in se $ Ah, moji otroci, je rekla lisica, od zdaj bo mo­ral vsak",1
"živela lisica, ki je imela mlade. Vsak dan je šla iz $ polhe, ptice, zato so nje­ne mlade lepo rasle. Pod noč so $ Nekega dne, ko so bile mlade že odraščene, jih je mati",1
"e s t!« — veli Kurent ter gre dalje kričeč: »Sedem $ Bog. Ker pa ni imel Kurent nobenega vinarja več — da $ to pa reče berač: »Ti Kurent, ti si res usmiljena dušica! $ ha ha!« — zasmeje se Kurent — »kaj mi moreš neki $ bode kdo na nji!« — Kurent se je le norčeval, kakor $ a berača ne ugleda nikjer. Kurent si misli: »Naj bo kar $ že zasolim!« — misli si Kurent. Vzame puško, pomeri, ustreli — $ mož svojih besedij!?« — upije Kurent. Gospod pa se brani na $ pa prileze do srede, vzame Kurent goslice ter začne tako lepo $ in rotil še dolgo časa, Kurentu pa se je smejalo srce. $ mu zavije vrat; kar spregovori Kurent: »Gospodje sodniki! Kdorkoli stoji na $ Njega privežejo h kolu, a Kurentu dajo goslice. Kurent zagode, a $ kolu, a Kurentu dajo goslice. Kurent zagode, a vsi sodniki in $ dejal, da ne dajajte mu!« Kurent jo je počasi pobrisal ter $ um, da bi tekel za Kurentom. Kurent je šel po svetu. $ da bi tekel za Kurentom. Kurent je šel po svetu. Ustavi $ Kar se domisli Smrt tudi Kurenta ter pride ponj. Reče mu: $ ter pride ponj. Reče mu: «Kurent, čas bi bil, da te $ »Prav imaš!« — odgovori jej Kurent: — »pa pojdi, pojdi na $ hoče lezti na drevo, a Kurent jo priveže z ono nitjo $ za zajutrek. Ko Smrtnik obljubi Kurentu, da ga ne pride več $ poskusi tudi on kaj zna Kurent. Kurent ubode z šivanko v $ tudi on kaj zna Kurent. Kurent ubode z šivanko v kovaški $ koj se spravi v meh. Kurent pa zašije ono luknjico z $ polomljen. Na to ga izpusti. Kurent pa je koval še mnogo $ bi se upal iti po Kurenta. Čez nekaj let pa se $ — hrom-), da on pripelje Kurenta. Oj, kako so bili hudiči $ sijalo solnce upanja. Pride h Kurentu. Kurent pa govori: »Oj, kako $ solnce upanja. Pride h Kurentu. Kurent pa govori: »Oj, kako se $ joj: ustati ne more več. Kurent pa se smeje, greje železo, $ Z železom mu je odžgal Kurent še drugo nogo, tako da $ upil, prosil, klel — a Kurent se je smijal in — $ se je naveličal življenja tudi Kurent. Nekega dne reče: »Videti moram, $ prebodejo duri skozi in skozi. Kurent pa si misli: »Čakaj, moram $ na svetu počel preveč neumnosti. Kurent pa de: »Na malo vina $ pa vendar vzameš od grešnega Kurenta, — a razkoračiti se moraš $ Peter vzame, se razkorači a Kurent uteče skozi 'koračo' v nebesa. $ svojem!« Tako, vidite, prišel je Kurent v nebesa: sleparil je na",1
"Tam na nekem pašniku ugleda gospoda, ki je streljal velikega ptiča,",1
"je pa bil sam Gospod Bog. Ker pa ni imel Kurent $ bil, da te peljem k Bogu!« — »Prav imaš!« — odgovori $ košek lepih jabolk. Poneseva jih Bogu za dar!« Smrt hoče lezti $ svojemu.« Sv. Peter ga zatoži Bogu, ki ga pa pokrega: »Ej,",1
"ne, pa ne pojdem!« Se-ve hudiču je bilo to vrlo lehko",0
"k nebeškim vratam, a sv. Peter mu ni hotel odpreti češ: $ moraš če hočeš piti!« Sv. Peter vzame, se razkorači a Kurent $ jaz sem na svojemu.« Sv. Peter ga zatoži Bogu, ki ga $ ki ga pa pokrega: »Ej, Peter, grlo, grlo te je opravilo!",1
"in jedno suknjico!« Sreča ga berač, ki mu pravi: »Če si $ vinar pa sem daroval potrebnemu beraču!« Se ve, da se mu $ No, zato pa ga nadlegujejo berači drug za drugim; vsakemu da $ za mili dar še jeden berač — ki je pa bil $ suknjico. Na to pa reče berač: »Ti Kurent, ti si res $ zagleda železno stolico -- a berača ne ugleda nikjer. Kurent si $ suknjico, katero je daroval tistemu beraču, poskoči na njo ter pravi:",0
"mnogo let. Kar se domisli Smrt tudi Kurenta ter pride ponj. $ Poneseva jih Bogu za dar!« Smrt hoče lezti na drevo, a $ ni umrl na svetu nihče. Smrt ga prosi, zdihuje, da bi $ se je kadilo za njo. Smrtnik (-njen mož-) pravi: »Čakaj, čakaj, $ palico že za zajutrek. Ko Smrtnik obljubi Kurentu, da ga ne",0
"je snel od voza nekega kmeta, ki je prejšnji večer pripeljal",1
"ne prikrade v bližino kakšna lisica, ki bi jo nama pred nosom",0
"je po cesti prištorkljal star pastir, ki je gnal ovce na",0
"voz troje koles in tudi kobilica vam nekam šepa. Lahko vam $ vlita zanjo.« Ko je bila kobilica podkovana, se je lotil še",1
"svetu,« je nekega jutra rekel Anže tovarišu, ki je delal pri $ brašna za na pot, je Anže vtaknil v žep staro podkev, $ bi se poslovila od domačih: Anže s podkvijo v žepu, njegov $ Drugi dan pa je rekel Anže: »Počijva malo, da se nama $ je gnal ovce na pašo. Anže mu je zastavil pot, privlekel $ pa ti poskusi srečo,« reče Anže prijatelju, ki je bil zavalil $ »Tale bo pravi,« je rekel Anže in brž potegnil iz žepa $ čutila na varnem, je rekel Anže: »Le kdo je tisti norec, $ nepotrebnem brusila pete,« je rekel Anže. »Ubogajva starčka, leziva v travo $ noči lovila. »Ježešna,« je vzkliknil Anže, »piška nama je ušla prav $ kot sta sklenila, je bil Anže na straži, njegov prijatelj pa je $ pa se je zdanilo, je Anžeta minil strah, pa se je z $ bo spekla mlatičem za kosilo. Anže in njegov prijatelj pa sta z",0
"po cesti. Bil je ubog berač z leseno nogo in njega $ jo vidva iščeta,« je rekel berač. »Najbolje bo, da kar precej",0
"je privila izpod mize bela kača z lepo krono na glavi $ lepega ptička. Ko se je kača najedla, je stresla lepo kronico $ v luknjo. Brž, ko je kača izginila, je mati skočila v $ rod, ki je z belo kačo prijazno in lepo ravnal.",1
"kmetica in je imela majhne otroke. Hodila je na polje delat, $ Hodila je na polje delat, otroke pa je puščala doma ter $ mati hvalila, dn so pridni. Otroci pa so rekli: - Saj $ ji je čudno zdelo, da otroci pripovedujejo o lepem belem ptičku.",1
"skrinjo, kjer so imeli prejo. Ded je pozimi prejo vil. Vso",1
"vse pojedli, zato jih je mati hvalila, dn so pridni. Otroci $ hodi tudi lep ptiček jest. Mati si je mislila, da prihaja $ se zvila najmlajšemu v naročje. Mati je bila vsa trda od $ ko je kača izginila, je mati skočila v vežo in spravila",1
"eno hišo, en polovnjak vina, mačko, kozo, srp in enega bika. $ srp, najmlajšemu pa sta dala mačko in se norčevala iz njega. $ češ da ne more oddati mačke. Dobro! Gredo dalje in pridejo $ rajnišev,« pravijo vsi. Najmlajši spusti mačko na tla, mačka hitro razpodi $ Najmlajši spusti mačko na tla, mačka hitro razpodi miši, jih pobije $ okna zadelajo s slamo in mačko zaprejo v hišo. Nato naj $ naj hišo zažgejo, da bo mačka zgorela. Krčmar pa spleza na $ kajti mislil si je: »Če mačka pride ven, me ne bo $ našla.« Res, hiša se vname, mački je bilo že hudo, pa $ skozi okno in po svoji mačji navadi naravnost na jagned, na $ ker je mislil, da gre mačka nad njega. Mačka pa, ko $ svojim starim gospodarjem. Tako je mačka pribežala za svojim najmlajšim bratom, $ zdaj šeststo rajnišev pa še mačko nazaj. Sinovi pridejo do nekega $ pravi grofica. Najmlajši ji da mačko, nato pa dobi šesto rajnišev, $ in konje jedla.« Zares požene mačko z gradu. Mačka pa pribeži $ tako je mlajši brat dobil mačko nazaj in še denarja je",1
"Neki oče je imel 3 sinove, ki $ in enega bika. Ko je oče umrl, so sinovi začeli deliti.",1
"kjer so gostje ravno jedli, krčmar pa jim je moral odganjati $ so trije bratje odšli, ukaže krčmar, naj vse znosijo iz hiše, $ na kateri je bil naš krčmar Vrban. Ko je krčmar to $ naš krčmar Vrban. Ko je krčmar to videl, se je prestrašil",0
"varovati grofa?« »Šesto rajnišev,« pravi grofica. Najmlajši ji da mačko, nato $ odidejo. Ko so odšli, se grofica spomni, da je pozabila vprašati, $ je tekel nazaj in rekel grofici: »Ta stvar je konje in $ pa ni dobro,« si misli grofica, »pa že rajši to stvar",0
"vprašajo, kaj pri njih delajo hlapci. Grofica jim odgovori: »Grofa varujejo, $ vam dam takšno stvar, da hlapcem ne bo treba varovati grofa?« $ ta stvar je. Hitro pošlje hlapca za njimi, naj jih vpraša,",1
"velikih kot čoln, je pridrsala čarovnica, grda kot sodni dan. Sredi $ je tarnala, ko je začula čarovnico, kako je začela brusiti velikanski $ in — ni je bilo. Čarovnica je vihala nos in kričala: $ mi je, pretkanka,« je zarenčala čarovnica, zajahala čarobno metlo in hajdi $ pomoči in ko se zlobna čarovnica vrže iz visoke višave na $ bi jo v pajčevino povili. Čarovnica je kričala in vpila, a $ so se dvignili vsi s čarovnico vred. Splavali so nad visoke $ morja — čof, so spustili čarovnico v vodo, sami pa so",0
"stopi bliže, da ji pomore. Lisica pa se ji globoko prikloni in",1
"priteče na pomoč toliko oboroženih palčkov, da bodo vso zemljo pokrili $ se dvigne izza vsake bilke malček-palček in kmalu jih je bilo $ Barico ugrabila, zleze nanjo toliko palčkov kot mravelj in ji zveže $ bi z njo?« so ugibali palčki, a Barica je pogodila pravo. $ kar vrnili domov, kjer so palčki izvolili Barico, da jim je",1
"najsrečnejši, skoči iz grmovja mlad zajček preko ceste, pa se ujame $ pot bo zame najboljša?« In zajček je dejal: »Na vse strani",1
"ostala sama s svojo mačko Mehkodlačko v tesni, napol podrti kolibici $ beli stezici s svojo mačko Mehkodlačko. Ko ti hodi že dobro $ se odpravi s svojo mačko Mehkodlačko naprej. Ali noč ju prehiti $ jim je kraljevala, in mačko Mehkodlačko, da jim je lovila miši, $ stala na razpotju s svojo muco in premišljevala, kateri utegne biti $ Barico strašna groza. Pograbila je muco in planila z njo k $ si jo okrog glave, vzame muco v naročje in — ni",1
" Barica je bila majhna, uboga deklica. $ po zraku, kamor ti drago.« Barica vzame še lisičji rep, se $ pokrili kot roj zelenih kobilic.« Barica vzame še rog, ga skrbno $ pomoč, pa hajdi svojo pot. Barica je pobrala zajčev kožušček in $ mogel dalje. Tudi njemu pomore Barica in jelen ji da v $ poganjalo ptičje perje na glavi. Barica se je izprva silno prestrašila, $ Kraj peči pa je zapazila Barica kup človeških lobanj in na $ človeku podobnega. Zdajci je obšla Barico strašna groza. Pograbila je muco $ »Nasadila me bo,« se prestraši Barica ter povleče izza predpasnika lisičji $ ji je bila za petami. Barica pa ne pomišlja dolgo. Spusti $ je kar vsa zemlja mrgolela. Barica jih milo prosi pomoči in $ višave na zemljo, da bi Barico ugrabila, zleze nanjo toliko palčkov $ njo?« so ugibali palčki, a Barica je pogodila pravo. Zavesljala je $ domov, kjer so palčki izvolili Barico, da jim je kraljevala, in",1
"deklica. Imela je le staro mamico, a ko ji je še",0
"nesreča na njivi. Pravi torej graščaku, naj stopi na njivo. Ko $ stopi na njivo. Ko pride grašdak na njivo in vidi, kako $ izpulili repo, jim gre pomagat. Graščak prime za služabnika, služabnik za",1
"tudi hlapca ni domov, pošlje graščakinja kuharico na njivo. Ko pride $ morejo izpuliti repe. Sedaj pošlje gospa služabnika, naj gre gledat, kaj $ Ker ni nikogar domov, začne graščakinjo skrbeti, ali se ni morda",1
repo. Sejal jo je grajski pisar. Ali glej! Iz tolikih zrn,1
"zrasla ena sama repa. Grajska dekla jo je morala vsak dan $ Nekega dne pošlje grajska gospa deklo, naj gre repo izpulit. Dekla $ deklo, naj gre repo izpulit. Dekla gre na njivo in zgrabi",1
"izpuliti velikanske repe. Ker tudi hlapca ni domov, pošlje graščakinja kuharico $ repa še v zemlji, prime hlapca, hlapec za deklo, dekla za $ prime za kuharico, kuharica za hlapca, hlapec za deklo, dekla za",1
"hlapca ni domov, pošlje graščakinja kuharico na njivo. Ko pride kuharica $ kuharico na njivo. Ko pride kuharica na njivo in vidi, da $ na njivo in prime za kuharico, kuharica za hlapca, hlapec za",1
"izpuliti repe. Sedaj pošlje gospa služabnika, naj gre gledat, kaj se $ trem, da ni nikogar domov. Služabnik pride na njivo in prime $ pomagat. Graščak prime za služabnika, služabnik za kuharico, kuharica za hlapca,",1
Nekega dne pa je prišla miška in je vso mast pojedla.,0
"živel je Nekoč car, ki je imel zdravnika; ta $ ozdravi. Zdravnik pa je dejal carju: »Veličanstvo! Njena bolezen je zelo $ dela zdravnik. Ta je položil carjevo hčer na mizo, jo trdno $ Ko je ozdravela, je poklical car zdravnika in mu je dejal: $ umoriš mojega učenca«. Ko je car to slišal, se je zavzel $ drugega. Deček pa je dejal carju: »Veličanstvo, vidim, da mi nočeš $ ga je dal dečku pred carjevimi očmi. Deček pa je vprašal $ zopet čil in zdrav pred carja in dejal: »Zdaj sem jaz $ Na te besede sta odšla car in zdravnik. Na četrti dan $ se je zopet prikazal pred carjem, nalil pred njegovimi očmi v $ jo zapečatil. Nato je dejal carju, naj pokliče zdravnika. Ko je",1
"živel car, ki je imel zdravnika; ta je bil zelo učen, $ tako je prišel tudi k zdravniku. Ko je ta videl, da $ da je postal učen kot zdravnik in skoraj še bolj. Car $ mučil glavobol. Car je ukazal zdravniku, naj poizkusi vse, da jo $ več prenašati«. Car je dal zdravniku dovoljenje; ta se je zaprl $ je lahko videl, kaj dela zdravnik. Ta je položil carjevo hčer $ je ozdravela, je poklical car zdravnika in mu je dejal: »Kaj $ imaš usmiljenje z menoj; toda zdravnik noče drugače, kot da jaz $ najlože, da izbere njega za zdravnika. Zaukazal je, in drugi dan $ in drugi dan je prinesel zdravnik najmočnejšega strupa in ga je $ očmi. Deček pa je vprašal zdravnika: »Koliko ur še bom živel, $ besede sta odšla car in zdravnik. Na četrti dan se je $ je dejal carju, naj pokliče zdravnika. Ko je ta prišel, mu $ In res, ko jo je zdravnik zgrabil, je padel mrtev na",0
"njega. Živel pa je zvit deček, ki se je napravil mutastega $ je ta videl, da je deček mutast, je dejal sam pri $ ker ni hotel, da bi deček umrl, in drugič, ker se",1
"bolj. Car pa je imel hčer, ki jo je že dolgo $ Car pa je vprašal svojo hčer, ki mu je odgovorila: »Naj $ zaprl s carjem in njegovo hčerko v sobo in je vzel $ zdravnik. Ta je položil carjevo hčer na mizo, jo trdno privezal, $ dam, ko si mi ozdravel hčer?« Zdravnik mu je odgovoril: »Hočem,",1
"smrt bolna v neizmerno žalost kralja in vsega ljudstva. Ozdraviti pa $ poprosi, da ga peljejo pred kralja, ker je imeniten zdravnik iz $ ter hoče ozdraviti bolno kraljičino. Kralj ga je hitro pustil do",1
"je začel svitati beli dan. Vile so umolknile. Z veselim in $ kako so se pogovarjale gorske Vile. Rekle so: »Tista kraljičina je ozdravela; $ črv pozemeljski!« Oglasi se neka Vila: »Da, da zares, previdne bodimo!",0
Dvema bratoma umrl je ljubljeni oče. Zapustil jima je precejšnjo svoto,1
"razdelita na dva jednaka dela. Mlajši brat pravi starejšemu: »Pojdiva v cerkev,",1
"brat pa trdi svojo, no starejši prav tako svojeglavno svojo. Skregala $ j cerkve, ostane vsa zapuščnina starejšemu. Šla sta iz mesta proti $ sta ga zagledala, dejal je starejši brat mlajšemu: »Glej glej, kako sva",0
"čakala dolgo, ko zagledata nekakega gospoda, ki jo je kaj naglo $ ni bil zares kak posveten gospod, bil je sam z 1 $ kako sva srečna! Onega le gospoda poprašava, pa bo mir besedij;",0
"Vile. Pogovarjale so se o kraljičini tiste dežele, ki je ležala $ Naš popotnik izve, da se kraljičina bori že s smrtnim angeljem. $ dežele ter hoče ozdraviti bolno kraljičino. Kralj ga je hitro pustil",1
"močjo bodisi z zvijačo premagati zmaja, bo dobil ta stolp in $ in ves kraj, kjer gospoduje zmaj, bo zmagovalčeva last, če je $ če je v bližini zaslišal zmajev glas. Vendar so morali poskusiti $ moč, in šli so nad zmaja. Vzamejo silnega bika in močan, $ mehko meso. Zdaj zgrabi ujeti zmaj ubogo žival z ostrimi kremplji,",0
"gričih. Veselo prepevaje je gnal pastir svojo čredo na pašo, toda $ in vriskanje zadovoljnih in brezskrbnih pastirjev se je razlegalo po prijaznih",1
To je bilo težko vprašanje. Poglavar je najpogumnejšemu izmed svojih hlapcev $ so šli na nevaren lov. Poglavar je namreč rekel: Kdor si,1
"in poprosi ju za kračo. Volk in medved se je usmilita $ po panj, da praznujejo god. Volk gre, odkoplje zemljo in ne $ ki je nesel kos slanine. Volku in medvedu se zdi za $ ter ne gre več dalje. Volk in medved pa prideta na $ na levo, drugi na desno. Volk pride do konj, ki so $ bila lisica dobila v pest. Volk in medved prideta skoraj ob $ sirotko in potem prigrizniva sir.« Volk jo uboga in pije in",0
"shraniti panj za medvedov god. Medvedov god je namreč takrat, ko $ kam je šla in zakaj. Medvedu in volku so se že $ dokler je zarja ne prežene. Medved in volk prideta domov in $ dokler je zarja ne prežene. Medved in volk prideta domov in $ skrije globoko v svojem brlogu. Medved in volk prideta domov in $ bila bogve kaj poštenega naredila. Medved in volk prideta domov in $ Kdo je bil zdaj tat? Medved in volk sta bila tiho, $ si jo je prisvojila lisica. Medved je šel na desno, prispel",0
"na desno. Volk pride do konj, ki so se pasli brez",1
" Lisica se odpravi na lov, a $ ji verjameta in gresta sama. Lisica pa jo odkuri čez laz $ drugi dan sama na lov. Lisica pa odhiti čez laz in $ drugi dan sama na lov. Lisica pa odhiti čez alz in $ enkrat gresta oba v brlog. Lisica pa ta čas izkoristi, vzame $ malo, da bi ga nadlegovala. Lisica si pa misli:»Vse utegne priti $ medved sta šla jezna narazen. Lisica pa pelje volka do jezera $ Ker ne odjenja, se razpoči. Lisica pa, ki je pomakala le $ ujet in ne more ganiti. Lisica pa zbeži proč in se",1
"sta Bila oče in mati, ki sta imela $ To je močno jezilo mater; oče pa je klel: »Čem jih $ Kakor kak grof pride k očetu te ga zaprosi za staršo $ pekel, kjer je zgorelo. Vsa zmočena zapre vrata ter teče proč. $ to se napravi lucifer k očetu, kateremu laže: »Moji ženi je $ se napoti v tretje do očeta Reče mu: »Kjer sta že $ nosi toliko na dom. Že hoče vzeti koš z ramena, kar $ — de jej ter jo hoče malo poriniti, a začuti šum $ bilo potreba, da ni bilo očetove -- kletve.",0
"in oče sta Bila mati, ki sta imela tri hčere.",0
"mati, ki sta imela tri hčere. Nesreča pa je hotela, da $ te ga zaprosi za staršo hčer. Z velikim veseljem mu jo $ pustite z mano vašo drugo hčer, dobro se ji bo godilo. $ Dovolite, da odpeljem še najmlajšo hčer; se malo poveselimo, ker nas $ Hudič odpelje tako še najmlajšo hčer, ki je bila pa bolj $ hiši nesrečnih — — ukletih hčera. Potil je res krvav pot, $ zvabil v pekel tri uklete hčere, a jih znosil zopet v",1
"jo njen mož — — lucifer. »Kje je jabelko?« — zaupije $ brezno. Na to se napravi lucifer k očetu, kateremu laže: »Moji $ pa vaji rešim!« Ko pride lucifer domu, praša jo koj, ali $ pomoli pred nos — in lucifer si od jeze odgrizne spodnjo $ pogrne. Čez nekoliko časa pride lucifer domu, zadene koš ter de $ pa vidi!« — misli si lucifer ter teče dalje. Mislil je, $ — slame. Še-le sedaj zapazi lucifer veliko prevaro! Pograbi slamnato babo",0
na žensko radovednost. Kakor kak grof pride k očetu te ga,1
