review,sentiment
Kar priletita dva vrana in eden pravi drugemu: «Če bo tale prišel do bližnjega,0
"tebe voljo poje.» Grof na mah spozna svojega najmlajšega sina, katerega je že več",1
"Nadiže je živela lisica, ki je imela mlade. Vsak dan je šla iz brloga $ šolo in mati lisica jih je učila, kako se lovijo kokoši, kako je treba $ jim je mati lisica dejala: - Vstanite in se razglejte naokrog: vse, do ko­der $ otroci, je rekla lisica, od zdaj bo mo­ral vsak sam skrbeti za svoje življenje",1
"ki je imela mlade. Vsak dan je šla iz brloga in jo mah­nila proti $ zato so nje­ne mlade lepo rasle. Pod noč so hodile pit k Nadiži, se $ ko so bile mlade že odraščene, jih je mati poklicala k sebi in jim",1
"t!« — veli Kurent ter gre dalje kričeč: »Sedem let sem služil, sem sedem $ pa ni imel Kurent nobenega vinarja več — da mu — suknjico. Na to $ reče berač: »Ti Kurent, ti si res usmiljena dušica! Kaj bi si pa ti $ — zasmeje se Kurent — »kaj mi moreš neki dati?! No pa če imaš $ na nji!« — Kurent se je le norčeval, kakor je bila to njegova navada. $ ne ugleda nikjer. Kurent si misli: »Naj bo kar bo, dobra je ta!« — $ — misli si Kurent. Vzame puško, pomeri, ustreli — a ptič pade mrtev ravno $ besedij!?« — upije Kurent. Gospod pa se brani na vse mogoče načine: ponuja mu $ do srede, vzame Kurent goslice ter začne tako lepo gosti, da jame oni gospod $ še dolgo časa, Kurentu pa se je smejalo srce. Ko se mu je pa $ vrat; kar spregovori Kurent: »Gospodje sodniki! Kdorkoli stoji na jednakem 'tronu', kakor stojim jaz, $ h kolu, a Kurentu dajo goslice. Kurent zagode, a vsi sodniki in poslušalci začno $ Kurentu dajo goslice. Kurent zagode, a vsi sodniki in poslušalci začno plesati in skakati, $ ne dajajte mu!« Kurent jo je počasi pobrisal ter rešil hrumeče plesalce. Nikomur pa $ bi tekel za Kurentom. Kurent je šel po svetu. Ustavi se pri nekem kovaču, $ tekel za Kurentom. Kurent je šel po svetu. Ustavi se pri nekem kovaču, kjer $ domisli Smrt tudi Kurenta ter pride ponj. Reče mu: «Kurent, čas bi bil, da $ ponj. Reče mu: «Kurent, čas bi bil, da te peljem k Bogu!« — »Prav $ — odgovori jej Kurent: — »pa pojdi, pojdi na to-le jablano in utrgaj košek $ na drevo, a Kurent jo priveže z ono nitjo k jablani, kjer jo je $ Ko Smrtnik obljubi Kurentu, da ga ne pride več klicat, izpusti ga z drevesa. $ on kaj zna Kurent. Kurent ubode z šivanko v kovaški meh ter pravi: »Če $ kaj zna Kurent. Kurent ubode z šivanko v kovaški meh ter pravi: »Če se $ spravi v meh. Kurent pa zašije ono luknjico z nitjo ter položi meh na $ to ga izpusti. Kurent pa je koval še mnogo let brez skrbi, ker nikdo $ upal iti po Kurenta. Čez nekaj let pa se ponudi 'ta čotasti' (-od ital, $ da on pripelje Kurenta. Oj, kako so bili hudiči le-tega veseli, ker zopet jim $ upanja. Pride h Kurentu. Kurent pa govori: »Oj, kako se mi smiliš! Truden si, $ Pride h Kurentu. Kurent pa govori: »Oj, kako se mi smiliš! Truden si, line, $ ne more več. Kurent pa se smeje, greje železo, pa mu posmodi še ostalo $ mu je odžgal Kurent še drugo nogo, tako da je postal odslej 'čotast' na $ klel — a Kurent se je smijal in — žgal. Po sedmih letih ga $ naveličal življenja tudi Kurent. Nekega dne reče: »Videti moram, kaj počenjajo moji stari znanci $ skozi in skozi. Kurent pa si misli: »Čakaj, moram le-te žebljičke zaviti in potolči!« $ počel preveč neumnosti. Kurent pa de: »Na malo vina pa vendar vzameš od grešnega $ vzameš od grešnega Kurenta, — a razkoračiti se moraš če hočeš piti!« Sv. Peter $ se razkorači a Kurent uteče skozi 'koračo' v nebesa. Tam za vratih zagleda na $ vidite, prišel je Kurent v nebesa: sleparil je na svetu in osleparil je konečno",1
"nekem pašniku ugleda gospoda, ki je streljal velikega ptiča, a ga ni mogel ustreliti.",1
"bil sam Gospod Bog. Ker pa ni imel Kurent nobenega vinarja več — da $ te peljem k Bogu!« — »Prav imaš!« — odgovori jej Kurent: — »pa pojdi, $ jabolk. Poneseva jih Bogu za dar!« Smrt hoče lezti na drevo, a Kurent jo $ Peter ga zatoži Bogu, ki ga pa pokrega: »Ej, Peter, grlo, grlo te je",1
ne pojdem!« Se-ve hudiču je bilo to vrlo lehko — in koj se spravi,0
"vratam, a sv. Peter mu ni hotel odpreti češ: da je na svetu počel $ hočeš piti!« Sv. Peter vzame, se razkorači a Kurent uteče skozi 'koračo' v nebesa. $ na svojemu.« Sv. Peter ga zatoži Bogu, ki ga pa pokrega: »Ej, Peter, grlo, $ pa pokrega: »Ej, Peter, grlo, grlo te je opravilo! Pa pusti ga no, ker",1
"suknjico!« Sreča ga berač, ki mu pravi: »Če si jih zaslužil sedem, pa daj $ sem daroval potrebnemu beraču!« Se ve, da se mu je smejalo kar vse od $ pa ga nadlegujejo berači drug za drugim; vsakemu da po jeden vinar ter upije $ dar še jeden berač — ki je pa bil sam Gospod Bog. Ker pa $ to pa reče berač: »Ti Kurent, ti si res usmiljena dušica! Kaj bi si $ stolico -- a berača ne ugleda nikjer. Kurent si misli: »Naj bo kar bo, $ je daroval tistemu beraču, poskoči na njo ter pravi: »Ooo, jaz sem na svojemu.«",0
"Kar se domisli Smrt tudi Kurenta ter pride ponj. Reče mu: «Kurent, čas bi $ Bogu za dar!« Smrt hoče lezti na drevo, a Kurent jo priveže z ono $ na svetu nihče. Smrt ga prosi, zdihuje, da bi jo pustil, a zaman so $ kadilo za njo. Smrtnik (-njen mož-) pravi: »Čakaj, čakaj, ga pripeljem pa jaz!« A $ za zajutrek. Ko Smrtnik obljubi Kurentu, da ga ne pride več klicat, izpusti ga",0
"od voza nekega kmeta, ki je prejšnji večer pripeljal zelje v mesto. Prvi dan",1
"v bližino kakšna lisica, ki bi jo nama pred nosom ugrabila.« In tako kot sta",0
"cesti prištorkljal star pastir, ki je gnal ovce na pašo. Anže mu je zastavil",0
"koles in tudi kobilica vam nekam šepa. Lahko vam pomoreva, saj imava pri sebi $ Ko je bila kobilica podkovana, se je lotil še voza. In ko je pomeril",1
"nekega jutra rekel Anže tovarišu, ki je delal pri mojstru nekje zunaj mesta. »Nič $ na pot, je Anže vtaknil v žep staro podkev, njegov prijatelj kajpada pa ni $ poslovila od domačih: Anže s podkvijo v žepu, njegov prijatelj pa s kolesom, ki $ pa je rekel Anže: »Počijva malo, da se nama poleže lakota.« Sedla sta na $ ovce na pašo. Anže mu je zastavil pot, privlekel iz žepa podkev in dejal: $ poskusi srečo,« reče Anže prijatelju, ki je bil zavalil kolo zraven sebe v travo, $ pravi,« je rekel Anže in brž potegnil iz žepa podkev, vtem ko je njegov $ varnem, je rekel Anže: »Le kdo je tisti norec, ki bi od jutra do $ pete,« je rekel Anže. »Ubogajva starčka, leziva v travo pod tisti hrast in glej, $ »Ježešna,« je vzkliknil Anže, »piška nama je ušla prav v trenutku, ko sva imela $ sklenila, je bil Anže na straži, njegov prijatelj pa je zijal, zijal tako na široko, $ je zdanilo, je Anžeta minil strah, pa se je z odprtimi usti še on zvalil $ mlatičem za kosilo. Anže in njegov prijatelj pa sta z odprtimi usti kar naprej še",0
"Bil je ubog berač z leseno nogo in njega sta vprašala: »Povejte nama, mož, $ iščeta,« je rekel berač. »Najbolje bo, da kar precej ležeta v travo in čakata,",0
"izpod mize bela kača z lepo krono na glavi ter se zvila najmlajšemu v $ Ko se je kača najedla, je stresla lepo kronico z glave in se spet $ Brž, ko je kača izginila, je mati skočila v vežo in spravila otroke na $ je z belo kačo prijazno in lepo ravnal.",1
"je imela majhne otroke. Hodila je na polje delat, otroke pa je puščala doma $ na polje delat, otroke pa je puščala doma ter jim v skledo dajala mleka, $ dn so pridni. Otroci pa so rekli: - Saj ne jemo sami, k nam $ čudno zdelo, da otroci pripovedujejo o lepem belem ptičku. Hotela se je prepričati, kaj",1
"so imeli prejo. Ded je pozimi prejo vil. Vso zimo je vil, pa je",1
"zato jih je mati hvalila, dn so pridni. Otroci pa so rekli: - Saj $ lep ptiček jest. Mati si je mislila, da prihaja kakšna mačka in je z $ najmlajšemu v naročje. Mati je bila vsa trda od strahu. Otroci pa so božali $ kača izginila, je mati skočila v vežo in spravila otroke na varno; seveda ni",1
"en polovnjak vina, mačko, kozo, srp in enega bika. Ko je oče umrl, so $ pa sta dala mačko in se norčevala iz njega. Tako so šli vsak s $ ne more oddati mačke. Dobro! Gredo dalje in pridejo do krčme, kjer so gostje $ vsi. Najmlajši spusti mačko na tla, mačka hitro razpodi miši, jih pobije in se $ mačko na tla, mačka hitro razpodi miši, jih pobije in se naje. Ko se $ s slamo in mačko zaprejo v hišo. Nato naj hišo zažgejo, da bo mačka $ zažgejo, da bo mačka zgorela. Krčmar pa spleza na jagned poleg hiše, kajti mislil $ si je: »Če mačka pride ven, me ne bo našla.« Res, hiša se vname, $ hiša se vname, mački je bilo že hudo, pa je skakala od stene v $ in po svoji mačji navadi naravnost na jagned, na kateri je bil naš krčmar $ mislil, da gre mačka nad njega. Mačka pa, ko je videla, da nekaj leti $ gospodarjem. Tako je mačka pribežala za svojim najmlajšim bratom, ki je imel zdaj šeststo $ rajnišev pa še mačko nazaj. Sinovi pridejo do nekega gradu pa vprašajo, kaj pri $ Najmlajši ji da mačko, nato pa dobi šesto rajnišev, tako da jih je imel $ jedla.« Zares požene mačko z gradu. Mačka pa pribeži za svojim gospodarjem in tako $ mlajši brat dobil mačko nazaj in še denarja je imel dosti. Zdaj gredo bratje",1
"Neki oče je imel 3 sinove, ki jim je za dediščino zapisal $ bika. Ko je oče umrl, so sinovi začeli deliti. Najprej začnejo piti vino. Starejša",1
"gostje ravno jedli, krčmar pa jim je moral odganjati miši, da ne bi šle $ bratje odšli, ukaže krčmar, naj vse znosijo iz hiše, okna zadelajo s slamo in $ je bil naš krčmar Vrban. Ko je krčmar to videl, se je prestrašil in $ Vrban. Ko je krčmar to videl, se je prestrašil in padel z drevesa, ker",0
"»Šesto rajnišev,« pravi grofica. Najmlajši ji da mačko, nato pa dobi šesto rajnišev, tako $ so odšli, se grofica spomni, da je pozabila vprašati, kaj ta stvar je. Hitro $ nazaj in rekel grofici: »Ta stvar je konje in ljudi.« »To pa ni dobro,« $ dobro,« si misli grofica, »pa že rajši to stvar poženem z gradu, kot da",0
"pri njih delajo hlapci. Grofica jim odgovori: »Grofa varujejo, da ga ne bodo miši $ takšno stvar, da hlapcem ne bo treba varovati grofa?« »Šesto rajnišev,« pravi grofica. Najmlajši $ je. Hitro pošlje hlapca za njimi, naj jih vpraša, kaj ta stvar je. Mlajši",1
"čoln, je pridrsala čarovnica, grda kot sodni dan. Sredi čela je imela eno samo $ ko je začula čarovnico, kako je začela brusiti velikanski nož, da jo zakolje. Kar $ ni je bilo. Čarovnica je vihala nos in kričala: »Kje si, kje si, da $ pretkanka,« je zarenčala čarovnica, zajahala čarobno metlo in hajdi za njo, da je piskalo $ ko se zlobna čarovnica vrže iz visoke višave na zemljo, da bi Barico ugrabila, $ v pajčevino povili. Čarovnica je kričala in vpila, a bolj ko je vpila, bolj $ dvignili vsi s čarovnico vred. Splavali so nad visoke hrastove vrhe in naprej, naprej, $ čof, so spustili čarovnico v vodo, sami pa so se kar vrnili domov, kjer",0
da ji pomore. Lisica pa se ji globoko prikloni in ji zopet izroči v zahvalo,1
"pomoč toliko oboroženih palčkov, da bodo vso zemljo pokrili kot roj zelenih kobilic.« Barica $ izza vsake bilke malček-palček in kmalu jih je bilo toliko, da je kar vsa $ zleze nanjo toliko palčkov kot mravelj in ji zveže roke in noge, prav kot $ njo?« so ugibali palčki, a Barica je pogodila pravo. Zavesljala je z lisičjim repom $ domov, kjer so palčki izvolili Barico, da jim je kraljevala, in mačko Mehkodlačko, da",1
"iz grmovja mlad zajček preko ceste, pa se ujame v past, ki je bila $ zame najboljša?« In zajček je dejal: »Na vse strani se obrni, pa se kmalu",1
"s svojo mačko Mehkodlačko v tesni, napol podrti kolibici kraj gozda, odkoder je držalo $ s svojo mačko Mehkodlačko. Ko ti hodi že dobro uro, zapazi v drugi zanki $ s svojo mačko Mehkodlačko naprej. Ali noč ju prehiti v gozdu in nista vedeli $ kraljevala, in mačko Mehkodlačko, da jim je lovila miši, ki so jim že od $ razpotju s svojo muco in premišljevala, kateri utegne biti zanjo pač najsrečnejši, skoči iz $ groza. Pograbila je muco in planila z njo k vhodu, toda vrata so bila $ okrog glave, vzame muco v naročje in — ni je bilo. Čarovnica je vihala",1
" Barica je bila majhna, uboga deklica. Imela je le staro mamico, $ kamor ti drago.« Barica vzame še lisičji rep, se lepo zahvali in gre dalje $ roj zelenih kobilic.« Barica vzame še rog, ga skrbno shrani in se odpravi s $ hajdi svojo pot. Barica je pobrala zajčev kožušček in je šla dalje po beli $ Tudi njemu pomore Barica in jelen ji da v spomin krasen rog ter ji $ perje na glavi. Barica se je izprva silno prestrašila, pa ker je znala starka $ pa je zapazila Barica kup človeških lobanj in na ražnju se je cvrlo nekaj $ Zdajci je obšla Barico strašna groza. Pograbila je muco in planila z njo k $ bo,« se prestraši Barica ter povleče izza predpasnika lisičji rep, zamahne z njim po $ bila za petami. Barica pa ne pomišlja dolgo. Spusti se na prostran travnik in $ vsa zemlja mrgolela. Barica jih milo prosi pomoči in ko se zlobna čarovnica vrže $ zemljo, da bi Barico ugrabila, zleze nanjo toliko palčkov kot mravelj in ji zveže $ ugibali palčki, a Barica je pogodila pravo. Zavesljala je z lisičjim repom po zraku $ so palčki izvolili Barico, da jim je kraljevala, in mačko Mehkodlačko, da jim je",1
"je le staro mamico, a ko ji je še ta umrla, je ostala sama",0
"njivi. Pravi torej graščaku, naj stopi na njivo. Ko pride grašdak na njivo in $ njivo. Ko pride grašdak na njivo in vidi, kako se njegovi služabniki trudijo, da $ jim gre pomagat. Graščak prime za služabnika, služabnik za kuharico, kuharica za hlapca, hlapec",1
"ni domov, pošlje graščakinja kuharico na njivo. Ko pride kuharica na njivo in vidi, $ repe. Sedaj pošlje gospa služabnika, naj gre gledat, kaj se je primerilo onim trem, $ nikogar domov, začne graščakinjo skrbeti, ali se ni morda zgodila kakšna nesreča na njivi.",1
jo je grajski pisar. Ali glej! Iz tolikih zrn je zrasla ena sama repa.,1
"sama repa. Grajska dekla jo je morala vsak dan okopavati in opleti. Repa je $ pošlje grajska gospa deklo, naj gre repo izpulit. Dekla gre na njivo in zgrabi $ gre repo izpulit. Dekla gre na njivo in zgrabi repo za listje. Dekla vleče",1
"repe. Ker tudi hlapca ni domov, pošlje graščakinja kuharico na njivo. Ko pride kuharica $ v zemlji, prime hlapca, hlapec za deklo, dekla za repino listje, a vsi trije $ kuharico, kuharica za hlapca, hlapec za deklo, dekla za listje, toda vse zaman, repa",1
"domov, pošlje graščakinja kuharico na njivo. Ko pride kuharica na njivo in vidi, da $ njivo. Ko pride kuharica na njivo in vidi, da je repa še v zemlji, $ in prime za kuharico, kuharica za hlapca, hlapec za deklo, dekla za listje, toda",1
"Sedaj pošlje gospa služabnika, naj gre gledat, kaj se je primerilo onim trem, da $ ni nikogar domov. Služabnik pride na njivo in prime za kuharico, kuharica za hlapca, $ prime za služabnika, služabnik za kuharico, kuharica za hlapca, hlapec za deklo, dekla za",1
pa je prišla miška in je vso mast pojedla. Tako niso imeli v gradu,0
"Nekoč je živel car, ki je imel zdravnika; ta je bil zelo učen, a $ pa je dejal carju: »Veličanstvo! Njena bolezen je zelo nevarna; samo še eno sredstvo $ Ta je položil carjevo hčer na mizo, jo trdno privezal, da se ni mogla $ ozdravela, je poklical car zdravnika in mu je dejal: »Kaj hočeš, da ti dam, $ učenca«. Ko je car to slišal, se je zavzel in dejal: »Zahtevaj kaj drugega, $ pa je dejal carju: »Veličanstvo, vidim, da mi nočeš storiti hudega, in da imaš $ dal dečku pred carjevimi očmi. Deček pa je vprašal zdravnika: »Koliko ur še bom $ in zdrav pred carja in dejal: »Zdaj sem jaz na vrsti, da pripravim strup $ besede sta odšla car in zdravnik. Na četrti dan se je zopet prikazal pred $ zopet prikazal pred carjem, nalil pred njegovimi očmi v steklenico nekoliko vode in jo $ Nato je dejal carju, naj pokliče zdravnika. Ko je ta prišel, mu je dal",1
"ki je imel zdravnika; ta je bil zelo učen, a tudi zelo nevoščljiv in $ prišel tudi k zdravniku. Ko je ta videl, da je deček mutast, je dejal $ postal učen kot zdravnik in skoraj še bolj. Car pa je imel hčer, ki $ Car je ukazal zdravniku, naj poizkusi vse, da jo ozdravi. Zdravnik pa je dejal $ Car je dal zdravniku dovoljenje; ta se je zaprl s carjem in njegovo hčerko $ videl, kaj dela zdravnik. Ta je položil carjevo hčer na mizo, jo trdno privezal, $ je poklical car zdravnika in mu je dejal: »Kaj hočeš, da ti dam, ko $ z menoj; toda zdravnik noče drugače, kot da jaz umrem. Toda zapovej mu, da $ izbere njega za zdravnika. Zaukazal je, in drugi dan je prinesel zdravnik najmočnejšega strupa $ dan je prinesel zdravnik najmočnejšega strupa in ga je dal dečku pred carjevimi očmi. $ pa je vprašal zdravnika: »Koliko ur še bom živel, ko izpijem strup?« Ta je $ odšla car in zdravnik. Na četrti dan se je zopet prikazal pred carjem, nalil $ carju, naj pokliče zdravnika. Ko je ta prišel, mu je dal steklenico. Zdravnik ga $ ko jo je zdravnik zgrabil, je padel mrtev na tla.",0
"pa je zvit deček, ki se je napravil mutastega in šel po svetu, da $ videl, da je deček mutast, je dejal sam pri sebi: »Ej, to je služabnik $ hotel, da bi deček umrl, in drugič, ker se mu je zdelo najlože, da",1
