review,sentiment
"Debeluh je svetoval: »Utrujena sva, pojdiva na onile hribček k plotu in se spočijva.« Medved je smrčal, zajec tudi. Zajec je res spal, medved pa ne.",1
"Sla sta pod klanec gledat junaka zajčka. Medved se je postavil na zadnje noge in je videl zajca, volk pa ga ni videl, ker je bil premajhen in se na zadnje noge ni znal postaviti.",1
"Pogovarjale so se o kraljičini tiste dežele, ki je ležala na smrt bolna v neizmerno žalost kralja in vsega ljudstva.",1
"Tam poprosi, da ga peljejo pred kralja, ker je imeniten zdravnik iz tuje dežele ter hoče ozdraviti bolno kraljičino.",1
"Tam poprosi, da ga peljejo pred kralja, ker je imeniten zdravnik iz tuje dežele ter hoče ozdraviti bolno kraljičino. Kralj ga je hitro pustil do sebe.",1
— Na vshodu je začel svitati beli dan. Vile so umolknile.,0
"Tudi on je slišal po noči, kako so se pogovarjale gorske Vile. Rekle so: »Tista kraljičina je ozdravela; gotovo nas je poslušal kak črv pozemeljski!« Oglasi se neka Vila: »Da, da zares, previdne bodimo!",0
"Rekle so: »Tista kraljičina je ozdravela; gotovo nas je poslušal kak črv pozemeljski!« Oglasi se neka Vila: »Da, da zares, previdne bodimo!",0
"Dvema bratoma umrl je ljubljeni oče. Zapustil jima je precejšnjo svoto denarja, da si ga sama razdelita na dva jednaka dela.",1
"Zapustil jima je precejšnjo svoto denarja, da si ga sama razdelita na dva jednaka dela. Mlajši brat pravi starejšemu: »Pojdiva v cerkev, tam si ga razdeliva in malo pomoliva, da si z denarjem vred izprosiva tudi blagoslova božjega.« Starejši brat pa noče in trdi, da bodeta veliko srečnejša, če si razdelita zapuščnino pred cerkvijo.",1
"Mlajši brat pa trdi svojo, no starejši prav tako svojeglavno svojo.",0
"Če poreče, da je mnogo bolje, če si razdelita zapuščnino v c e r k v i, dobi ves denar mlajši brat; če pa poreče, da je bolje z u n a j cerkve, ostane vsa zapuščnina starejšemu. Šla sta iz mesta proti nekemu mostu; počakala sta na mestu, da bi prišel tam mimo kak človek, ki bi mogel pošteno razsoditi čudno stavo.",0
"Ko sta ga zagledala, dejal je starejši brat mlajšemu: »Glej glej, kako sva srečna!",0
"Nista čakala dolgo, ko zagledata nekakega gospoda, ki jo je kaj naglo mahal naravnost proti njima.",0
"Ali to ni bil zares kak posveten gospod, bil je sam z 1 o d i, ki vtakne svoj nos v vsako prepirko, če mu le kaže kaj dobička.",0
"Onega le gospoda poprašava, pa bo mir besedij; on bo gotovo vedel take reči saj je gospod.« Mlajši brat je bil zadovoljen.",0
"Pogovarjale so se o kraljičini tiste dežele, ki je ležala na smrt bolna v neizmerno žalost kralja in vsega ljudstva.",1
"Naš popotnik izve, da se kraljičina bori že s smrtnim angeljem.",1
"Tam poprosi, da ga peljejo pred kralja, ker je imeniten zdravnik iz tuje dežele ter hoče ozdraviti bolno kraljičino. Kralj ga je hitro pustil do sebe.",1
"In tako sta jo naslednje jutro navsezgodaj popihala iz mesta, ne da bi se poslovila od domačih: Anže s podkvijo v žepu, njegov prijatelj pa s kolesom, ki ga je snel od voza nekega kmeta, ki je prejšnji večer pripeljal zelje v mesto.",1
"Zdaj drži samo ti odprta usta, jaz pa bom pazil, da se ne prikrade v bližino kakšna lisica, ki bi jo nama pred nosom ugrabila.« In tako kot sta sklenila, je bil Anže na straži, njegov prijatelj pa je zijal, zijal tako na široko, da mu je kar pokalo v sklepih.",0
"Prvi je po cesti prištorkljal star pastir, ki je gnal ovce na pašo.",0
"»Vidiva,« sta dejala, »da ima vaš voz troje koles in tudi kobilica vam nekam šepa.",1
"Vzel je v roko podkev in ko je dvignil kobili nogo, da pribije na kopito podkev, je ves iz sebe vzkliknil: »Čisto pravšnja je, kot vlita zanjo.« Ko je bila kobilica podkovana, se je lotil še voza.",1
"»Pojdiva skupaj po svetu,« je nekega jutra rekel Anže tovarišu, ki je delal pri mojstru nekje zunaj mesta.",0
"Ker pa nista ne eden ne drugi imela denarja, da bi si kupila brašna za na pot, je Anže vtaknil v žep staro podkev, njegov prijatelj kajpada pa ni mogel vtakniti v žep kolesa.",0
"In tako sta jo naslednje jutro navsezgodaj popihala iz mesta, ne da bi se poslovila od domačih: Anže s podkvijo v žepu, njegov prijatelj pa s kolesom, ki ga je snel od voza nekega kmeta, ki je prejšnji večer pripeljal zelje v mesto.",0
"Drugi dan pa je rekel Anže: »Počijva malo, da se nama poleže lakota.« Sedla sta na kanton ob cesti in čakala, da pride mimo kdo, ki bi jima dal kaj za pod zob.",0
"Prvi je po cesti prištorkljal star pastir, ki je gnal ovce na pašo. Anže mu je zastavil pot, privlekel iz žepa podkev in dejal: »To podkev dobite, očka, če nama daste iz svoje torbe, kar ste vzeli s sabo za malico.« »Iz te podkve ne bo kruha,« je odvrnil starček.",0
"»Zdaj pa ti poskusi srečo,« reče Anže prijatelju, ki je bil zavalil kolo zraven sebe v travo, takrat ko je sedel na kanton.",0
"»Tale bo pravi,« je rekel Anže in brž potegnil iz žepa podkev, vtem ko je njegov prijatelj zakotalil predenj kolo.",0
"Nazadnje, ko sta se čutila na varnem, je rekel Anže: »Le kdo je tisti norec, ki bi od jutra do večera garal za skledo žgancev?",0
"»Kaj bi po nepotrebnem brusila pete,« je rekel Anže. »Ubogajva starčka, leziva v travo pod tisti hrast in glej, da niti za trenutek ne boš zaprl ust, sicer bi piška lahko zletela mimo.« Njegov prijatelj je bil istih misli in ne da bi dolgo izbirala, sta legla v visoko travo in zijala, zijala, kar se je dalo.",0
"»Ježešna,« je vzkliknil Anže, »piška nama je ušla prav v trenutku, ko sva imela usta zaprta.",0
"Zdaj drži samo ti odprta usta, jaz pa bom pazil, da se ne prikrade v bližino kakšna lisica, ki bi jo nama pred nosom ugrabila.« In tako kot sta sklenila, je bil Anže na straži, njegov prijatelj pa je zijal, zijal tako na široko, da mu je kar pokalo v sklepih.",0
"Ko pa se je zdanilo, je Anžeta minil strah, pa se je z odprtimi usti še on zvalil zraven prijatelja v travo.",0
"Kura je preplašeno kokodakala, ker jo je lovila gospodinja, da jo bo spekla mlatičem za kosilo. Anže in njegov prijatelj pa sta z odprtimi usti kar naprej še ležala v travi.",0
"Bil je ubog berač z leseno nogo in njega sta vprašala: »Povejte nama, mož, katera cesta bo prava, da prideva v tisto deželo, kjer pečene piške same od sebe letijo v odprta usta?« »Toliko let že hodim po svetu, trem cesarjem sem služil, v vojski sem izgubil nogo, nisem pa še prišel do tiste dežele, ki jo vidva iščeta,« je rekel berač.",0
"Bil je ubog berač z leseno nogo in njega sta vprašala: »Povejte nama, mož, katera cesta bo prava, da prideva v tisto deželo, kjer pečene piške same od sebe letijo v odprta usta?« »Toliko let že hodim po svetu, trem cesarjem sem služil, v vojski sem izgubil nogo, nisem pa še prišel do tiste dežele, ki jo vidva iščeta,« je rekel berač. »Najbolje bo, da kar precej ležeta v travo in čakata, da vama bodo piške kar same od sebe priletele v odprta usta.",0
"- Še grofa ne maram, pa bi vzela ježa! se oglasi najstarejša zaničljivo.",1
"Komaj mati reče sinu ježek, že se deček spremeni v ježka. Jež pa nima mesta pri hiši.",1
"-Beži no, ježek! Pravi mati nejevolna.",1
"Komaj mati reče sinu ježek, že se deček spremeni v ježka.",1
"Komaj mati reče sinu ježek, že se deček spremeni v ježka. Jež pa nima mesta pri hiši.",1
"Zato je tudi ježek-Janček odšel v gozd, tam si je pod votlo hruško izkopal jamo in je v njej prebival sedem let.",1
"Grof počiva pod hruško, ježek-Janček pa si prične lepo žvižgati.",1
"- Kaj pa ti, ježek? ga vpraša grof.",1
"- Lahko sem vesel, mu odgovori ježek-Janček, ker dobro vem, da vi brez moje pomoči ne boste prišli iz tega gozda.",1
"Dolgo sta se pogajala, slednjič je moral grof le privoliti v tako plačilo, ker drugače ni mogel iz velikega gozda. Ježek mu pokaže pot prav do doma.",1
Drugi dan Janček-ježek že navsezgodaj pred grofov grad.,1
kriči Janček-ježek pred gradom.,1
"Grof pa je bil svojim hčerkam že prej naročil, kaj naj napravijo, če pride ježek. Zato hitro zapro grajska vrata, odpro okna in opazujejo, kaj bo sedaj počel revček ježek.",1
"Zato hitro zapro grajska vrata, odpro okna in opazujejo, kaj bo sedaj počel revček ježek. Na grajskem dvorišču se je sprehajal velik petelin.",1
"Petelin se ustraši in zleti z ježkom vred na okno, pri katerem so stale grofove hčerke.",1
"- Halo gospodične grofičice, se oglasi zdaj ježek na oknu s korajžnim glasom.",1
"Grof zapreže v najlepši voz iskre konje, hčerka nevesta sede na voz, vzame ženina Jančka-ježka na krilo in tako se odpeljejo k poroki.",1
Komaj pa stopijo pred oltar se ježek-Janček strese in pri priči spremeni v prekrasnega mladeniča.,1
Na grajskem dvorišču se je sprehajal velik petelin. Ježek-Janček to vidi in mu skoči –smuk- na hrbet.,1
Mati mesi kruh.,1
Pravi mati nejevolna.,1
"Komaj mati reče sinu ježek, že se deček spremeni v ježka.",1
"Zgodi pa se, da gre nekoč grof na lov in zablodi v gozdu.",0
"Slednjič ga zajame utrujenost in sede prav pod ježevo hruško. Grof počiva pod hruško, ježek-Janček pa si prične lepo žvižgati.",0
ga vpraša grof. Zakaj si tako vesel?,0
"se oglasi najstarejša zaničljivo. - Kralja čakam, de druga in se smeje.",0
"- Premlada si še za ženitev, prepusti ga meni, pravi najstarejša najmlajši sestrici nevesti.",0
"- Kralja čakam, de druga in se smeje.",0
"Saj ti si še otrok, pristavi druga. Janček pa vesel objame svojo nevestico in pravi: - Ti si me rešila ježeve kože.",0
"- Jaz pa te vzamem za moža zato, ker si rešil mojega očeta, pravi najmlajša. Grof zapreže v najlepši voz iskre konje, hčerka nevesta sede na voz, vzame ženina Jančka-ježka na krilo in tako se odpeljejo k poroki.",1
"Malemu Jožku se je sanjalo, da vidi lastavico.",1
"»Ti bom vjel muho,« je silil Joško. »Jih znam sama bolje loviti, kakor ti,« je odgovarjala lastavica.",1
"»Pojdi!« »Ne grem.« »Zakaj pa ne?« »Zato ker si poreden.« »Nisem ne poreden,« se je branil Joško. »Kdo je bil pa včeraj našeškan, kdo?« se je smejala lastavica.",1
"»Kdo je bil pa včeraj našeškan, kdo?« se je smejala lastavica. Joško je napravil majhno šobo, zameril je.",1
"Zdaj je bilo pa Jošku preveč Namršil je obrvi, jezno pogledal lastavico ter ji zabrusil: »Tiho bodi ti, ki muhe ješ!« Tedaj pa je lastavičina glava jela rasti in rasti.",1
"Toda Joško je kmalu videl samo še odprti kljun, ne kljun, žrelo, ki je zijalo in ga hotelo pogoltniti.",1
"In — — — Joško se je prebudil, ves trd od strahu.",1
"»Pojdi sem,« ji je rekel, »se bova poigrala!« »Ne grem,« je rekla lastavica. »Ti bom vjel muho,« je silil Joško.",0
"»Jih znam sama bolje loviti, kakor ti,« je odgovarjala lastavica. »Pojdi!« »Ne grem.« »Zakaj pa ne?« »Zato ker si poreden.« »Nisem ne poreden,« se je branil Joško.",0
"»Kdo je bil pa včeraj našeškan, kdo?« se je smejala lastavica. Joško je napravil majhno šobo, zameril je.",0
"Pogledal je tičico izpod čela in rekel počasi: »Včeraj sem bil poreden, danes sem pa priden!« »Kdo ve?« se je spet smejala lastavica. Zdaj je bilo pa Jošku preveč Namršil je obrvi, jezno pogledal lastavico ter ji zabrusil: »Tiho bodi ti, ki muhe ješ!« Tedaj pa je lastavičina glava jela rasti in rasti.",0
"Ste opazili, da muce zelo veliko spijo?",1
Motite se! Muce predejo naše sanje.,1
"Nekatere so čisto majhne, druge tolikšne, da jih cvet komaj drži. Muca ve, kako izbirati in kaj vplesti v tvoje sanje vsak večer posebej.",1
"Kot največjo dragocenost ga je držala v naročju in hitela domov, da bi ga pokazala mami in očetu. Tako je hitela, da je pozabila pogledati levo in desno.",1
"Mama jo je božala in objemala,  oče ji je prinesel toplega mleka in jo držal za roko, a Taša se je še kar tresla.",1
Zaspala je in čez nekaj časa sta zraven nje zadremala še zaskrbljena oče in mama.,1
"Kot največjo dragocenost ga je držala v naročju in hitela domov, da bi ga pokazala mami in očetu.",1
Nazadnje je mami potisnila v roko mokro rdečo cunjo - ostanek balona.,1
"Ni jokala, samo tresla se je čedalje huje. Mama jo je božala in objemala, oče ji je prinesel toplega mleka in jo držal za roko, a Taša se je še kar tresla.",1
"Takoj ko muca zapre oči in zaspi, pogleda v svet, kjer rastejo želje: velikanski balon, ki ga objameš in poletiš z njim do neba, bazen, napolnjen s sladoledom, kontrolka iz matematike, na kateri piše pet, in trenutek, ko te Urša pogleda s tistimi velikimi očmi.",1
"Skozi nastalo režo se je najprej prikazala črna tačka, nato smrček, nazadnje pa je Naska z glavo odrinila vrata in smuknila noter.",1
"Najprej je Naskin grobi jeziček izmil lepljivo peno, ki je obdajala Tašo.",1
"In tedaj se je zgodilo nekaj čudežnega: mucine brčice so se pozlatile in razsvetlile temo, ki je obdajala Tašo. Naska je pomignila s prvo zlato brčico, ta se je podaljšala v zlato nit in segla prav do travnika želja.",1
K Taši je prišla že pred petimi leti in pridno začela spletati čudovite sanje za vso družino.,1
"Tisti dan je bila Taša zelo srečna: za pohvalo, ker je gladko znala poštevanko, je dobila rdeč balon.",1
Drvel je naravnost proti njej. Taša je od groze obstala kot pribita - premakniti se ni mogla - le balon je čedalje bolj prestrašeno stiskala k sebi.,1
"Nalahko potrka na skalna vrata, kar se oglasi zadirčen glas: »Le naprej, le naprej, božja stvarca!« In v starih copatah, velikih kot čoln, je pridrsala čarovnica, grda kot sodni dan.",0
"Še mene pojé ta strašna pošast, na ražnju me ocvre, kot je vse druge nesrečnike,« tako je tarnala, ko je začula čarovnico, kako je začela brusiti velikanski nož, da jo zakolje.",0
"Kar se domisli zajčje kože, ovije si jo okrog glave, vzame muco v naročje in — ni je bilo. Čarovnica je vihala nos in kričala: »Kje si, kje si, da te pojem?",0
"»Ušla mi je, pretkanka,« je zarenčala čarovnica, zajahala čarobno metlo in hajdi za njo, da je piskalo v zraku, kot bi kdo veje lomil … A že ji je bila za petami.",0
"Barica jih milo prosi pomoči in ko se zlobna čarovnica vrže iz visoke višave na zemljo, da bi Barico ugrabila, zleze nanjo toliko palčkov kot mravelj in ji zveže roke in noge, prav kot bi jo v pajčevino povili.",0
"Barica jih milo prosi pomoči in ko se zlobna čarovnica vrže iz visoke višave na zemljo, da bi Barico ugrabila, zleze nanjo toliko palčkov kot mravelj in ji zveže roke in noge, prav kot bi jo v pajčevino povili. Čarovnica je kričala in vpila, a bolj ko je vpila, bolj so ji natvezali niti, da se več ganiti ni mogla.",0
Zavesljala je z lisičjim repom po zraku in kmalu so se dvignili vsi s čarovnico vred.,0
"Ko so bili prav nad sredino morja — čof, so spustili čarovnico v vodo, sami pa so se kar vrnili domov, kjer so palčki izvolili Barico, da jim je kraljevala, in mačko Mehkodlačko, da jim je lovila miši, ki so jim že od nekdaj pod zemljo podirale njihove temne gradove.",0
"Ko ti hodi že dobro uro, zapazi v drugi zanki lisičko Košatko, vso krvavo in upehano, in stopi bliže, da ji pomore. Lisica pa se ji globoko prikloni in ji zopet izroči v zahvalo dolg lisičji rep, bil je ponos njene stare tetke Putkokrade, in ji reče: »Le vzemi ga v plačilo!",1
"Kadar zatrobiš nanj, ti priteče na pomoč toliko oboroženih palčkov, da bodo vso zemljo pokrili kot roj zelenih kobilic.« Barica vzame še rog, ga skrbno shrani in se odpravi s svojo mačko Mehkodlačko naprej.",1
"Zdajci se dvigne izza vsake bilke malček-palček in kmalu jih je bilo toliko, da je kar vsa zemlja mrgolela.",1
"Barica jih milo prosi pomoči in ko se zlobna čarovnica vrže iz visoke višave na zemljo, da bi Barico ugrabila, zleze nanjo toliko palčkov kot mravelj in ji zveže roke in noge, prav kot bi jo v pajčevino povili.",1
"»Kaj bi z njo?« so ugibali palčki, a Barica je pogodila pravo.",1
