review,sentiment
"jo nagovori dedec. K očetu bi šla rada, pravi deklica.",1
"reče dedec. Vem, ali jaz bi šla skozi lino, pa me ta mačja žival ne pusti, pravi ona.",1
"Malemu Jožku se je sanjalo, da vidi lastavico.",1
"»Ti bom vjel muho,« je silil Joško. »Jih znam sama bolje loviti, kakor ti,« je odgovarjala lastavica.",1
"»Pojdi!« »Ne grem.« »Zakaj pa ne?« »Zato ker si poreden.« »Nisem ne poreden,« se je branil Joško. »Kdo je bil pa včeraj našeškan, kdo?« se je smejala lastavica.",1
"»Kdo je bil pa včeraj našeškan, kdo?« se je smejala lastavica. Joško je napravil majhno šobo, zameril je.",1
"Zdaj je bilo pa Jošku preveč Namršil je obrvi, jezno pogledal lastavico ter ji zabrusil: »Tiho bodi ti, ki muhe ješ!« Tedaj pa je lastavičina glava jela rasti in rasti.",1
"Toda Joško je kmalu videl samo še odprti kljun, ne kljun, žrelo, ki je zijalo in ga hotelo pogoltniti.",1
"In — — — Joško se je prebudil, ves trd od strahu.",1
"»Pojdi sem,« ji je rekel, »se bova poigrala!« »Ne grem,« je rekla lastavica. »Ti bom vjel muho,« je silil Joško.",0
"»Jih znam sama bolje loviti, kakor ti,« je odgovarjala lastavica. »Pojdi!« »Ne grem.« »Zakaj pa ne?« »Zato ker si poreden.« »Nisem ne poreden,« se je branil Joško.",0
"»Kdo je bil pa včeraj našeškan, kdo?« se je smejala lastavica. Joško je napravil majhno šobo, zameril je.",0
"Pogledal je tičico izpod čela in rekel počasi: »Včeraj sem bil poreden, danes sem pa priden!« »Kdo ve?« se je spet smejala lastavica. Zdaj je bilo pa Jošku preveč Namršil je obrvi, jezno pogledal lastavico ter ji zabrusil: »Tiho bodi ti, ki muhe ješ!« Tedaj pa je lastavičina glava jela rasti in rasti.",0
"Uboga mati je jokala in jokala pred zaprto jamo, dokler se je ni usmilila vila z Menine planine.",1
"Gorjanci pripovedujejo, da je pod Menino planino podzemeljska jama, ki se odpre samo enkrat vsakih sto let, in še to le na kresni večer.",1
"Blizu Gornjega Grada je nekoč v revni bajti na samoti živela uboga bajtarica, ki ni imela drugega kakor dete.",0
"In glej: jama se je odprla, uboga bajtarica pa je ostrmela in skoraj oslepela od bleščave zlata in srebra.",0
"V jami boš našla svojega otroka, a samo tedaj, če boš vrnila vse zlato in srebro, ki si ga to noč nagrabila v predpasnik.« Vila je izginila, bajtarica pa je odšla domov in dan in noč jokala za izgubljenim otrokom.",0
"In ker se je ta ženska rodila na kresni večer, je nekega, kresnega večera vzela v naročje svojega otroka ter odšla iskat srečo.",1
"Stopila je v jamo, odložila otroka na skalo ter pričela v predpasnik grabiti zlato in srebro, ki ga je bilo tamkaj več kot kamenja na cesti.",1
"Šele zunaj se je žena spomnila, da je otroka pozabila v jami.",1
"V jami boš našla svojega otroka, a samo tedaj, če boš vrnila vse zlato in srebro, ki si ga to noč nagrabila v predpasnik.« Vila je izginila, bajtarica pa je odšla domov in dan in noč jokala za izgubljenim otrokom.",1
"V jami boš našla svojega otroka, a samo tedaj, če boš vrnila vse zlato in srebro, ki si ga to noč nagrabila v predpasnik.« Vila je izginila, bajtarica pa je odšla domov in dan in noč jokala za izgubljenim otrokom. Toliko solz je potočila v dolgem letu, da bi z njimi lahko umila vso pečino.",1
Nekoč je neki lovec hodil po gozdu in zagledal tam daleč medveda. Od strahu se je ustavil in se je skril za drevo.,0
je dejal medved in je šel proti tisti buli.,0
Ubogega medveda je zabolelo po vsem životu!,0
"- Nehaj, nehaj, je začel vpiti medved, če so tvoje besede tako močne, da se mi zadirajo v život, kdo ve, kako si močan ti!",0
Tako je mož premagal medveda.,0
Nekoč je neki lovec hodil po gozdu in zagledal tam daleč medveda.,1
"Ko je prišel tja na bulo, je začel vpiti: - Dajva začeti s kreganjem! Lovec je vzel svojo puško in začel streljati.",1
"Medved, ki je moža opazil, se je približal in mu dejal: - Vsi tu v gozdu pravijo, da si ti najmočnejši.",1
"je rekel mož. Prej se morava lepo skregati, potem se bova pa magala.",1
"- Pojdi malo bolj daleč, je dejal mož, bolj tja, do tiste bule.",1
Tako je mož premagal medveda.,1
"Pa prej bi se ne smela v nji obhajati božja služba, dokler bi ne imel svetega ptiča, kateri ima zlato perje.",1
"Pa kje bi bil ta ptič, tega ni znal nihče v tistem kraju.",1
"Na križopotji obesijo na drevo tri vence; kateri bi našel svetega ptiča, imel bi vedno svež venec, ostalih dveh bila bi pa suha.",1
"Rekla mu je: «Tisti ptič je na Turškem, v podrti cerkvi.",1
"Tu je letal zlati ptič od oltarja do oltarja, ter lepše pel ko najmilejša godba.",1
"Tu je letal zlati ptič od oltarja do oltarja, ter lepše pel ko najmilejša godba. Ptič mu zleti na ramo, mladenič pa ga hitro prime in odhiti iz cerkve.",1
Zlati ptič ni nič več prepeval in je klavrno letal v novi kletki ob steni.,1
"Ko je prestopil cerkveni prag, zapel je sveti ptič prvič odkar so ga bili spustili v cerkev, ter pel dokler je bil mladenič v cerkvi.",1
"Doma mu reče mojster, da mu je lahko žal ker ni šel v cerkev, bi saj slišal peti zlatega ptiča. Drugo nedeljo zgodi se ravno tako.",1
"Tretjo nedeljo postavil je grof k vratom stražo, da bi spoznal za koga voljo ptič vender zapoje.",1
"Najnazadnje ptič je zapel, stražar pa si dobro zapomni, kje je mladenič pokleknil.",1
"Ko je vstal ter stopil skozi vrata vtihnil je ob enem zlati ptič. Stražar stopi za njim, prime ga za ramo pa mu veli: «Zdaj moraš z menoj, ker grof hoče vedeti zakaj zlati ptič ravno za tebe voljo poje.» Grof na mah spozna svojega najmlajšega sina, katerega je že več časa objokoval kakor mrtvega.",1
"Stražar stopi za njim, prime ga za ramo pa mu veli: «Zdaj moraš z menoj, ker grof hoče vedeti zakaj zlati ptič ravno za tebe voljo poje.» Grof na mah spozna svojega najmlajšega sina, katerega je že več časa objokoval kakor mrtvega.",1
Tam se razidejo — a v bližnji krčmi sestaneta se starejša brata zopet.,0
"Ko pa pridejo do križopotja, kjer so obesili vence, bil je venec najmlajšega brata še lep cveteč, njijina sta se pa popolnoma posušila.",1
"Najmlajši pa je našel v neki samoti na pol podrto kočo; tu je živela stara ženica, katera ga pouči kod ima iti.",1
"Tam, kjer je prej stala na pol podrta koča, stal je zdaj lep grad v njem pa so bivale tri princesinje, katere so grofiču povedale da jih je rešil zakletbe.",1
"— Rekla sta namreč: »Tak hudodelnik ni boljšega vreden, da bi ga vtaknili v sod, ki bi bil od znotraj ves obit z ostrimi britvami in žreblji.» Kmalu potem oženil se je najmlajši sin z lepo princesinjo, starejša pa sta pretrpela grozno smrt katero sta želela drugim: spustili so ju v takem sodu z najvišjega hriba v dolino, da sta se razsekala na drobne kosce.",1
"Kmalu potem gre v tisti kraj kjer je gospodoval njegov oče, ter stopi pri nekem čevljarji za pomagača.",1
V nedeljo ga vpraša čevljar če pojde k maši.,1
"Najnazadnje ptič je zapel, stražar pa si dobro zapomni, kje je mladenič pokleknil.",1
"Zvečer zbere grof sodnike, ter je vprašal, kako bi kaznovali tistega, kateri bi svojega brata sam oslepil, ter ga zapustil v smrtni nevarnosti.",0
"Vsak sodnik je izrekel grozno obsodbo, najgroznejo izrekla sta pa grofova sinova sama, ker sta menila, da je kdo drugi storil kaj takega.",0
"Kar priletita dva vrana in eden pravi drugemu: «Če bo tale prišel do bližnjega vrelca in se vrnil, mu še spregledava; drugače bo najina pečenka.» Mladenič to slišati lazi po vseh štirih dalje, pa pride do studenca.",0
"Stražar stopi za njim, prime ga za ramo pa mu veli: «Zdaj moraš z menoj, ker grof hoče vedeti zakaj zlati ptič ravno za tebe voljo poje.» Grof na mah spozna svojega najmlajšega sina, katerega je že več časa objokoval kakor mrtvega.",1
"Pod skalnatim čelom blizu Nadiže je živela lisica, ki je imela mlade.",1
"Pod noč so hodile pit k Nadiži, se skupaj igrale, in se valjale po travi: zvečer pa so imele šolo in mati lisica jih je učila, kako se lovijo kokoši, kako je treba biti pameten in da se ne smejo v življenju ničesar bati.",1
"Tam so se odpo­čile in potem jim je mati lisica dejala: - Vstanite in se razglejte naokrog: vse, do ko­der vidite, je vaše.",1
"- Ah, moji otroci, je rekla lisica, od zdaj bo mo­ral vsak sam skrbeti za svoje življenje in si sam po­magati, tako kot zna ... Lahko pa da se nekega dne srečamo še vsi skupaj tam doli, kjer strojijo kože ...",1
"Pod skalnatim čelom blizu Nadiže je živela lisica, ki je imela mlade. Vsak dan je šla iz brloga in jo mah­nila proti Sarženti ali Petjagu, da bi staknila kaj je­sti.",1
"Nosila je domov kokoši, polhe, ptice, zato so nje­ne mlade lepo rasle.",1
"Nekega dne, ko so bile mlade že odraščene, jih je mati poklicala k sebi in jim dejala: - Zdaj ste zrasle in za vse ni več prostora v tej luknji.",1
"Koderkoli hodi upije: »Sedem let sem služil, sem sedem belih vinarjev zaslužil in jedno suknjico!« Sreča ga berač, ki mu pravi: »Če si jih zaslužil sedem, pa daj meni jednega!« — »Tu na, na — saj mi jih ostane še š e s t!« — veli Kurent ter gre dalje kričeč: »Sedem let sem služil, sem sedem belih vinarjev zaslužil in jedno suknjico!",1
Ker pa ni imel Kurent nobenega vinarja več — da mu — suknjico.,1
"Na to pa reče berač: »Ti Kurent, ti si res usmiljena dušica!",1
Kaj bi si pa ti poželeli« — »Ha ha ha!« — zasmeje se Kurent — »kaj mi moreš neki dati?!,1
"Ta stolica pa naj bi vedno bolj pekla, če bode kdo na nji!« — Kurent se je le norčeval, kakor je bila to njegova navada.",1
"Kako pa se začudi, ko vidi pod pazduho goslice, čez ramo ima lepo puško, v žepu ima niti, poleg sebe zagleda železno stolico -- a berača ne ugleda nikjer. Kurent si misli: »Naj bo kar bo, dobra je ta!« — ter gre proti nekemu mestu.",1
"— »Čakaj le, krak gosposki, ti jo že zasolim!« — misli si Kurent. Vzame puško, pomeri, ustreli — a ptič pade mrtev ravno na sredo neke velike robide.",1
"?« — upije Kurent. Gospod pa se brani na vse mogoče načine: ponuja mu denarja, prosi, moli, preklinja, — a izdalo ni vse to nič.",1
"Ko pa prileze do srede, vzame Kurent goslice ter začne tako lepo gosti, da jame oni gospod kar plesati tam po tisti robidi, da je slednjič ves krvav in obtrgan priplesal iž nje, kjer je skakal, prosil in rotil še dolgo časa, Kurentu pa se je smejalo srce.",1
"Ko pa prileze do srede, vzame Kurent goslice ter začne tako lepo gosti, da jame oni gospod kar plesati tam po tisti robidi, da je slednjič ves krvav in obtrgan priplesal iž nje, kjer je skakal, prosil in rotil še dolgo časa, Kurentu pa se je smejalo srce.",1
"»Melgovt« (rabelj) je čakal le še povelja, da mu zavije vrat; kar spregovori Kurent: »Gospodje sodniki!",1
"Ker mu pa mislite dati, prosim vas, privežite me h kolu, ker sem se že v robidi naplesal!« Njega privežejo h kolu, a Kurentu dajo goslice.",1
"Ker mu pa mislite dati, prosim vas, privežite me h kolu, ker sem se že v robidi naplesal!« Njega privežejo h kolu, a Kurentu dajo goslice. Kurent zagode, a vsi sodniki in poslušalci začno plesati in skakati, da jim priteče vroč pot po čelu.",1
"Ali sem vam dejal, da ne dajajte mu!« Kurent jo je počasi pobrisal ter rešil hrumeče plesalce.",1
"Nikomur pa ni prišlo na um, da bi tekel za Kurentom. Kurent je šel po svetu.",1
"Nikomur pa ni prišlo na um, da bi tekel za Kurentom. Kurent je šel po svetu.",1
Kar se domisli Smrt tudi Kurenta ter pride ponj.,1
"Reče mu: «Kurent, čas bi bil, da te peljem k Bogu!« — »Prav imaš!« — odgovori jej Kurent: — »pa pojdi, pojdi na to-le jablano in utrgaj košek lepih jabolk.",1
"Reče mu: «Kurent, čas bi bil, da te peljem k Bogu!« — »Prav imaš!« — odgovori jej Kurent: — »pa pojdi, pojdi na to-le jablano in utrgaj košek lepih jabolk.",1
"Poneseva jih Bogu za dar!« Smrt hoče lezti na drevo, a Kurent jo priveže z ono nitjo k jablani, kjer jo je imel dolgo časa.",1
"Ko Smrtnik obljubi Kurentu, da ga ne pride več klicat, izpusti ga z drevesa.",1
"Za sedem let pa pride ponj sam lucifer, da poskusi tudi on kaj zna Kurent. Kurent ubode z šivanko v kovaški meh ter pravi: »Če se moreš spraviti v meh skozi to-le luknjico, pojdem; če ne, pa ne pojdem!« Se-ve hudiču je bilo to vrlo lehko — in koj se spravi v meh.",1
"Za sedem let pa pride ponj sam lucifer, da poskusi tudi on kaj zna Kurent. Kurent ubode z šivanko v kovaški meh ter pravi: »Če se moreš spraviti v meh skozi to-le luknjico, pojdem; če ne, pa ne pojdem!« Se-ve hudiču je bilo to vrlo lehko — in koj se spravi v meh.",1
"Kurent ubode z šivanko v kovaški meh ter pravi: »Če se moreš spraviti v meh skozi to-le luknjico, pojdem; če ne, pa ne pojdem!« Se-ve hudiču je bilo to vrlo lehko — in koj se spravi v meh. Kurent pa zašije ono luknjico z nitjo ter položi meh na nakovalo.",1
"Na to ga izpusti. Kurent pa je koval še mnogo let brez skrbi, ker nikdo se mu ni upal približati.",1
"V celem peklu ni bilo tako srčnega hudiča, ki bi se upal iti po Kurenta. Čez nekaj let pa se ponudi 'ta čotasti' (-od ital, ciotto — hrom-), da on pripelje Kurenta.",1
"Čez nekaj let pa se ponudi 'ta čotasti' (-od ital, ciotto — hrom-), da on pripelje Kurenta. Oj, kako so bili hudiči le-tega veseli, ker zopet jim je sijalo solnce upanja.",1
"Pride h Kurentu. Kurent pa govori: »Oj, kako se mi smiliš!",1
"Pride h Kurentu. Kurent pa govori: »Oj, kako se mi smiliš!",1
"Sedi, sedi na ono stolico, da se malo opočiješ!« Hudič se usede ali joj: ustati ne more več. Kurent pa se smeje, greje železo, pa mu posmodi še ostalo zdravo nogo; stolica pa je pekla čedalje bolj, da se je hudič zvijal od bolečin.",1
"Z železom mu je odžgal Kurent še drugo nogo, tako da je postal odslej 'čotast' na obe nogi.",1
"Hudič je upil, prosil, klel — a Kurent se je smijal in — žgal.",1
"— Po mnogih letih se je naveličal življenja tudi Kurent. Nekega dne reče: »Videti moram, kaj počenjajo moji stari znanci v peklu?« — ter se napoti tja.",1
"Ko ga pa hudiči zagledajo, prestrašijo se ga ter tišče vrata tako močno: da s kremplji prebodejo duri skozi in skozi. Kurent pa si misli: »Čakaj, moram le-te žebljičke zaviti in potolči!« — ter zabije kremplje po nasprotni strani zopet v les.",1
"Na to pa kupi vina ter gre k nebeškim vratam, a sv. Peter mu ni hotel odpreti češ: da je na svetu počel preveč neumnosti. Kurent pa de: »Na malo vina pa vendar vzameš od grešnega Kurenta, — a razkoračiti se moraš če hočeš piti!« Sv. Peter vzame, se razkorači a Kurent uteče skozi 'koračo' v nebesa.",1
"Kurent pa de: »Na malo vina pa vendar vzameš od grešnega Kurenta, — a razkoračiti se moraš če hočeš piti!« Sv. Peter vzame, se razkorači a Kurent uteče skozi 'koračo' v nebesa.",1
"Kurent pa de: »Na malo vina pa vendar vzameš od grešnega Kurenta, — a razkoračiti se moraš če hočeš piti!« Sv. Peter vzame, se razkorači a Kurent uteče skozi 'koračo' v nebesa.",1
"Pa pusti ga no, ker sedi na — svojem!« Tako, vidite, prišel je Kurent v nebesa: sleparil je na svetu in osleparil je konečno tudi samega sv. Petra!",1
"Tam na nekem pašniku ugleda gospoda, ki je streljal velikega ptiča, a ga ni mogel ustreliti.",1
"Ali glej, poprosi ga za mili dar še jeden berač — ki je pa bil sam Gospod Bog. Ker pa ni imel Kurent nobenega vinarja več — da mu — suknjico.",1
"Reče mu: «Kurent, čas bi bil, da te peljem k Bogu!« — »Prav imaš!« — odgovori jej Kurent: — »pa pojdi, pojdi na to-le jablano in utrgaj košek lepih jabolk.",1
"Poneseva jih Bogu za dar!« Smrt hoče lezti na drevo, a Kurent jo priveže z ono nitjo k jablani, kjer jo je imel dolgo časa.",1
"Tam za vratih zagleda na tleh suknjico, katero je daroval tistemu beraču, poskoči na njo ter pravi: »Ooo, jaz sem na svojemu.« Sv. Peter ga zatoži Bogu, ki ga pa pokrega: »Ej, Peter, grlo, grlo te je opravilo!",1
"Kurent ubode z šivanko v kovaški meh ter pravi: »Če se moreš spraviti v meh skozi to-le luknjico, pojdem; če ne, pa ne pojdem!« Se-ve hudiču je bilo to vrlo lehko — in koj se spravi v meh.",0
"Na to pa kupi vina ter gre k nebeškim vratam, a sv. Peter mu ni hotel odpreti češ: da je na svetu počel preveč neumnosti.",1
"Kurent pa de: »Na malo vina pa vendar vzameš od grešnega Kurenta, — a razkoračiti se moraš če hočeš piti!« Sv. Peter vzame, se razkorači a Kurent uteče skozi 'koračo' v nebesa.",1
"Tam za vratih zagleda na tleh suknjico, katero je daroval tistemu beraču, poskoči na njo ter pravi: »Ooo, jaz sem na svojemu.« Sv. Peter ga zatoži Bogu, ki ga pa pokrega: »Ej, Peter, grlo, grlo te je opravilo!",1
"Tam za vratih zagleda na tleh suknjico, katero je daroval tistemu beraču, poskoči na njo ter pravi: »Ooo, jaz sem na svojemu.« Sv. Peter ga zatoži Bogu, ki ga pa pokrega: »Ej, Peter, grlo, grlo te je opravilo!",1
"Koderkoli hodi upije: »Sedem let sem služil, sem sedem belih vinarjev zaslužil in jedno suknjico!« Sreča ga berač, ki mu pravi: »Če si jih zaslužil sedem, pa daj meni jednega!« — »Tu na, na — saj mi jih ostane še š e s t!« — veli Kurent ter gre dalje kričeč: »Sedem let sem služil, sem sedem belih vinarjev zaslužil in jedno suknjico!",0
"Jeden vinar pa sem daroval potrebnemu beraču!« Se ve, da se mu je smejalo kar vse od kraja!",0
"No, zato pa ga nadlegujejo berači drug za drugim; vsakemu da po jeden vinar ter upije in pove: koliko let je služil, kaj je zaslužil in koliko je že oddal.",0
"Ali glej, poprosi ga za mili dar še jeden berač — ki je pa bil sam Gospod Bog.",0
"Na to pa reče berač: »Ti Kurent, ti si res usmiljena dušica!",0
"Kako pa se začudi, ko vidi pod pazduho goslice, čez ramo ima lepo puško, v žepu ima niti, poleg sebe zagleda železno stolico -- a berača ne ugleda nikjer.",0
"Tam za vratih zagleda na tleh suknjico, katero je daroval tistemu beraču, poskoči na njo ter pravi: »Ooo, jaz sem na svojemu.« Sv. Peter ga zatoži Bogu, ki ga pa pokrega: »Ej, Peter, grlo, grlo te je opravilo!",0
Kar se domisli Smrt tudi Kurenta ter pride ponj.,0
"Poneseva jih Bogu za dar!« Smrt hoče lezti na drevo, a Kurent jo priveže z ono nitjo k jablani, kjer jo je imel dolgo časa.",0
"Takrat ni umrl na svetu nihče. Smrt ga prosi, zdihuje, da bi jo pustil, a zaman so bile vse njene prošnje.",0
"Ko mu pa obljubi, da ne pride ponj nikoli več, izpusti jo, na kar teče domu, da se je kadilo za njo. Smrtnik (-njen mož-) pravi: »Čakaj, čakaj, ga pripeljem pa jaz!« A kaj, še slabše se mu je godilo.",0
"Ko Smrtnik obljubi Kurentu, da ga ne pride več klicat, izpusti ga z drevesa.",0
"In tako sta jo naslednje jutro navsezgodaj popihala iz mesta, ne da bi se poslovila od domačih: Anže s podkvijo v žepu, njegov prijatelj pa s kolesom, ki ga je snel od voza nekega kmeta, ki je prejšnji večer pripeljal zelje v mesto.",1
"Zdaj drži samo ti odprta usta, jaz pa bom pazil, da se ne prikrade v bližino kakšna lisica, ki bi jo nama pred nosom ugrabila.« In tako kot sta sklenila, je bil Anže na straži, njegov prijatelj pa je zijal, zijal tako na široko, da mu je kar pokalo v sklepih.",0
"Prvi je po cesti prištorkljal star pastir, ki je gnal ovce na pašo.",0
"»Vidiva,« sta dejala, »da ima vaš voz troje koles in tudi kobilica vam nekam šepa.",1
"Vzel je v roko podkev in ko je dvignil kobili nogo, da pribije na kopito podkev, je ves iz sebe vzkliknil: »Čisto pravšnja je, kot vlita zanjo.« Ko je bila kobilica podkovana, se je lotil še voza.",1
"»Pojdiva skupaj po svetu,« je nekega jutra rekel Anže tovarišu, ki je delal pri mojstru nekje zunaj mesta.",0
"Ker pa nista ne eden ne drugi imela denarja, da bi si kupila brašna za na pot, je Anže vtaknil v žep staro podkev, njegov prijatelj kajpada pa ni mogel vtakniti v žep kolesa.",0
"In tako sta jo naslednje jutro navsezgodaj popihala iz mesta, ne da bi se poslovila od domačih: Anže s podkvijo v žepu, njegov prijatelj pa s kolesom, ki ga je snel od voza nekega kmeta, ki je prejšnji večer pripeljal zelje v mesto.",0
"Drugi dan pa je rekel Anže: »Počijva malo, da se nama poleže lakota.« Sedla sta na kanton ob cesti in čakala, da pride mimo kdo, ki bi jima dal kaj za pod zob.",0
"Prvi je po cesti prištorkljal star pastir, ki je gnal ovce na pašo. Anže mu je zastavil pot, privlekel iz žepa podkev in dejal: »To podkev dobite, očka, če nama daste iz svoje torbe, kar ste vzeli s sabo za malico.« »Iz te podkve ne bo kruha,« je odvrnil starček.",0
