"ji je rekel, »se bova poigrala!« »Ne grem,« je rekla lastavica. »Ti bom vjel $ Joško. »Jih znam sama bolje loviti, kakor ti,« je odgovarjala lastavica. »Pojdi!« »Ne grem.« $ »Kdo je bil pa včeraj našeškan, kdo?« se je smejala lastavica. Joško je napravil $ danes sem pa priden!« »Kdo ve?« se je spet smejala lastavica. Zdaj je bilo",0
"da opazili, Ste muce zelo veliko spijo? $ naslednji trenutek predejo? Mar res predejo nevidno volno? Motite se! Muce predejo naše sanje. $ so čisto majhne, druge tolikšne, da jih cvet komaj drži. Muca ve, kako izbirati",1
"naročju in hitela domov, da bi ga pokazala mami in očetu. Tako je hitela, $ se je čedalje huje. Mama jo je božala in objemala,  oče ji je $ in čez nekaj časa sta zraven nje zadremala še zaskrbljena oče in mama. A",1
"držala v naročju in hitela domov, da bi ga pokazala mami in očetu. Tako $ - glas ni in ni hotel iz njih. Nazadnje je mami potisnila v roko $ ostanek balona. Ni jokala, samo tresla se je čedalje huje. Mama jo je božala",1
"iz matematike, na kateri piše pet, in trenutek, ko te Urša pogleda s tistimi",1
"je najprej prikazala črna tačka, nato smrček, nazadnje pa je Naska z glavo odrinila $ trenutek je bila s Tašo že sredi sanj. Najprej je Naskin grobi jeziček izmil $ so se pozlatile in razsvetlile temo, ki je obdajala Tašo. Naska je pomignila s",1
"je pametna črna muca z belo liso na trebuščku. K Taši je prišla že $ pločnika, prehodi čisto ob robu ceste. Tisti dan je bila Taša zelo srečna: za $ obrnila, je zagledala velikanski avto. Drvel je naravnost proti njej. Taša je od groze",1
"stvarca!« In v starih copatah, velikih kot čoln, je pridrsala čarovnica, grda kot sodni $ je vse druge nesrečnike,« tako je tarnala, ko je začula čarovnico, kako je začela $ glave, vzame muco v naročje in — ni je bilo. Čarovnica je vihala nos $ pod jasnim, zvezdnatim nebom. »Ušla mi je, pretkanka,« je zarenčala čarovnica, zajahala čarobno metlo $ mrgolela. Barica jih milo prosi pomoči in ko se zlobna čarovnica vrže iz visoke $ roke in noge, prav kot bi jo v pajčevino povili. Čarovnica je kričala in $ repom po zraku in kmalu so se dvignili vsi s čarovnico vred. Splavali so $ so bili prav nad sredino morja — čof, so spustili čarovnico v vodo, sami",0
"vso krvavo in upehano, in stopi bliže, da ji pomore. Lisica pa se ji globoko",1
"zahvalo! Kadar zatrobiš nanj, ti priteče na pomoč toliko oboroženih palčkov, da bodo vso $ je bil izročil jelen. Zdajci se dvigne izza vsake bilke malček-palček in kmalu jih $ višave na zemljo, da bi Barico ugrabila, zleze nanjo toliko palčkov kot mravelj in $ več ganiti ni mogla. »Kaj bi z njo?« so ugibali palčki, a Barica je $ vodo, sami pa so se kar vrnili domov, kjer so palčki izvolili Barico, da",1
"kateri utegne biti zanjo pač najsrečnejši, skoči iz grmovja mlad zajček preko ceste, pa $ teci, pa mi reci, katera pot bo zame najboljša?« In zajček je dejal: »Na",1
"je še ta umrla, je ostala sama s svojo mačko Mehkodlačko v tesni, napol $ in je šla dalje po beli stezici s svojo mačko Mehkodlačko. Ko ti hodi $ rog, ga skrbno shrani in se odpravi s svojo mačko Mehkodlačko naprej. Ali noč $ so palčki izvolili Barico, da jim je kraljevala, in mačko Mehkodlačko, da jim je $ devetero strani sveta. Ko je stala na razpotju s svojo muco in premišljevala, kateri $ človeku podobnega. Zdajci je obšla Barico strašna groza. Pograbila je muco in planila z $ se domisli zajčje kože, ovije si jo okrog glave, vzame muco v naročje in",1
" Barica je bila majhna, $ z njim zamahneš, priveslaš zdajci po zraku, kamor ti drago.« Barica vzame še lisičji $ palčkov, da bodo vso zemljo pokrili kot roj zelenih kobilic.« Barica vzame še rog, $ rekši, se ji zahvali za pomoč, pa hajdi svojo pot. Barica je pobrala zajčev $ oplel med vejevje in ni mogel dalje. Tudi njemu pomore Barica in jelen ji $ in namesto las ji je poganjalo ptičje perje na glavi. Barica se je izprva $ in skleda globoka kot vodnjak. Kraj peči pa je zapazila Barica kup človeških lobanj $ se je cvrlo nekaj povsem človeku podobnega. Zdajci je obšla Barico strašna groza. Pograbila $ ter jame vihteti velikanski nož: »Nasadila me bo,« se prestraši Barica ter povleče izza $ veje lomil … A že ji je bila za petami. Barica pa ne pomišlja $ jih je bilo toliko, da je kar vsa zemlja mrgolela. Barica jih milo prosi $ zlobna čarovnica vrže iz visoke višave na zemljo, da bi Barico ugrabila, zleze nanjo $ ni mogla. »Kaj bi z njo?« so ugibali palčki, a Barica je pogodila pravo. $ pa so se kar vrnili domov, kjer so palčki izvolili Barico, da jim je",1
"Barica je bila majhna, uboga deklica. Imela je le staro mamico, a ko ji",0
časi in zelo zelo daleč je na velikanskem svetu živela babica. Bila je res $ neroden in je vedno kaj podrl. Vse dopoldne si je babica veselo žvižgala in $ skupaj letelo po zraku. Prav tedaj je v kuhinjo vstopila babica. Hitro je skočila,1
"drugega, Ampak še vedno je bila precej precej manjša od dedka in vnučkov. Odločila $ pladenj. En sam samcat krof je padel na tla. Ojoj! Dedek je pohlevno zlezel $ pa tvoj,« mu je rekla in ga potisnila skozi vrata. Dedek je vzel še",1
"še vedno je bila precej precej manjša od dedka in vnučkov. Odločila se je, $ dedka in vnučkov. Odločila se je, da bo za te vnučke nekega dne naredila $ velik. Ko se je zvečerilo, so dedka in babico obiskali vnučki. Najedli so se",1
"se ni morda zgodila kakšna nesreča na njivi. Pravi torej graščaku, naj stopi na $ njivi. Pravi torej graščaku, naj stopi na njivo. Ko pride grašdak na njivo in $ njegovi služabniki trudijo, da bi izpulili repo, jim gre pomagat. Graščak prime za služabnika,",1
"moreta izpuliti velikanske repe. Ker tudi hlapca ni domov, pošlje graščakinja kuharico na njivo. $ listje, a vsi trije ne morejo izpuliti repe. Sedaj pošlje gospa služabnika, naj gre $ zaman, repa neče iz zemlje. Ker ni nikogar domov, začne graščakinjo skrbeti, ali se",1
gradu so nasejali njivo z repo. Sejal jo je grajski pisar. Ali glej! Iz,1
"glej! Iz tolikih zrn je zrasla ena sama repa. Grajska dekla jo je morala $ da take še niso videli. Nekega dne pošlje grajska gospa deklo, naj gre repo $ Nekega dne pošlje grajska gospa deklo, naj gre repo izpulit. Dekla gre na njivo",1
"za listje a ne moreta izpuliti velikanske repe. Ker tudi hlapca ni domov, pošlje $ njivo in vidi, da je repa še v zemlji, prime hlapca, hlapec za deklo, $ Služabnik pride na njivo in prime za kuharico, kuharica za hlapca, hlapec za deklo,",1
"izpuliti velikanske repe. Ker tudi hlapca ni domov, pošlje graščakinja kuharico na njivo. Ko $ hlapca ni domov, pošlje graščakinja kuharico na njivo. Ko pride kuharica na njivo in $ ni nikogar domov. Služabnik pride na njivo in prime za kuharico, kuharica za hlapca,",1
"a vsi trije ne morejo izpuliti repe. Sedaj pošlje gospa služabnika, naj gre gledat, $ kaj se je primerilo onim trem, da ni nikogar domov. Služabnik pride na njivo $ bi izpulili repo, jim gre pomagat. Graščak prime za služabnika, služabnik za kuharico, kuharica",1
spravili mast v orehovo lupino. Nekega dne pa je prišla miška in je vso,0
"spanju je vdihaval prijetni vonj, potem pa zavzdihnil in zašepetal: »Mama!« Ko je odprl $ »Ko sem bil majhen in nisem mogel zaspati, mi je mama skuhala kamilice.« »Meni $ in se znašla v sončnem dnevu, kjer je otrok z mamo obiral dišeče kamilice.",1
"ni videl nihče drug. Na drugem koncu vasi je živel starec. Sonja se je $ hiše, pa tudi vaščani niso imeli radi opraviti z njim. Starec je največkrat sedel $ smer - kot da bi te ošte¬val. Lepega dne pa starca ni bilo več",0
"Pred mnogimi mnogimi leti je v neki vasi živela deklica Sonja. Imela je čudovite $ modre oči, ki so bile nekaj posebnega. Če jih je Sonja priprla in postrani $ pod strop hišice in od tam strmoglavil na sredo izbe. Sonja je kar skozi",1
"»da boš pomagala mnogim ljudem. Odslej te bom klical kar Spominčica.« ln ko je $ ki znajo videti spomine. Njihov vonj me bo spominjal nate.« Spominčica je odrasla in $ pomlad spomnijo svetlomodre cvetlice. In če ti kdo podari šopek spominčic, te ima zares",1
sobi in sredi traku. V črnini traku se je izrisala bolna gospa in ob njeni,0
"poroki. Vsi so se veselili: plesali so in peli, le bled mladenič s starčevimi potezami",0
naslednji potegnil vase. Zdaj je stala ob razbeljeni tovarniški peči. Utrujen moški je metal premog,0
"leta ampak je to isto leto? Najprej je bil samo Čas. In kadar ni $ presenetilo, da ga je po nesreči kar odgriznil. »Tpfej!« je Čas izpljunil rep iz $ odvrnil rep. »No, prav, potem me pa zabavaj!« je ukazal Čas. »To pa lahko,«",0
"so se na njem videle gubice. »Odslej mi je ime Leto,« je slovesno izjavil. $ izjavil. »Spoštovani Čas, vabim vas, da si ogledate moje dneve.« Leto se je spretno $ ogledal tristošestinpetdeset popolnoma enakih črno-belih dni, je začel nevljudno zehati. Leto se je ustavilo:",1
"in je se Zvečerilo — Sanja je morala v $ luč in ji zaželela lahko noč. Potem so vsi trije, Sanja, Mihec in Nina, $ pogledali skozi okno v temno noč. — »Joj,« je vzkliknila Sanja, »danes pa pol $ jo moramo najti in popraviti.« »Ampak, kako?« se je začudila Sanja. »Najbrž,« se je $ »jo bo vrnil?«. »O ne, ne bo je,« je rekla Sanja, »sami jo moramo",1
"in Sanja je morala v posteljo. K sebi je stisnila Mihca in Nino, dvojčka $ in ji zaželela lahko noč. Potem so vsi trije, Sanja, Mihec in Nina, pogledali $ Sanja, »danes pa pol lune manjka! Poglejta!« »Res,« je rekel Mihec, »luna je vendar $ »luna je vendar okrogla!« Nina je pokimala. Ker je bil Mihec njen dvojček, sta $ na kar na jok, in če ne bi bilo navihanega Mihca, bi bila zjutraj $ kako?« se je začudila Sanja. »Najbrž,« se je domislil prebrisani Mihec, »aha, najbrž jo",1
"je morala v posteljo. K sebi je stisnila Mihca in Nino, dvojčka iz cunj, $ zaželela lahko noč. Potem so vsi trije, Sanja, Mihec in Nina, pogledali skozi okno $ manjka! Poglejta!« »Res,« je rekel Mihec, »luna je vendar okrogla!« Nina je pokimala. Ker $ otrok in gleda, ali pridno spijo,« je sedaj rekla še Nina. »Torej jo moramo $ in jo odnesel s seboj.« »Kaj misliš,« je žalostno vprašala Nina, »jo bo vrnil?«.",1
"s je se Očka Sanjo in njenim bratcem $ se skoraj nikoli nista ločila, bi Nina včasih rada imela Sanjo samo zase, da $ mu uspelo. »Pazi, da ne padeš, « mu je zaklicala Sanja. »Seveda, zelo pazi! $ držal v naročju. Mihec in Nina sta se stiskala k Sanji in mižala od $ je mamica koleno obvezala in rekla, da ni nič hudega. Ampak Sanji in cunjastima dvojčkoma $ povedal. Potem sta dvojčka vsak s svoje strani nekaj zašepetala Sanji v uho. In $ imamo zate,« je s sladoledom v roki kmalu pritekla nazaj Sanja. Z drugo roko $ bosta čuvala, dokler se spet ne vrnem? « je vprašala Sanja. »Bova! « sta $ strinjala, »zdaj pa mu zapojva uspavanko! « Ko se je Sanja vrnila, je njen",1
"na pomladanski izlet. Seveda sta šla zraven tudi cunjasta dvojčka Mihec in Nina. Čeprav $ Sanjo samo zase, da bi se sami igrali s punčkami. Mihec pa bi včasih $ je zaklicala Sanja. »Seveda, zelo pazi! « je prikimala Nina, Mihec pa ga je $ da ga je vso pot do avta držal v naročju. Mihec in Nina sta $ tudi igrati ni smel, s kolenom je moral popolnoma mirovati. Mihec je prijel Nino $ nazaj Sanja. Z drugo roko je za drobceno roko držala Mihca, ta pa Nino, $ Sedela sta na robu blazine in ga od blizu opazovala. Mihec je z dlanmi $ »Saj se bova večkrat igrala z njim? « je rekel Mihec in zaupljivo prijel $ da je ne bi prebudila, je s seboj vzela Nino, Mihca pa do jutra",1
"izlet. Seveda sta šla zraven tudi cunjasta dvojčka Mihec in Nina. Čeprav se skoraj $ Mihec in Nina. Čeprav se skoraj nikoli nista ločila, bi Nina včasih rada imela $ mu je zaklicala Sanja. »Seveda, zelo pazi! « je prikimala Nina, Mihec pa ga $ je vso pot do avta držal v naročju. Mihec in Nina sta se stiskala $ smel, s kolenom je moral popolnoma mirovati. Mihec je prijel Nino za roko in $ drugo roko je za drobceno roko držala Mihca, ta pa Nino, ki se je $ blizu opazovala. Mihec je z dlanmi zaslonil usta in rekel Nini na uho: »Brez $ « »In vse bo v najlepšem redu, « je pomežiknila Nina. Takrat je v $ igrala z njim? « je rekel Mihec in zaupljivo prijel Nino za roko. »Prav, $ in zaupljivo prijel Nino za roko. »Prav, « se je Nina strinjala, »zdaj pa $ Nežno, da je ne bi prebudila, je s seboj vzela Nino, Mihca pa do",1
"na pisano pobarvanih plezalih. Zdaj ga je lahko samo gledal. Bratec se še nikoli $ Sanji v uho. In vsi trije so skupaj odšli ven. Bratec, ki je ostal $ klepetanje prijateljčkov, ki so nestrpno čakali, da ga lahko obiščejo. Bratcu je bilo prijetno,",0
"je na tla in si poškodoval koleno. »Joj, se je očka prestrašil, »Takoj gremo",1
"naj vstane, da bo šel k maši, saj so včasih kralji in bogataši tudi",1
"ni bil kača. Šla sta v kraljevičev grad. Kralj in kraljica sta bila zelo vesela $ izbo, se je po njej že zvijala in plazila kača. Kraljica se je prestrašila",1
"bila že jezna in je sinu rekla: »Da bi postal kača, ker ne ubogaš $ odprla izbo, se je po njej že zvijala in plazila kača. Kraljica se je $ sina, dali toliko denarja, kolikor ga bo prosil. Kraljevič – kača – pa pravi:",0
"kraljevič. živel je Nekoč Mati ga je zjutraj $ naj vstane in gre k maši. Kraljevič pa ni vstal. Mati je že drugič $ v tistih časih, pa je bilo tako, da če je mati dete v kaj",0
"siromaki. Priganjala ga je, naj vstane in gre k maši. Kraljevič pa ni vstal. $ odrešil njenega sina, dali toliko denarja, kolikor ga bo prosil. Kraljevič – kača –",1
"odrešila. Vidva me ne moreta rešiti. Rešila me bo junaška Vida, ki se bo $ me bo junaška Vida, ki se bo danes rodila.« Zares, Vida je rasla, kraljevič $ kraljevič pa je bil še naprej kača. Ko je bila Vida stara štirinajst let,",1
