review,sentiment
"trenutek, ko te Urša pogleda s tistimi velikimi očmi. Želje rastejo v cvetnih čašah",1
nazadnje pa je Naska z glavo odrinila vrata in smuknila noter. Skočila je na,1
"sanj. Najprej je Naskin grobi jeziček izmil lepljivo peno, ki je obdajala Tašo. In",1
"je obdajala Tašo. Naska je pomignila s prvo zlato brčico, ta se je podaljšala",1
na trebuščku. K Taši je prišla že pred petimi leti in pridno začela spletati,1
"dan je bila Taša zelo srečna: za pohvalo, ker je gladko znala poštevanko, je",1
naravnost proti njej. Taša je od groze obstala kot pribita - premakniti se ni,1
"čoln, je pridrsala čarovnica, grda kot sodni dan. Sredi čela je imela eno samo",0
"ko je začula čarovnico, kako je začela brusiti velikanski nož, da jo zakolje. Kar",0
"ni je bilo. Čarovnica je vihala nos in kričala: »Kje si, kje si, da",0
"pretkanka,« je zarenčala čarovnica, zajahala čarobno metlo in hajdi za njo, da je piskalo",0
"ko se zlobna čarovnica vrže iz visoke višave na zemljo, da bi Barico ugrabila,",0
"v pajčevino povili. Čarovnica je kričala in vpila, a bolj ko je vpila, bolj",0
"dvignili vsi s čarovnico vred. Splavali so nad visoke hrastove vrhe in naprej, naprej,",0
"čof, so spustili čarovnico v vodo, sami pa so se kar vrnili domov, kjer",0
da ji pomore. Lisica pa se ji globoko prikloni in ji zopet izroči v zahvalo,1
"pomoč toliko oboroženih palčkov, da bodo vso zemljo pokrili kot roj zelenih kobilic.« Barica",1
"izza vsake bilke malček-palček in kmalu jih je bilo toliko, da je kar vsa",1
"zleze nanjo toliko palčkov kot mravelj in ji zveže roke in noge, prav kot",1
"njo?« so ugibali palčki, a Barica je pogodila pravo. Zavesljala je z lisičjim repom",1
"domov, kjer so palčki izvolili Barico, da jim je kraljevala, in mačko Mehkodlačko, da",1
"iz grmovja mlad zajček preko ceste, pa se ujame v past, ki je bila",1
"zame najboljša?« In zajček je dejal: »Na vse strani se obrni, pa se kmalu",1
"s svojo mačko Mehkodlačko v tesni, napol podrti kolibici kraj gozda, odkoder je držalo",1
"s svojo mačko Mehkodlačko. Ko ti hodi že dobro uro, zapazi v drugi zanki",1
s svojo mačko Mehkodlačko naprej. Ali noč ju prehiti v gozdu in nista vedeli,1
"kraljevala, in mačko Mehkodlačko, da jim je lovila miši, ki so jim že od",1
"razpotju s svojo muco in premišljevala, kateri utegne biti zanjo pač najsrečnejši, skoči iz",1
"groza. Pograbila je muco in planila z njo k vhodu, toda vrata so bila",1
"okrog glave, vzame muco v naročje in — ni je bilo. Čarovnica je vihala",1
" Barica je bila majhna, uboga deklica. Imela je le staro mamico,",1
"kamor ti drago.« Barica vzame še lisičji rep, se lepo zahvali in gre dalje",1
"roj zelenih kobilic.« Barica vzame še rog, ga skrbno shrani in se odpravi s",1
hajdi svojo pot. Barica je pobrala zajčev kožušček in je šla dalje po beli,1
Tudi njemu pomore Barica in jelen ji da v spomin krasen rog ter ji,1
"perje na glavi. Barica se je izprva silno prestrašila, pa ker je znala starka",1
pa je zapazila Barica kup človeških lobanj in na ražnju se je cvrlo nekaj,1
Zdajci je obšla Barico strašna groza. Pograbila je muco in planila z njo k,1
"bo,« se prestraši Barica ter povleče izza predpasnika lisičji rep, zamahne z njim po",1
bila za petami. Barica pa ne pomišlja dolgo. Spusti se na prostran travnik in,1
vsa zemlja mrgolela. Barica jih milo prosi pomoči in ko se zlobna čarovnica vrže,1
"zemljo, da bi Barico ugrabila, zleze nanjo toliko palčkov kot mravelj in ji zveže",1
"ugibali palčki, a Barica je pogodila pravo. Zavesljala je z lisičjim repom po zraku",1
"so palčki izvolili Barico, da jim je kraljevala, in mačko Mehkodlačko, da jim je",1
"je le staro mamico, a ko ji je še ta umrla, je ostala sama",0
"velikanskem svetu živela babica. Bila je res velika, celo večja od dveh Triglavov, če",1
dopoldne si je babica veselo žvižgala in delala krofe. Točno opoldne so bili krofi,1
v kuhinjo vstopila babica. Hitro je skočila in čudežno ujela pladenj. En sam samcat,1
"precej manjša od dedka in vnučkov. Odločila se je, da bo za te vnučke",1
na tla. Ojoj! Dedek je pohlevno zlezel vase. Samo prestrašene črne oči so kukale,1
"potisnila skozi vrata. Dedek je vzel še vroč krof in odšel. Vedel je, da",1
"od dedka in vnučkov. Odločila se je, da bo za te vnučke nekega dne",1
"bo za te vnučke nekega dne naredila krofe. Zamesila je testo, segrela olje in",1
"in babico obiskali vnučki. Najedli so se slastnih krofov, da so komaj dihali. Potem",1
"njivi. Pravi torej graščaku, naj stopi na njivo. Ko pride grašdak na njivo in",1
"njivo. Ko pride grašdak na njivo in vidi, kako se njegovi služabniki trudijo, da",1
"jim gre pomagat. Graščak prime za služabnika, služabnik za kuharico, kuharica za hlapca, hlapec",1
"ni domov, pošlje graščakinja kuharico na njivo. Ko pride kuharica na njivo in vidi,",1
"repe. Sedaj pošlje gospa služabnika, naj gre gledat, kaj se je primerilo onim trem,",1
"nikogar domov, začne graščakinjo skrbeti, ali se ni morda zgodila kakšna nesreča na njivi.",1
jo je grajski pisar. Ali glej! Iz tolikih zrn je zrasla ena sama repa.,1
sama repa. Grajska dekla jo je morala vsak dan okopavati in opleti. Repa je,1
"pošlje grajska gospa deklo, naj gre repo izpulit. Dekla gre na njivo in zgrabi",1
gre repo izpulit. Dekla gre na njivo in zgrabi repo za listje. Dekla vleče,1
"repe. Ker tudi hlapca ni domov, pošlje graščakinja kuharico na njivo. Ko pride kuharica",1
"v zemlji, prime hlapca, hlapec za deklo, dekla za repino listje, a vsi trije",1
"kuharico, kuharica za hlapca, hlapec za deklo, dekla za listje, toda vse zaman, repa",1
"domov, pošlje graščakinja kuharico na njivo. Ko pride kuharica na njivo in vidi, da",1
"njivo. Ko pride kuharica na njivo in vidi, da je repa še v zemlji,",1
"in prime za kuharico, kuharica za hlapca, hlapec za deklo, dekla za listje, toda",1
"Sedaj pošlje gospa služabnika, naj gre gledat, kaj se je primerilo onim trem, da",1
"ni nikogar domov. Služabnik pride na njivo in prime za kuharico, kuharica za hlapca,",1
"prime za služabnika, služabnik za kuharico, kuharica za hlapca, hlapec za deklo, dekla za",1
pa je prišla miška in je vso mast pojedla. Tako niso imeli v gradu,0
"zavzdihnil in zašepetal: »Mama!« Ko je odprl oči, se je začudeno zagledal v Sonjo.",1
"zaspati, mi je mama skuhala kamilice.« »Meni jih tudi,« mu je Sonja vrnila nasmeh.",1
je otrok z mamo obiral dišeče kamilice. Smejala sta se in pela. To je,1
"vasi je živel starec. Sonja se je ogibala njegove hiše, pa tudi vaščani niso",0
opraviti z njim. Starec je največkrat sedel na klopi pred hišo in rezbaril. Če,0
Lepega dne pa starca ni bilo več na klopi. In ker ga tudi naslednje,0
"vasi živela deklica Sonja. Imela je čudovite svetlo modre oči, ki so bile nekaj",1
"Če jih je Sonja priprla in postrani pogledala skozi trepalnice, je videla nekaj, česar",1
na sredo izbe. Sonja je kar skozi okno zlezla v hišico in stekla proti,1
"bom klical kar Spominčica.« ln ko je Spominčica priprla oči, je med svilnatimi trakovi",1
bo spominjal nate.« Spominčica je odrasla in se odpravila v svet. V majhnem lesenem,1
"kdo podari šopek spominčic, te ima zares rad in te ne bo nikoli pozabil.",1
se je izrisala bolna gospa in ob njeni postelji otrok. Podoben je bil starcu. Premaknila,0
"in peli, le bled mladenič s starčevimi potezami je stal sam v senci drevesne krošnje.",0
"razbeljeni tovarniški peči. Utrujen moški je metal premog - lopato za lopato, - v požrešni",0
"je bil samo Čas. In kadar ni vedel, kaj početi, je lovil svoj rep.",0
odgriznil. »Tpfej!« je Čas izpljunil rep iz gobca. »Živijo! « je rekel rep. Čas,0
"zabavaj!« je ukazal Čas. »To pa lahko,« je rekel rep. Začel je lesti vase",0
"mi je ime Leto,« je slovesno izjavil. »Spoštovani Čas, vabim vas, da si ogledate",1
ogledate moje dneve.« Leto se je spretno zvilo v kolut In zavrtelo dneve kot,1
začel nevljudno zehati. Leto se je ustavilo: »Kaj pa je? « »To ni več,1
se je in Sanja je morala v posteljo. K sebi je stisnila Mihca in,1
"so vsi trije, Sanja, Mihec in Nina, pogledali skozi okno v temno noč. —",1
"»Joj,« je vzkliknila Sanja, »danes pa pol lune manjka! Poglejta!« »Res,« je rekel Mihec,",1
"se je začudila Sanja. »Najbrž,« se je domislil prebrisani Mihec, »aha, najbrž jo je",1
"je,« je rekla Sanja, »sami jo moramo poiskat.« »Sami je ne bomo našli. Poklicali",1
"sebi je stisnila Mihca in Nino, dvojčka iz cunj, ki sta ji vsak večer",1
"vsi trije, Sanja, Mihec in Nina, pogledali skozi okno v temno noč. — »Joj,«",1
"»Res,« je rekel Mihec, »luna je vendar okrogla!« Nina je pokimala. Ker je bil",1
"Ker je bil Mihec njen dvojček, sta vedno mislila eno in isto. »Kaj naj",1
"bi bilo navihanega Mihca, bi bila zjutraj njena postelja mokra od solz. »Luna mora",1
"je domislil prebrisani Mihec, »aha, najbrž jo je nekdo odrezal in jo odnesel s",1
"stisnila Mihca in Nino, dvojčka iz cunj, ki sta ji vsak večer pomagala zaspati.",1
"Sanja, Mihec in Nina, pogledali skozi okno v temno noč. — »Joj,« je vzkliknila",1
"je vendar okrogla!« Nina je pokimala. Ker je bil Mihec njen dvojček, sta vedno",1
"sedaj rekla še Nina. »Torej jo moramo najti in popraviti.« »Ampak, kako?« se je",1
"je žalostno vprašala Nina, »jo bo vrnil?«. »O ne, ne bo je,« je rekla",1
se je s Sanjo in njenim bratcem odpeljal na pomladanski izlet. Seveda sta šla,1
"včasih rada imela Sanjo samo zase, da bi se sami igrali s punčkami. Mihec",1
"mu je zaklicala Sanja. »Seveda, zelo pazi! « je prikimala Nina, Mihec pa ga",1
se stiskala k Sanji in mižala od strahu. Doma je mamica koleno obvezala in,1
ni nič hudega. Ampak Sanji in cunjastima dvojčkoma se je zdelo zelo hudo. Poleg tega,1
"strani nekaj zašepetala Sanji v uho. In vsi trije so skupaj odšli ven. Bratec,",1
"kmalu pritekla nazaj Sanja. Z drugo roko je za drobceno roko držala Mihca, ta",1
"« je vprašala Sanja. »Bova! « sta zapel v dvoje. Vedela sta, da mora",1
"Ko se je Sanja vrnila, je njen mali bratec mirno spal. Pregrinjalo, posuto z",1
"tudi cunjasta dvojčka Mihec in Nina. Čeprav se skoraj nikoli nista ločila, bi Nina",1
igrali s punčkami. Mihec pa bi včasih rad zaspal pri Sanjinem bratcu ali se,1
"je prikimala Nina, Mihec pa ga je strahoma pogledoval izpod čela. Vendar je bratcu",1
držal v naročju. Mihec in Nina sta se stiskala k Sanji in mižala od,1
moral popolnoma mirovati. Mihec je prijel Nino za roko in ji nekaj čisto tiho,1
"drobceno roko držala Mihca, ta pa Nino, ki se je smejala na vsa usta.",1
od blizu opazovala. Mihec je z dlanmi zaslonil usta in rekel Nini na uho:,1
"« je rekel Mihec in zaupljivo prijel Nino za roko. »Prav, « se je",1
"seboj vzela Nino, Mihca pa do jutra pustila pri njem.",1
"dvojčka Mihec in Nina. Čeprav se skoraj nikoli nista ločila, bi Nina včasih rada",1
"nista ločila, bi Nina včasih rada imela Sanjo samo zase, da bi se sami",1
"« je prikimala Nina, Mihec pa ga je strahoma pogledoval izpod čela. Vendar je",1
naročju. Mihec in Nina sta se stiskala k Sanji in mižala od strahu. Doma,1
Mihec je prijel Nino za roko in ji nekaj čisto tiho povedal. Potem sta,1
"Mihca, ta pa Nino, ki se je smejala na vsa usta. Vedno je bila",1
"usta in rekel Nini na uho: »Brez skrbi, kmalu bomo spet skupaj tekali in",1
« je pomežiknila Nina. Takrat je v otroško sobo prišla mamica in prinesla skodelico,1
"in zaupljivo prijel Nino za roko. »Prav, « se je Nina strinjala, »zdaj pa",1
"« se je Nina strinjala, »zdaj pa mu zapojva uspavanko! « Ko se je",1
"s seboj vzela Nino, Mihca pa do jutra pustila pri njem.",1
"lahko samo gledal. Bratec se še nikoli ni povzpel tako visoko na plezalih, zato",0
"skupaj odšli ven. Bratec, ki je ostal sam, se je žalostno spraševal, ali bo",0
"ga lahko obiščejo. Bratcu je bilo prijetno, da se vse vrti okoli njega. »Ko",0
"»Joj, se je očka prestrašil, »Takoj gremo domov! « Sinko se mu je tako",1
"saj so včasih kralji in bogataši tudi hodili k maši, še bolj kakor siromaki.",1
grad. Kralj in kraljica sta bila zelo vesela in naredili so veliko svatbo. Pa sta,1
"in plazila kača. Kraljica se je prestrašila in je obljubila, da bodo tistemu, ki",1
"»Da bi postal kača, ker ne ubogaš in ne greš k maši!« Ko je",0
"zvijala in plazila kača. Kraljica se je prestrašila in je obljubila, da bodo tistemu,",0
"prosil. Kraljevič – kača – pa pravi: »Mati in oče, vidva nimata toliko premoženja",0
"je živel kraljevič. Mati ga je zjutraj budila, naj vstane, da bo šel k",0
"pa ni vstal. Mati je že drugič prišla in ga spet priganjala, pa le",0
"da če je mati dete v kaj zaklela, je tisto tudi v resnici postalo.",0
gre k maši. Kraljevič pa ni vstal. Mati je že drugič prišla in ga,1
"ga bo prosil. Kraljevič – kača – pa pravi: »Mati in oče, vidva nimata",1
"me bo junaška Vida, ki se bo danes rodila.« Zares, Vida je rasla, kraljevič",1
"danes rodila.« Zares, Vida je rasla, kraljevič pa je bil še naprej kača. Ko",1
"Ko je bila Vida stara štirinajst let, je zgodaj zjutraj šla plet proso. Bila",1
