review,sentiment
"je plela neki dan lepa deklica sama na njivi. Kar zagleda, $ na kateri smreki čepi skrita deklica. Bodli so torej s svojimi $ jo izruvali; tako jim je deklica prišla v pest. Zaprli so $ brusiti kremplje, da je bilo deklico strah. Nekoč posebno močno joka $ očetu bi šla rada, pravi deklica. Kako boš šla, ali ne $ mož dejal in izginil, da deklica ni vedela ne kdaj ne $ sled in teče za ubežno deklico. Medtem je bila ona pritekla",1
"ti je mlada? jo nagovori dedec. K očetu bi šla rada, $ pasjeglavski grad nima vrat? reče dedec. Vem, ali jaz bi šla",1
"perje. Ustavil ga je šele volk: »Hej, kam tako hitro, saj $ gotovo ne bo,« je menil volk. Sla sta pod klanec gledat $ noge in je videl zajca, volk pa ga ni videl, ker $ pomagati,« je rekel kosmatinec, prijel volka, se postavil z njim na $ danes ni vrnil, pa tudi volkov ni več v naših gozdovih, $ odgovori, ga vidiš ali ne?« Volk pa ni odgovoril, ne zdaj,",0
"sta opazila tudi zajec in medved ter mnogokrat nepovabljena hodila v $ omočil in ga ponudil začudenemu medvedu pod nos: »Vidiš, buča, ti $ Zbežati bo treba,« je vzdihnil medved. Zajec je strigel z ušesi $ tudi. Zajec je res spal, medved pa ne. Mislil je, da $ bolj buljile. Naposled se je medved ojunačil in zbežal, da so $ ne potem, ko ga je medved izpustil iz objema: kajti tako $ poslednjega je do smrti stisnil medved, ko mu je hotel pokazati $ sta se srečala v ovsu. Medved je zarenčal nad dolgouhcem: »Poberi $ iz njega, tistega bodi oves!« Medved je zdrobil kamen v prah. $ k plotu in se spočijva.« Medved je smrčal, zajec tudi. Zajec $ pod klanec gledat junaka zajčka. Medved se je postavil na zadnje $ da je bilo po njem. Medved je izbuljil oči, ko je",0
"zorel. To sta opazila tudi zajec in medved ter mnogokrat nepovabljena $ se odtod, oves je moj!« Zajec je pomigal z ušesi in $ besedičenje je debeluhu zaprlo sapo, zajec pa je nadaljeval: »Buča, meniš, $ se spočijva.« Medved je smrčal, zajec tudi. Zajec je res spal, $ priložnost za beg. Pogledal je zajca in opazil, da ima odprte $ meni, skoraj bi me premagal zajec« »Dveh pa gotovo ne bo,« $ zadnje noge in je videl zajca, volk pa ga ni videl, $ meni, ko sem vendar z zajcem govoril in še celo poleg $ ko mu je hotel pokazati zajca. Zato pa pri nas še $ a voda le ni pritekla. Zajec je udaril po kamnu, ga $ bo treba,« je vzdihnil medved. Zajec je strigel z ušesi in $ Medved je smrčal, zajec tudi. Zajec je res spal, medved pa $ sta pod klanec gledat junaka zajčka. Medved se je postavil na",1
"smrt bolna v neizmerno žalost kralja in vsega ljudstva. Ozdraviti pa $ poprosi, da ga peljejo pred kralja, ker je imeniten zdravnik iz $ ter hoče ozdraviti bolno kraljičino. Kralj ga je hitro pustil do",1
"je začel svitati beli dan. Vile so umolknile. Z veselim in $ kako so se pogovarjale gorske Vile. Rekle so: »Tista kraljičina je ozdravela; $ črv pozemeljski!« Oglasi se neka Vila: »Da, da zares, previdne bodimo!",0
Dvema bratoma umrl je ljubljeni oče. Zapustil jima je precejšnjo svoto,1
"razdelita na dva jednaka dela. Mlajši brat pravi starejšemu: »Pojdiva v cerkev,",1
"brat pa trdi svojo, no starejši prav tako svojeglavno svojo. Skregala $ j cerkve, ostane vsa zapuščnina starejšemu. Šla sta iz mesta proti $ sta ga zagledala, dejal je starejši brat mlajšemu: »Glej glej, kako sva",0
"čakala dolgo, ko zagledata nekakega gospoda, ki jo je kaj naglo $ ni bil zares kak posveten gospod, bil je sam z 1 $ kako sva srečna! Onega le gospoda poprašava, pa bo mir besedij;",0
"Vile. Pogovarjale so se o kraljičini tiste dežele, ki je ležala $ Naš popotnik izve, da se kraljičina bori že s smrtnim angeljem. $ dežele ter hoče ozdraviti bolno kraljičino. Kralj ga je hitro pustil",1
"je snel od voza nekega kmeta, ki je prejšnji večer pripeljal",1
"ne prikrade v bližino kakšna lisica, ki bi jo nama pred nosom",0
"je po cesti prištorkljal star pastir, ki je gnal ovce na",0
"voz troje koles in tudi kobilica vam nekam šepa. Lahko vam $ vlita zanjo.« Ko je bila kobilica podkovana, se je lotil še",1
"svetu,« je nekega jutra rekel Anže tovarišu, ki je delal pri $ brašna za na pot, je Anže vtaknil v žep staro podkev, $ bi se poslovila od domačih: Anže s podkvijo v žepu, njegov $ Drugi dan pa je rekel Anže: »Počijva malo, da se nama $ je gnal ovce na pašo. Anže mu je zastavil pot, privlekel $ pa ti poskusi srečo,« reče Anže prijatelju, ki je bil zavalil $ »Tale bo pravi,« je rekel Anže in brž potegnil iz žepa $ čutila na varnem, je rekel Anže: »Le kdo je tisti norec, $ nepotrebnem brusila pete,« je rekel Anže. »Ubogajva starčka, leziva v travo $ noči lovila. »Ježešna,« je vzkliknil Anže, »piška nama je ušla prav $ kot sta sklenila, je bil Anže na straži, njegov prijatelj pa je $ pa se je zdanilo, je Anžeta minil strah, pa se je z $ bo spekla mlatičem za kosilo. Anže in njegov prijatelj pa sta z",0
"po cesti. Bil je ubog berač z leseno nogo in njega $ jo vidva iščeta,« je rekel berač. »Najbolje bo, da kar precej",0
"ne maram, pa bi vzela ježa! se oglasi najstarejša zaničljivo. - $ se deček spremeni v ježka. Jež pa nima mesta pri hiši. $ tudi on mesiti. -Beži no, ježek! Pravi mati nejevolna. V tistem $ priliki. Komaj mati reče sinu ježek, že se deček spremeni v $ že se deček spremeni v ježka. Jež pa nima mesta pri $ pri hiši. Zato je tudi ježek-Janček odšel v gozd, tam si $ hruško. Grof počiva pod hruško, ježek-Janček pa si prične lepo žvižgati. $ žvižgati. - Kaj pa ti, ježek? ga vpraša grof. Zakaj si $ Lahko sem vesel, mu odgovori ježek-Janček, ker dobro vem, da vi $ ni mogel iz velikega gozda. Ježek mu pokaže pot prav do $ prav do doma. Drugi dan Janček-ježek že navsezgodaj pred grofov grad. $ Dobro jutro! Dobro jutro! kriči Janček-ježek pred gradom. Po plačilo sem $ kaj naj napravijo, če pride ježek. Zato hitro zapro grajska vrata, $ kaj bo sedaj počel revček ježek. Na grajskem dvorišču se je $ se ustraši in zleti z ježkom vred na okno, pri katerem $ gospodične grofičice, se oglasi zdaj ježek na oknu s korajžnim glasom. $ sede na voz, vzame ženina Jančka-ježka na krilo in tako se $ pa stopijo pred oltar se ježek-Janček strese in pri priči spremeni $ se je sprehajal velik petelin. Ježek-Janček to vidi in mu skoči",1
" Mati mesi kruh. Mali Janček vedno $ mesiti. -Beži no, ježek! Pravi mati nejevolna. V tistem času pa $ tudi ob tej priliki. Komaj mati reče sinu ježek, že se",1
"pa se, da gre nekoč grof na lov in zablodi v $ sede prav pod ježevo hruško. Grof počiva pod hruško, ježek-Janček pa $ pa ti, ježek? ga vpraša grof. Zakaj si tako vesel? -",0
"bi vzela ježa! se oglasi najstarejša zaničljivo. - Kralja čakam, de druga $ ženitev, prepusti ga meni, pravi najstarejša najmlajši sestrici nevesti. - Jaz",0
"zaničljivo. - Kralja čakam, de druga in se smeje. - Jaz $ ti si še otrok, pristavi druga. Janček pa vesel objame svojo",0
"si rešil mojega očeta, pravi najmlajša. Grof zapreže v najlepši voz",1
"Malemu Jožku se je sanjalo, da vidi $ bom vjel muho,« je silil Joško. »Jih znam sama bolje loviti, $ ne poreden,« se je branil Joško. »Kdo je bil pa včeraj $ kdo?« se je smejala lastavica. Joško je napravil majhno šobo, zameril $ lastavica. Zdaj je bilo pa Jošku preveč Namršil je obrvi, jezno $ postajale vedno večje ... Toda Joško je kmalu videl samo še $ pogoltniti. In — — — Joško se je prebudil, ves trd",1
"poigrala!« »Ne grem,« je rekla lastavica. »Ti bom vjel muho,« je $ loviti, kakor ti,« je odgovarjala lastavica. »Pojdi!« »Ne grem.« »Zakaj pa $ našeškan, kdo?« se je smejala lastavica. Joško je napravil majhno šobo, $ ve?« se je spet smejala lastavica. Zdaj je bilo pa Jošku",0
"da opazili, Ste muce zelo veliko spijo? Zdi se, $ predejo nevidno volno? Motite se! Muce predejo naše sanje. Takoj ko $ da jih cvet komaj drži. Muca ve, kako izbirati in kaj",1
"bi ga pokazala mami in očetu. Tako je hitela, da je $ jo je božala in objemala,  oče ji je prinesel toplega $ zraven nje zadremala še zaskrbljena oče in mama. A Taša tudi",1
"domov, da bi ga pokazala mami in očetu. Tako je hitela, $ hotel iz njih. Nazadnje je mami potisnila v roko mokro rdečo $ tresla se je čedalje huje. Mama jo je božala in objemala,",1
"pet, in trenutek, ko te Urša pogleda s tistimi velikimi očmi.",1
"nato smrček, nazadnje pa je Naska z glavo odrinila vrata in $ že sredi sanj. Najprej je Naskin grobi jeziček izmil lepljivo peno, $ temo, ki je obdajala Tašo. Naska je pomignila s prvo zlato",1
"belo liso na trebuščku. K Taši je prišla že pred petimi $ ceste. Tisti dan je bila Taša zelo srečna: za pohvalo, ker $ Drvel je naravnost proti njej. Taša je od groze obstala kot",1
"velikih kot čoln, je pridrsala čarovnica, grda kot sodni dan. Sredi $ je tarnala, ko je začula čarovnico, kako je začela brusiti velikanski $ in — ni je bilo. Čarovnica je vihala nos in kričala: $ mi je, pretkanka,« je zarenčala čarovnica, zajahala čarobno metlo in hajdi $ pomoči in ko se zlobna čarovnica vrže iz visoke višave na $ bi jo v pajčevino povili. Čarovnica je kričala in vpila, a $ so se dvignili vsi s čarovnico vred. Splavali so nad visoke $ morja — čof, so spustili čarovnico v vodo, sami pa so",0
"stopi bliže, da ji pomore. Lisica pa se ji globoko prikloni in",1
"priteče na pomoč toliko oboroženih palčkov, da bodo vso zemljo pokrili $ se dvigne izza vsake bilke malček-palček in kmalu jih je bilo $ Barico ugrabila, zleze nanjo toliko palčkov kot mravelj in ji zveže $ bi z njo?« so ugibali palčki, a Barica je pogodila pravo. $ kar vrnili domov, kjer so palčki izvolili Barico, da jim je",1
"najsrečnejši, skoči iz grmovja mlad zajček preko ceste, pa se ujame $ pot bo zame najboljša?« In zajček je dejal: »Na vse strani",1
"ostala sama s svojo mačko Mehkodlačko v tesni, napol podrti kolibici $ beli stezici s svojo mačko Mehkodlačko. Ko ti hodi že dobro $ se odpravi s svojo mačko Mehkodlačko naprej. Ali noč ju prehiti $ jim je kraljevala, in mačko Mehkodlačko, da jim je lovila miši, $ stala na razpotju s svojo muco in premišljevala, kateri utegne biti $ Barico strašna groza. Pograbila je muco in planila z njo k $ si jo okrog glave, vzame muco v naročje in — ni",1
" Barica je bila majhna, uboga deklica. $ po zraku, kamor ti drago.« Barica vzame še lisičji rep, se $ pokrili kot roj zelenih kobilic.« Barica vzame še rog, ga skrbno $ pomoč, pa hajdi svojo pot. Barica je pobrala zajčev kožušček in $ mogel dalje. Tudi njemu pomore Barica in jelen ji da v $ poganjalo ptičje perje na glavi. Barica se je izprva silno prestrašila, $ Kraj peči pa je zapazila Barica kup človeških lobanj in na $ človeku podobnega. Zdajci je obšla Barico strašna groza. Pograbila je muco $ »Nasadila me bo,« se prestraši Barica ter povleče izza predpasnika lisičji $ ji je bila za petami. Barica pa ne pomišlja dolgo. Spusti $ je kar vsa zemlja mrgolela. Barica jih milo prosi pomoči in $ višave na zemljo, da bi Barico ugrabila, zleze nanjo toliko palčkov $ njo?« so ugibali palčki, a Barica je pogodila pravo. Zavesljala je $ domov, kjer so palčki izvolili Barico, da jim je kraljevala, in",1
"deklica. Imela je le staro mamico, a ko ji je še",0
"je na velikanskem svetu živela babica. Bila je res velika, celo $ podrl. Vse dopoldne si je babica veselo žvižgala in delala krofe. $ tedaj je v kuhinjo vstopila babica. Hitro je skočila in čudežno",1
"bila precej precej manjša od dedka in vnučkov. Odločila se je, $ je padel na tla. Ojoj! Dedek je pohlevno zlezel vase. Samo $ in ga potisnila skozi vrata. Dedek je vzel še vroč krof",1
"precej manjša od dedka in vnučkov. Odločila se je, da bo $ je, da bo za te vnučke nekega dne naredila krofe. Zamesila $ so dedka in babico obiskali vnučki. Najedli so se slastnih krofov,",1
"nesreča na njivi. Pravi torej graščaku, naj stopi na njivo. Ko $ stopi na njivo. Ko pride grašdak na njivo in vidi, kako $ izpulili repo, jim gre pomagat. Graščak prime za služabnika, služabnik za",1
"tudi hlapca ni domov, pošlje graščakinja kuharico na njivo. Ko pride $ morejo izpuliti repe. Sedaj pošlje gospa služabnika, naj gre gledat, kaj $ Ker ni nikogar domov, začne graščakinjo skrbeti, ali se ni morda",1
repo. Sejal jo je grajski pisar. Ali glej! Iz tolikih zrn,1
"zrasla ena sama repa. Grajska dekla jo je morala vsak dan $ Nekega dne pošlje grajska gospa deklo, naj gre repo izpulit. Dekla $ deklo, naj gre repo izpulit. Dekla gre na njivo in zgrabi",1
"izpuliti velikanske repe. Ker tudi hlapca ni domov, pošlje graščakinja kuharico $ repa še v zemlji, prime hlapca, hlapec za deklo, dekla za $ prime za kuharico, kuharica za hlapca, hlapec za deklo, dekla za",1
"hlapca ni domov, pošlje graščakinja kuharico na njivo. Ko pride kuharica $ kuharico na njivo. Ko pride kuharica na njivo in vidi, da $ na njivo in prime za kuharico, kuharica za hlapca, hlapec za",1
"izpuliti repe. Sedaj pošlje gospa služabnika, naj gre gledat, kaj se $ trem, da ni nikogar domov. Služabnik pride na njivo in prime $ pomagat. Graščak prime za služabnika, služabnik za kuharico, kuharica za hlapca,",1
Nekega dne pa je prišla miška in je vso mast pojedla.,0
"potem pa zavzdihnil in zašepetal: »Mama!« Ko je odprl oči, se $ nisem mogel zaspati, mi je mama skuhala kamilice.« »Meni jih tudi,« $ dnevu, kjer je otrok z mamo obiral dišeče kamilice. Smejala sta",1
drugem koncu vasi je živel starec. Sonja se je ogibala njegove $ imeli radi opraviti z njim. Starec je največkrat sedel na klopi $ te ošte¬val. Lepega dne pa starca ni bilo več na klopi.,0
v neki vasi živela deklica Sonja. Imela je čudovite svetlo modre $ nekaj posebnega. Če jih je Sonja priprla in postrani pogledala skozi $ tam strmoglavil na sredo izbe. Sonja je kar skozi okno zlezla,1
"Odslej te bom klical kar Spominčica.« ln ko je Spominčica priprla $ vonj me bo spominjal nate.« Spominčica je odrasla in se odpravila $ če ti kdo podari šopek spominčic, te ima zares rad in",1
črnini traku se je izrisala bolna gospa in ob njeni postelji otrok.,0
"plesali so in peli, le bled mladenič s starčevimi potezami je stal",0
stala ob razbeljeni tovarniški peči. Utrujen moški je metal premog - lopato,0
"leto? Najprej je bil samo Čas. In kadar ni vedel, kaj $ nesreči kar odgriznil. »Tpfej!« je Čas izpljunil rep iz gobca. »Živijo! $ me pa zabavaj!« je ukazal Čas. »To pa lahko,« je rekel",0
"gubice. »Odslej mi je ime Leto,« je slovesno izjavil. »Spoštovani Čas, $ da si ogledate moje dneve.« Leto se je spretno zvilo v $ dni, je začel nevljudno zehati. Leto se je ustavilo: »Kaj pa",1
"— Zvečerilo se je in Sanja je morala v posteljo. K $ noč. Potem so vsi trije, Sanja, Mihec in Nina, pogledali skozi $ noč. — »Joj,« je vzkliknila Sanja, »danes pa pol lune manjka! $ »Ampak, kako?« se je začudila Sanja. »Najbrž,« se je domislil prebrisani $ ne bo je,« je rekla Sanja, »sami jo moramo poiskat.« »Sami",1
"posteljo. K sebi je stisnila Mihca in Nino, dvojčka iz cunj, $ Potem so vsi trije, Sanja, Mihec in Nina, pogledali skozi okno $ manjka! Poglejta!« »Res,« je rekel Mihec, »luna je vendar okrogla!« Nina $ je pokimala. Ker je bil Mihec njen dvojček, sta vedno mislila $ če ne bi bilo navihanega Mihca, bi bila zjutraj njena postelja $ »Najbrž,« se je domislil prebrisani Mihec, »aha, najbrž jo je nekdo",1
"sebi je stisnila Mihca in Nino, dvojčka iz cunj, ki sta $ vsi trije, Sanja, Mihec in Nina, pogledali skozi okno v temno $ Mihec, »luna je vendar okrogla!« Nina je pokimala. Ker je bil $ spijo,« je sedaj rekla še Nina. »Torej jo moramo najti in $ »Kaj misliš,« je žalostno vprašala Nina, »jo bo vrnil?«. »O ne,",1
"s je se Očka Sanjo in njenim bratcem odpeljal na $ bi Nina včasih rada imela Sanjo samo zase, da bi se $ padeš, « mu je zaklicala Sanja. »Seveda, zelo pazi! « je $ Nina sta se stiskala k Sanji in mižala od strahu. Doma $ rekla, da ni nič hudega. Ampak Sanji in cunjastima dvojčkoma se je $ s svoje strani nekaj zašepetala Sanji v uho. In vsi trije $ v roki kmalu pritekla nazaj Sanja. Z drugo roko je za $ ne vrnem? « je vprašala Sanja. »Bova! « sta zapel v $ uspavanko! « Ko se je Sanja vrnila, je njen mali bratec",1
"šla zraven tudi cunjasta dvojčka Mihec in Nina. Čeprav se skoraj $ se sami igrali s punčkami. Mihec pa bi včasih rad zaspal $ pazi! « je prikimala Nina, Mihec pa ga je strahoma pogledoval $ do avta držal v naročju. Mihec in Nina sta se stiskala $ kolenom je moral popolnoma mirovati. Mihec je prijel Nino za roko $ je za drobceno roko držala Mihca, ta pa Nino, ki se $ in ga od blizu opazovala. Mihec je z dlanmi zaslonil usta $ z njim? « je rekel Mihec in zaupljivo prijel Nino za $ je s seboj vzela Nino, Mihca pa do jutra pustila pri",1
"tudi cunjasta dvojčka Mihec in Nina. Čeprav se skoraj nikoli nista $ skoraj nikoli nista ločila, bi Nina včasih rada imela Sanjo samo $ zelo pazi! « je prikimala Nina, Mihec pa ga je strahoma $ držal v naročju. Mihec in Nina sta se stiskala k Sanji $ popolnoma mirovati. Mihec je prijel Nino za roko in ji nekaj $ roko držala Mihca, ta pa Nino, ki se je smejala na $ dlanmi zaslonil usta in rekel Nini na uho: »Brez skrbi, kmalu $ najlepšem redu, « je pomežiknila Nina. Takrat je v otroško sobo $ rekel Mihec in zaupljivo prijel Nino za roko. »Prav, « se $ roko. »Prav, « se je Nina strinjala, »zdaj pa mu zapojva $ prebudila, je s seboj vzela Nino, Mihca pa do jutra pustila",1
"ga je lahko samo gledal. Bratec se še nikoli ni povzpel $ trije so skupaj odšli ven. Bratec, ki je ostal sam, se $ čakali, da ga lahko obiščejo. Bratcu je bilo prijetno, da se",0
"poškodoval koleno. »Joj, se je očka prestrašil, »Takoj gremo domov! «",1
"k maši, saj so včasih kralji in bogataši tudi hodili k",1
v kraljevičev grad. Kralj in kraljica sta bila zelo vesela in naredili $ že zvijala in plazila kača. Kraljica se je prestrašila in je,1
"sinu rekla: »Da bi postal kača, ker ne ubogaš in ne $ njej že zvijala in plazila kača. Kraljica se je prestrašila in $ ga bo prosil. Kraljevič – kača – pa pravi: »Mati in",0
"kraljevič. živel je Nekoč Mati ga je zjutraj budila, naj $ maši. Kraljevič pa ni vstal. Mati je že drugič prišla in $ bilo tako, da če je mati dete v kaj zaklela, je",0
"vstane in gre k maši. Kraljevič pa ni vstal. Mati je $ denarja, kolikor ga bo prosil. Kraljevič – kača – pa pravi:",1
"rešiti. Rešila me bo junaška Vida, ki se bo danes rodila.« $ se bo danes rodila.« Zares, Vida je rasla, kraljevič pa je $ naprej kača. Ko je bila Vida stara štirinajst let, je zgodaj",1
"e s t!« — veli Kurent ter gre dalje kričeč: »Sedem $ Bog. Ker pa ni imel Kurent nobenega vinarja več — da $ to pa reče berač: »Ti Kurent, ti si res usmiljena dušica! $ ha ha!« — zasmeje se Kurent — »kaj mi moreš neki $ bode kdo na nji!« — Kurent se je le norčeval, kakor $ a berača ne ugleda nikjer. Kurent si misli: »Naj bo kar $ že zasolim!« — misli si Kurent. Vzame puško, pomeri, ustreli — $ mož svojih besedij!?« — upije Kurent. Gospod pa se brani na $ pa prileze do srede, vzame Kurent goslice ter začne tako lepo $ in rotil še dolgo časa, Kurentu pa se je smejalo srce. $ mu zavije vrat; kar spregovori Kurent: »Gospodje sodniki! Kdorkoli stoji na $ Njega privežejo h kolu, a Kurentu dajo goslice. Kurent zagode, a $ kolu, a Kurentu dajo goslice. Kurent zagode, a vsi sodniki in $ dejal, da ne dajajte mu!« Kurent jo je počasi pobrisal ter $ um, da bi tekel za Kurentom. Kurent je šel po svetu. $ da bi tekel za Kurentom. Kurent je šel po svetu. Ustavi $ Kar se domisli Smrt tudi Kurenta ter pride ponj. Reče mu: $ ter pride ponj. Reče mu: «Kurent, čas bi bil, da te $ »Prav imaš!« — odgovori jej Kurent: — »pa pojdi, pojdi na $ hoče lezti na drevo, a Kurent jo priveže z ono nitjo $ za zajutrek. Ko Smrtnik obljubi Kurentu, da ga ne pride več $ poskusi tudi on kaj zna Kurent. Kurent ubode z šivanko v $ tudi on kaj zna Kurent. Kurent ubode z šivanko v kovaški $ koj se spravi v meh. Kurent pa zašije ono luknjico z $ polomljen. Na to ga izpusti. Kurent pa je koval še mnogo $ bi se upal iti po Kurenta. Čez nekaj let pa se $ — hrom-), da on pripelje Kurenta. Oj, kako so bili hudiči $ sijalo solnce upanja. Pride h Kurentu. Kurent pa govori: »Oj, kako $ solnce upanja. Pride h Kurentu. Kurent pa govori: »Oj, kako se $ joj: ustati ne more več. Kurent pa se smeje, greje železo, $ Z železom mu je odžgal Kurent še drugo nogo, tako da $ upil, prosil, klel — a Kurent se je smijal in — $ se je naveličal življenja tudi Kurent. Nekega dne reče: »Videti moram, $ prebodejo duri skozi in skozi. Kurent pa si misli: »Čakaj, moram $ na svetu počel preveč neumnosti. Kurent pa de: »Na malo vina $ pa vendar vzameš od grešnega Kurenta, — a razkoračiti se moraš $ Peter vzame, se razkorači a Kurent uteče skozi 'koračo' v nebesa. $ svojem!« Tako, vidite, prišel je Kurent v nebesa: sleparil je na",1
"Tam na nekem pašniku ugleda gospoda, ki je streljal velikega ptiča,",1
"je pa bil sam Gospod Bog. Ker pa ni imel Kurent $ bil, da te peljem k Bogu!« — »Prav imaš!« — odgovori $ košek lepih jabolk. Poneseva jih Bogu za dar!« Smrt hoče lezti $ svojemu.« Sv. Peter ga zatoži Bogu, ki ga pa pokrega: »Ej,",1
"ne, pa ne pojdem!« Se-ve hudiču je bilo to vrlo lehko",0
"k nebeškim vratam, a sv. Peter mu ni hotel odpreti češ: $ moraš če hočeš piti!« Sv. Peter vzame, se razkorači a Kurent $ jaz sem na svojemu.« Sv. Peter ga zatoži Bogu, ki ga $ ki ga pa pokrega: »Ej, Peter, grlo, grlo te je opravilo!",1
"in jedno suknjico!« Sreča ga berač, ki mu pravi: »Če si $ vinar pa sem daroval potrebnemu beraču!« Se ve, da se mu $ No, zato pa ga nadlegujejo berači drug za drugim; vsakemu da $ za mili dar še jeden berač — ki je pa bil $ suknjico. Na to pa reče berač: »Ti Kurent, ti si res $ zagleda železno stolico -- a berača ne ugleda nikjer. Kurent si $ suknjico, katero je daroval tistemu beraču, poskoči na njo ter pravi:",0
"mnogo let. Kar se domisli Smrt tudi Kurenta ter pride ponj. $ Poneseva jih Bogu za dar!« Smrt hoče lezti na drevo, a $ ni umrl na svetu nihče. Smrt ga prosi, zdihuje, da bi $ se je kadilo za njo. Smrtnik (-njen mož-) pravi: »Čakaj, čakaj, $ palico že za zajutrek. Ko Smrtnik obljubi Kurentu, da ga ne",0
"in poprosi ju za kračo. Volk in medved se je usmilita $ po panj, da praznujejo god. Volk gre, odkoplje zemljo in ne $ ki je nesel kos slanine. Volku in medvedu se zdi za $ ter ne gre več dalje. Volk in medved pa prideta na $ na levo, drugi na desno. Volk pride do konj, ki so $ bila lisica dobila v pest. Volk in medved prideta skoraj ob $ sirotko in potem prigrizniva sir.« Volk jo uboga in pije in",0
"shraniti panj za medvedov god. Medvedov god je namreč takrat, ko $ kam je šla in zakaj. Medvedu in volku so se že $ dokler je zarja ne prežene. Medved in volk prideta domov in $ dokler je zarja ne prežene. Medved in volk prideta domov in $ skrije globoko v svojem brlogu. Medved in volk prideta domov in $ bila bogve kaj poštenega naredila. Medved in volk prideta domov in $ Kdo je bil zdaj tat? Medved in volk sta bila tiho, $ si jo je prisvojila lisica. Medved je šel na desno, prispel",0
"na desno. Volk pride do konj, ki so se pasli brez",1
" Lisica se odpravi na lov, a $ ji verjameta in gresta sama. Lisica pa jo odkuri čez laz $ drugi dan sama na lov. Lisica pa odhiti čez laz in $ drugi dan sama na lov. Lisica pa odhiti čez alz in $ enkrat gresta oba v brlog. Lisica pa ta čas izkoristi, vzame $ malo, da bi ga nadlegovala. Lisica si pa misli:»Vse utegne priti $ medved sta šla jezna narazen. Lisica pa pelje volka do jezera $ Ker ne odjenja, se razpoči. Lisica pa, ki je pomakala le $ ujet in ne more ganiti. Lisica pa zbeži proč in se",1
"v tem vremenu? je dejala lisica. - Jaz sem, jež sem, $ - Ne, ne! je odgovorila lisica, če prideš noter, me boš $ se je počasi, ko je lisica gledala v kotel, začel sukati $ delaš tule? ga je vprašala lisica, obljubil si mi, da se $ - Naj bo! je dejala lisica. Polenta je bila kuhana in $ mi vsega pojesti, je dejala lisica, saj si brez vsake olike! $ je kar naprej jedel in lisica, ki se je bala, da $ - Ne, ne, je dejala lisica, ta hiša je moja, sem $ postelje in se je zaletel lisici med noge. Lisica je začela",1
