review,sentiment
"lepo zorel. To sta opazila tudi in medved ter mnogokrat nepovabljena hodila $ »Poberi se odtod, oves je moj!« je pomigal z ušesi in odvrnil: $ oblastno besedičenje je debeluhu zaprlo sapo, pa je nadaljeval: »Buča, meniš, da $ in se spočijva.« Medved je smrčal, tudi. Zajec je res spal, medved $ ugodna priložnost za beg. Pogledal je in opazil, da ima odprte oči. $ po meni, skoraj bi me premagal »Dveh pa gotovo ne bo,« je $ na zadnje noge in je videl volk pa ga ni videl, ker $ po meni, ko sem vendar z govoril in še celo poleg njega $ medved, ko mu je hotel pokazati Zato pa pri nas še miga $ iskre, a voda le ni pritekla. je udaril po kamnu, ga skrivaj $ Zbežati bo treba,« je vzdihnil medved. je strigel z ušesi in vse $ spočijva.« Medved je smrčal, zajec tudi. je res spal, medved pa ne. $ Sla sta pod klanec gledat junaka Medved se je postavil na zadnje",1
"na smrt bolna v neizmerno žalost in vsega ljudstva. Ozdraviti pa bi $ Tam poprosi, da ga peljejo pred ker je imeniten zdravnik iz tuje $ dežele ter hoče ozdraviti bolno kraljičino. ga je hitro pustil do sebe.",1
"vshodu je začel svitati beli dan. so umolknile. Z veselim in lehkim $ noči, kako so se pogovarjale gorske so: »Tista kraljičina je ozdravela; gotovo $ kak črv pozemeljski!« Oglasi se neka »Da, da zares, previdne bodimo! Jaz",0
"ljubljeni je umrl bratoma Dvema Zapustil jima je precejšnjo svoto denarja,",1
"sama razdelita na dva jednaka dela. pravi starejšemu: »Pojdiva v cerkev, tam",1
"Mlajši brat pa trdi svojo, no prav tako svojeglavno svojo. Skregala sta $ a j cerkve, ostane vsa zapuščnina Šla sta iz mesta proti nekemu $ Ko sta ga zagledala, dejal je mlajšemu: »Glej glej, kako sva srečna!",0
"Nista čakala dolgo, ko zagledata nekakega ki jo je kaj naglo mahal $ to ni bil zares kak posveten bil je sam z 1 o $ glej, kako sva srečna! Onega le poprašava, pa bo mir besedij; on",0
"gozdne Vile. Pogovarjale so se o tiste dežele, ki je ležala na $ meščana. Naš popotnik izve, da se bori že s smrtnim angeljem. Hipoma $ tuje dežele ter hoče ozdraviti bolno Kralj ga je hitro pustil do",1
ga je snel od voza nekega ki je prejšnji večer pripeljal zelje,1
se ne prikrade v bližino kakšna bi jo nama pred nosom ugrabila.«,0
Prvi je po cesti prištorkljal star ki je gnal ovce na pašo.,0
"vaš voz troje koles in tudi vam nekam šepa. Lahko vam pomoreva, $ kot vlita zanjo.« Ko je bila podkovana, se je lotil še voza.",1
"po svetu,« je nekega jutra rekel tovarišu, ki je delal pri mojstru $ kupila brašna za na pot, je vtaknil v žep staro podkev, njegov $ da bi se poslovila od domačih: s podkvijo v žepu, njegov prijatelj $ lakote. Drugi dan pa je rekel »Počijva malo, da se nama poleže $ ki je gnal ovce na pašo. mu je zastavil pot, privlekel iz $ »Zdaj pa ti poskusi srečo,« reče prijatelju, ki je bil zavalil kolo $ jarek. »Tale bo pravi,« je rekel in brž potegnil iz žepa podkev, $ se čutila na varnem, je rekel »Le kdo je tisti norec, ki $ po nepotrebnem brusila pete,« je rekel »Ubogajva starčka, leziva v travo pod $ v noči lovila. »Ježešna,« je vzkliknil »piška nama je ušla prav v $ tako kot sta sklenila, je bil straži, njegov prijatelj pa je zijal, $ Ko pa se je zdanilo, je strah, pa se je z odprtimi $ jo bo spekla mlatičem za kosilo. njegov prijatelj pa sta z odprtimi",0
"udarjalo po cesti. Bil je ubog z leseno nogo in njega sta $ ki jo vidva iščeta,« je rekel »Najbolje bo, da kar precej ležeta",0
"grofa ne maram, pa bi vzela se oglasi najstarejša zaničljivo. - Kralja $ že se deček spremeni v ježka. pa nima mesta pri hiši. Zato $ hoče tudi on mesiti. -Beži no, Pravi mati nejevolna. V tistem času $ tej priliki. Komaj mati reče sinu že se deček spremeni v ježka. $ ježek, že se deček spremeni v Jež pa nima mesta pri hiši. $ mesta pri hiši. Zato je tudi odšel v gozd, tam si je $ ježevo hruško. Grof počiva pod hruško, pa si prične lepo žvižgati. - $ lepo žvižgati. - Kaj pa ti, ga vpraša grof. Zakaj si tako $ - Lahko sem vesel, mu odgovori ker dobro vem, da vi brez $ drugače ni mogel iz velikega gozda. mu pokaže pot prav do doma. $ pot prav do doma. Drugi dan že navsezgodaj pred grofov grad. Prišel $ - Dobro jutro! Dobro jutro! kriči pred gradom. Po plačilo sem prišel. $ naročil, kaj naj napravijo, če pride Zato hitro zapro grajska vrata, odpro $ opazujejo, kaj bo sedaj počel revček Na grajskem dvorišču se je sprehajal $ Petelin se ustraši in zleti z vred na okno, pri katerem so $ Halo gospodične grofičice, se oglasi zdaj na oknu s korajžnim glasom. Sedaj $ nevesta sede na voz, vzame ženina na krilo in tako se odpeljejo $ Komaj pa stopijo pred oltar se strese in pri priči spremeni v $ dvorišču se je sprehajal velik petelin. to vidi in mu skoči –smuk-",1
" mesi kruh. Mali Janček vedno sili $ on mesiti. -Beži no, ježek! Pravi nejevolna. V tistem času pa so $ zgodilo tudi ob tej priliki. Komaj reče sinu ježek, že se deček",1
"Zgodi pa se, da gre nekoč na lov in zablodi v gozdu. $ in sede prav pod ježevo hruško. počiva pod hruško, ježek-Janček pa si $ Kaj pa ti, ježek? ga vpraša Zakaj si tako vesel? - Lahko",0
"pa bi vzela ježa! se oglasi - Kralja čakam, de druga in $ za ženitev, prepusti ga meni, pravi najmlajši sestrici nevesti. - Jaz ga",0
"najstarejša zaničljivo. - Kralja čakam, de in se smeje. - Jaz pa $ Saj ti si še otrok, pristavi Janček pa vesel objame svojo nevestico",0
"ker si rešil mojega očeta, pravi Grof zapreže v najlepši voz iskre",1
"Malemu se je sanjalo, da vidi lastavico. $ »Ti bom vjel muho,« je silil »Jih znam sama bolje loviti, kakor $ »Nisem ne poreden,« se je branil »Kdo je bil pa včeraj našeškan, $ našeškan, kdo?« se je smejala lastavica. je napravil majhno šobo, zameril je. $ smejala lastavica. Zdaj je bilo pa preveč Namršil je obrvi, jezno pogledal $ so postajale vedno večje ... Toda je kmalu videl samo še odprti $ hotelo pogoltniti. In — — — se je prebudil, ves trd od",1
"bova poigrala!« »Ne grem,« je rekla »Ti bom vjel muho,« je silil $ bolje loviti, kakor ti,« je odgovarjala »Pojdi!« »Ne grem.« »Zakaj pa ne?« $ včeraj našeškan, kdo?« se je smejala Joško je napravil majhno šobo, zameril $ »Kdo ve?« se je spet smejala Zdaj je bilo pa Jošku preveč",0
"da opazili, Ste zelo veliko spijo? Zdi se, da $ res predejo nevidno volno? Motite se! predejo naše sanje. Takoj ko muca $ tolikšne, da jih cvet komaj drži. ve, kako izbirati in kaj vplesti",1
"da bi ga pokazala mami in Tako je hitela, da je pozabila $ Mama jo je božala in objemala, oče ji je prinesel toplega mleka $ sta zraven nje zadremala še zaskrbljena in mama. A Taša tudi v",1
"hitela domov, da bi ga pokazala in očetu. Tako je hitela, da $ ni hotel iz njih. Nazadnje je potisnila v roko mokro rdečo cunjo $ samo tresla se je čedalje huje. jo je božala in objemala, oče",1
"piše pet, in trenutek, ko te pogleda s tistimi velikimi očmi. Želje",1
"tačka, nato smrček, nazadnje pa je z glavo odrinila vrata in smuknila $ Tašo že sredi sanj. Najprej je grobi jeziček izmil lepljivo peno, ki $ razsvetlile temo, ki je obdajala Tašo. je pomignila s prvo zlato brčico,",1
"z belo liso na trebuščku. K je prišla že pred petimi leti $ robu ceste. Tisti dan je bila zelo srečna: za pohvalo, ker je $ avto. Drvel je naravnost proti njej. je od groze obstala kot pribita",1
"copatah, velikih kot čoln, je pridrsala grda kot sodni dan. Sredi čela $ tako je tarnala, ko je začula kako je začela brusiti velikanski nož, $ naročje in — ni je bilo. je vihala nos in kričala: »Kje $ »Ušla mi je, pretkanka,« je zarenčala zajahala čarobno metlo in hajdi za $ prosi pomoči in ko se zlobna vrže iz visoke višave na zemljo, $ kot bi jo v pajčevino povili. je kričala in vpila, a bolj $ kmalu so se dvignili vsi s vred. Splavali so nad visoke hrastove $ sredino morja — čof, so spustili v vodo, sami pa so se",0
"in stopi bliže, da ji pomore. se ji globoko prikloni in ji",1
"ti priteče na pomoč toliko oboroženih da bodo vso zemljo pokrili kot $ Zdajci se dvigne izza vsake bilke in kmalu jih je bilo toliko, $ bi Barico ugrabila, zleze nanjo toliko kot mravelj in ji zveže roke $ »Kaj bi z njo?« so ugibali a Barica je pogodila pravo. Zavesljala $ se kar vrnili domov, kjer so izvolili Barico, da jim je kraljevala,",1
"pač najsrečnejši, skoči iz grmovja mlad preko ceste, pa se ujame v $ katera pot bo zame najboljša?« In je dejal: »Na vse strani se",1
"je ostala sama s svojo mačko v tesni, napol podrti kolibici kraj $ po beli stezici s svojo mačko Ko ti hodi že dobro uro, $ in se odpravi s svojo mačko naprej. Ali noč ju prehiti v $ da jim je kraljevala, in mačko da jim je lovila miši, ki $ je stala na razpotju s svojo in premišljevala, kateri utegne biti zanjo $ obšla Barico strašna groza. Pograbila je in planila z njo k vhodu, $ ovije si jo okrog glave, vzame v naročje in — ni je",1
" je bila majhna, uboga deklica. Imela $ zdajci po zraku, kamor ti drago.« vzame še lisičji rep, se lepo $ zemljo pokrili kot roj zelenih kobilic.« vzame še rog, ga skrbno shrani $ za pomoč, pa hajdi svojo pot. je pobrala zajčev kožušček in je $ ni mogel dalje. Tudi njemu pomore in jelen ji da v spomin $ je poganjalo ptičje perje na glavi. se je izprva silno prestrašila, pa $ vodnjak. Kraj peči pa je zapazila kup človeških lobanj in na ražnju $ povsem človeku podobnega. Zdajci je obšla strašna groza. Pograbila je muco in $ nož: »Nasadila me bo,« se prestraši ter povleče izza predpasnika lisičji rep, $ že ji je bila za petami. pa ne pomišlja dolgo. Spusti se $ da je kar vsa zemlja mrgolela. jih milo prosi pomoči in ko $ visoke višave na zemljo, da bi ugrabila, zleze nanjo toliko palčkov kot $ z njo?« so ugibali palčki, a je pogodila pravo. Zavesljala je z $ vrnili domov, kjer so palčki izvolili da jim je kraljevala, in mačko",1
uboga deklica. Imela je le staro a ko ji je še ta,0
"daleč je na velikanskem svetu živela Bila je res velika, celo večja $ kaj podrl. Vse dopoldne si je veselo žvižgala in delala krofe. Točno $ Prav tedaj je v kuhinjo vstopila Hitro je skočila in čudežno ujela",1
"je bila precej precej manjša od in vnučkov. Odločila se je, da $ krof je padel na tla. Ojoj! je pohlevno zlezel vase. Samo prestrašene $ rekla in ga potisnila skozi vrata. je vzel še vroč krof in",1
"precej precej manjša od dedka in Odločila se je, da bo za $ se je, da bo za te nekega dne naredila krofe. Zamesila je $ zvečerilo, so dedka in babico obiskali Najedli so se slastnih krofov, da",1
"kakšna nesreča na njivi. Pravi torej naj stopi na njivo. Ko pride $ naj stopi na njivo. Ko pride na njivo in vidi, kako se $ bi izpulili repo, jim gre pomagat. prime za služabnika, služabnik za kuharico,",1
"Ker tudi hlapca ni domov, pošlje kuharico na njivo. Ko pride kuharica $ ne morejo izpuliti repe. Sedaj pošlje služabnika, naj gre gledat, kaj se $ zemlje. Ker ni nikogar domov, začne skrbeti, ali se ni morda zgodila",1
z repo. Sejal jo je grajski Ali glej! Iz tolikih zrn je,1
"je zrasla ena sama repa. Grajska jo je morala vsak dan okopavati $ videli. Nekega dne pošlje grajska gospa naj gre repo izpulit. Dekla gre $ gospa deklo, naj gre repo izpulit. gre na njivo in zgrabi repo",1
"moreta izpuliti velikanske repe. Ker tudi ni domov, pošlje graščakinja kuharico na $ je repa še v zemlji, prime hlapec za deklo, dekla za repino $ in prime za kuharico, kuharica za hlapec za deklo, dekla za listje,",1
"tudi hlapca ni domov, pošlje graščakinja na njivo. Ko pride kuharica na $ graščakinja kuharico na njivo. Ko pride na njivo in vidi, da je $ pride na njivo in prime za kuharica za hlapca, hlapec za deklo,",1
"morejo izpuliti repe. Sedaj pošlje gospa naj gre gledat, kaj se je $ onim trem, da ni nikogar domov. pride na njivo in prime za $ gre pomagat. Graščak prime za služabnika, za kuharico, kuharica za hlapca, hlapec",1
lupino. Nekega dne pa je prišla in je vso mast pojedla. Tako,0
"vonj, potem pa zavzdihnil in zašepetal: Ko je odprl oči, se je $ in nisem mogel zaspati, mi je skuhala kamilice.« »Meni jih tudi,« mu $ sončnem dnevu, kjer je otrok z obiral dišeče kamilice. Smejala sta se",1
"Na drugem koncu vasi je živel Sonja se je ogibala njegove hiše, $ niso imeli radi opraviti z njim. je največkrat sedel na klopi pred $ bi te ošte¬val. Lepega dne pa ni bilo več na klopi. In",0
"je v neki vasi živela deklica Imela je čudovite svetlo modre oči, $ bile nekaj posebnega. Če jih je priprla in postrani pogledala skozi trepalnice, $ od tam strmoglavil na sredo izbe. je kar skozi okno zlezla v",1
"ljudem. Odslej te bom klical kar ln ko je Spominčica priprla oči, $ Njihov vonj me bo spominjal nate.« je odrasla in se odpravila v $ In če ti kdo podari šopek te ima zares rad in te",1
V črnini traku se je izrisala in ob njeni postelji otrok. Podoben,0
"veselili: plesali so in peli, le s starčevimi potezami je stal sam",0
je stala ob razbeljeni tovarniški peči. je metal premog - lopato za,0
"isto leto? Najprej je bil samo In kadar ni vedel, kaj početi, $ po nesreči kar odgriznil. »Tpfej!« je izpljunil rep iz gobca. »Živijo! « $ potem me pa zabavaj!« je ukazal »To pa lahko,« je rekel rep.",0
"videle gubice. »Odslej mi je ime je slovesno izjavil. »Spoštovani Čas, vabim $ vas, da si ogledate moje dneve.« se je spretno zvilo v kolut $ črno-belih dni, je začel nevljudno zehati. se je ustavilo: »Kaj pa je?",1
"in je se Zvečerilo — je morala v posteljo. K sebi $ lahko noč. Potem so vsi trije, Mihec in Nina, pogledali skozi okno $ temno noč. — »Joj,« je vzkliknila »danes pa pol lune manjka! Poglejta!« $ popraviti.« »Ampak, kako?« se je začudila »Najbrž,« se je domislil prebrisani Mihec, $ ne, ne bo je,« je rekla »sami jo moramo poiskat.« »Sami je",1
"v posteljo. K sebi je stisnila in Nino, dvojčka iz cunj, ki $ noč. Potem so vsi trije, Sanja, in Nina, pogledali skozi okno v $ lune manjka! Poglejta!« »Res,« je rekel »luna je vendar okrogla!« Nina je $ Nina je pokimala. Ker je bil njen dvojček, sta vedno mislila eno $ in če ne bi bilo navihanega bi bila zjutraj njena postelja mokra $ Sanja. »Najbrž,« se je domislil prebrisani »aha, najbrž jo je nekdo odrezal",1
"K sebi je stisnila Mihca in dvojčka iz cunj, ki sta ji $ so vsi trije, Sanja, Mihec in pogledali skozi okno v temno noč. $ rekel Mihec, »luna je vendar okrogla!« je pokimala. Ker je bil Mihec $ pridno spijo,« je sedaj rekla še »Torej jo moramo najti in popraviti.« $ seboj.« »Kaj misliš,« je žalostno vprašala »jo bo vrnil?«. »O ne, ne",1
"s je se Očka in njenim bratcem odpeljal na pomladanski $ ločila, bi Nina včasih rada imela samo zase, da bi se sami $ ne padeš, « mu je zaklicala »Seveda, zelo pazi! « je prikimala $ in Nina sta se stiskala k in mižala od strahu. Doma je $ in rekla, da ni nič hudega. in cunjastima dvojčkoma se je zdelo $ vsak s svoje strani nekaj zašepetala v uho. In vsi trije so $ sladoledom v roki kmalu pritekla nazaj Z drugo roko je za drobceno $ spet ne vrnem? « je vprašala »Bova! « sta zapel v dvoje. $ zapojva uspavanko! « Ko se je vrnila, je njen mali bratec mirno",1
"sta šla zraven tudi cunjasta dvojčka in Nina. Čeprav se skoraj nikoli $ bi se sami igrali s punčkami. pa bi včasih rad zaspal pri $ zelo pazi! « je prikimala Nina, pa ga je strahoma pogledoval izpod $ pot do avta držal v naročju. in Nina sta se stiskala k $ s kolenom je moral popolnoma mirovati. je prijel Nino za roko in $ roko je za drobceno roko držala ta pa Nino, ki se je $ blazine in ga od blizu opazovala. je z dlanmi zaslonil usta in $ igrala z njim? « je rekel in zaupljivo prijel Nino za roko. $ prebudila, je s seboj vzela Nino, pa do jutra pustila pri njem.",1
"zraven tudi cunjasta dvojčka Mihec in Čeprav se skoraj nikoli nista ločila, $ se skoraj nikoli nista ločila, bi včasih rada imela Sanjo samo zase, $ »Seveda, zelo pazi! « je prikimala Mihec pa ga je strahoma pogledoval $ avta držal v naročju. Mihec in sta se stiskala k Sanji in $ moral popolnoma mirovati. Mihec je prijel za roko in ji nekaj čisto $ drobceno roko držala Mihca, ta pa ki se je smejala na vsa $ z dlanmi zaslonil usta in rekel na uho: »Brez skrbi, kmalu bomo $ v najlepšem redu, « je pomežiknila Takrat je v otroško sobo prišla $ je rekel Mihec in zaupljivo prijel za roko. »Prav, « se je $ za roko. »Prav, « se je strinjala, »zdaj pa mu zapojva uspavanko! $ bi prebudila, je s seboj vzela Mihca pa do jutra pustila pri",1
"Zdaj ga je lahko samo gledal. se še nikoli ni povzpel tako $ vsi trije so skupaj odšli ven. ki je ostal sam, se je $ nestrpno čakali, da ga lahko obiščejo. je bilo prijetno, da se vse",0
"si poškodoval koleno. »Joj, se je prestrašil, »Takoj gremo domov! « Sinko",1
"šel k maši, saj so včasih in bogataši tudi hodili k maši,",1
"sta v kraljevičev grad. Kralj in bila zelo vesela in naredili so $ njej že zvijala in plazila kača. se je prestrašila in je obljubila,",1
"je sinu rekla: »Da bi postal ker ne ubogaš in ne greš $ po njej že zvijala in plazila Kraljica se je prestrašila in je $ kolikor ga bo prosil. Kraljevič – – pa pravi: »Mati in oče,",0
"kraljevič. živel je Nekoč ga je zjutraj budila, naj vstane, $ k maši. Kraljevič pa ni vstal. je že drugič prišla in ga $ je bilo tako, da če je dete v kaj zaklela, je tisto",0
"naj vstane in gre k maši. pa ni vstal. Mati je že $ toliko denarja, kolikor ga bo prosil. – kača – pa pravi: »Mati",1
"moreta rešiti. Rešila me bo junaška ki se bo danes rodila.« Zares, $ ki se bo danes rodila.« Zares, je rasla, kraljevič pa je bil $ še naprej kača. Ko je bila stara štirinajst let, je zgodaj zjutraj",1
"š e s t!« — veli ter gre dalje kričeč: »Sedem let $ Gospod Bog. Ker pa ni imel nobenega vinarja več — da mu $ Na to pa reče berač: »Ti ti si res usmiljena dušica! Kaj $ »Ha ha ha!« — zasmeje se — »kaj mi moreš neki dati?! $ če bode kdo na nji!« — se je le norčeval, kakor je $ -- a berača ne ugleda nikjer. si misli: »Naj bo kar bo, $ jo že zasolim!« — misli si Vzame puško, pomeri, ustreli — a $ ste mož svojih besedij!?« — upije Gospod pa se brani na vse $ Ko pa prileze do srede, vzame goslice ter začne tako lepo gosti, $ prosil in rotil še dolgo časa, pa se je smejalo srce. Ko $ da mu zavije vrat; kar spregovori »Gospodje sodniki! Kdorkoli stoji na jednakem $ naplesal!« Njega privežejo h kolu, a dajo goslice. Kurent zagode, a vsi $ h kolu, a Kurentu dajo goslice. zagode, a vsi sodniki in poslušalci $ vam dejal, da ne dajajte mu!« jo je počasi pobrisal ter rešil $ na um, da bi tekel za Kurent je šel po svetu. Ustavi $ um, da bi tekel za Kurentom. je šel po svetu. Ustavi se $ let. Kar se domisli Smrt tudi ter pride ponj. Reče mu: «Kurent, $ Kurenta ter pride ponj. Reče mu: čas bi bil, da te peljem $ — »Prav imaš!« — odgovori jej — »pa pojdi, pojdi na to-le $ Smrt hoče lezti na drevo, a jo priveže z ono nitjo k $ že za zajutrek. Ko Smrtnik obljubi da ga ne pride več klicat, $ da poskusi tudi on kaj zna Kurent ubode z šivanko v kovaški $ poskusi tudi on kaj zna Kurent. ubode z šivanko v kovaški meh $ in koj se spravi v meh. pa zašije ono luknjico z nitjo $ ves polomljen. Na to ga izpusti. pa je koval še mnogo let $ ki bi se upal iti po Čez nekaj let pa se ponudi $ ciotto — hrom-), da on pripelje Oj, kako so bili hudiči le-tega $ je sijalo solnce upanja. Pride h Kurent pa govori: »Oj, kako se $ sijalo solnce upanja. Pride h Kurentu. pa govori: »Oj, kako se mi $ ali joj: ustati ne more več. pa se smeje, greje železo, pa $ bolečin. Z železom mu je odžgal še drugo nogo, tako da je $ je upil, prosil, klel — a se je smijal in — žgal. $ letih se je naveličal življenja tudi Nekega dne reče: »Videti moram, kaj $ kremplji prebodejo duri skozi in skozi. pa si misli: »Čakaj, moram le-te $ je na svetu počel preveč neumnosti. pa de: »Na malo vina pa $ vina pa vendar vzameš od grešnega — a razkoračiti se moraš če $ Sv. Peter vzame, se razkorači a uteče skozi 'koračo' v nebesa. Tam $ — svojem!« Tako, vidite, prišel je v nebesa: sleparil je na svetu",1
"mestu. Tam na nekem pašniku ugleda ki je streljal velikega ptiča, a",1
"ki je pa bil sam Gospod Ker pa ni imel Kurent nobenega $ bi bil, da te peljem k — »Prav imaš!« — odgovori jej $ utrgaj košek lepih jabolk. Poneseva jih za dar!« Smrt hoče lezti na $ na svojemu.« Sv. Peter ga zatoži ki ga pa pokrega: »Ej, Peter,",1
"če ne, pa ne pojdem!« Se-ve je bilo to vrlo lehko —",0
"gre k nebeškim vratam, a sv. mu ni hotel odpreti češ: da $ se moraš če hočeš piti!« Sv. vzame, se razkorači a Kurent uteče $ »Ooo, jaz sem na svojemu.« Sv. ga zatoži Bogu, ki ga pa $ Bogu, ki ga pa pokrega: »Ej, grlo, grlo te je opravilo! Pa",1
"zaslužil in jedno suknjico!« Sreča ga ki mu pravi: »Če si jih $ Jeden vinar pa sem daroval potrebnemu Se ve, da se mu je $ kraja! No, zato pa ga nadlegujejo drug za drugim; vsakemu da po $ ga za mili dar še jeden — ki je pa bil sam $ — suknjico. Na to pa reče »Ti Kurent, ti si res usmiljena $ sebe zagleda železno stolico -- a ne ugleda nikjer. Kurent si misli: $ tleh suknjico, katero je daroval tistemu poskoči na njo ter pravi: »Ooo,",0
"služil mnogo let. Kar se domisli tudi Kurenta ter pride ponj. Reče $ jabolk. Poneseva jih Bogu za dar!« hoče lezti na drevo, a Kurent $ Takrat ni umrl na svetu nihče. ga prosi, zdihuje, da bi jo $ da se je kadilo za njo. (-njen mož-) pravi: »Čakaj, čakaj, ga $ s palico že za zajutrek. Ko obljubi Kurentu, da ga ne pride",0
"predrami in poprosi ju za kračo. in medved se je usmilita in $ iti po panj, da praznujejo god. gre, odkoplje zemljo in ne najde $ pes, ki je nesel kos slanine. in medvedu se zdi za malo, $ psu ter ne gre več dalje. in medved pa prideta na razpotje: $ krene na levo, drugi na desno. pride do konj, ki so se $ je bila lisica dobila v pest. in medved prideta skoraj ob istem $ najprej sirotko in potem prigrizniva sir.« jo uboga in pije in loka",0
"tedaj shraniti panj za medvedov god. god je namreč takrat, ko postanejo $ vedel, kam je šla in zakaj. in volku so se že sline $ med, dokler je zarja ne prežene. in volk prideta domov in vprašata, $ med, dokler je zarja ne prežene. in volk prideta domov in vprašata, $ ju skrije globoko v svojem brlogu. in volk prideta domov in vprašata, $ bi bila bogve kaj poštenega naredila. in volk prideta domov in z $ medu. Kdo je bil zdaj tat? in volk sta bila tiho, le $ ki si jo je prisvojila lisica. je šel na desno, prispel do",0
"drugi na desno. Volk pride do ki so se pasli brez pastirja,",1
