"je bila storila; pasjeglavci pridejo domov in zagledajo kosorepo krvavo mačko. Brž uganejo, kaj",0
"jokala in boga prosila, da bi še kdaj prišla k očetu domov. Večkrat je",1
"pred seboj. Kaj ti je mlada? jo nagovori dedec. K očetu bi šla rada,",1
ubežno deklico. Medtem je bila ona pritekla že blizu do očetovega doma. Oče njen,1
"zato ni mogla noter. Dolgo je klicala ter klicala, pa očeta ni bilo in",1
"v roke pa vzame široko sekiro, ki jo je bil oče ravno prejšnji dan",1
je vsakemu tako primerila kakor prvemu. Ko je drugo jutro oče kovač prišel žalosten,1
"še bili so ko Tačas, pasjeglavci po teh krajih,",0
"vrat. Tam notri ni videla žive duše in le včasih pasjeglavce, ki so na",0
"mačka v repu devet peklenskih vragov, ki so vsi s pasjeglavci zmenjeni. Daj mački",0
še ona in srečno uteče. Noč se je bila storila; pasjeglavci pridejo domov in,0
zaspati. Kar ji na misel pride: Morda bi me zasledili pasjeglavci in še huje,0
"si notri oddahne in luč naredi, kar zasliši zunaj govoriti pasjeglavce. Po sledu so",0
"luknji, skozi katero je bila sama noter prišla. Kmalu izvohajo pasjeglavci to luknjo in",0
"domov, je našel hčer in na klopi v kovačnici dvanajst pasjeglavcev, ki jih je",0
"še pasjeglavci po teh krajih, je plela neki dan lepa deklica sama na njivi.",1
"navzgor. Tako niso mogli videti, na kateri smreki čepi skrita deklica. Bodli so torej",1
Obstopili so tisto smreko in jo izruvali; tako jim je deklica prišla v pest.,1
"začne tako jezno renčati in brusiti kremplje, da je bilo deklico strah. Nekoč posebno",1
"mlada? jo nagovori dedec. K očetu bi šla rada, pravi deklica. Kako boš šla,",1
"ne bo branila. Tako je mož dejal in izginil, da deklica ni vedela ne",1
"to, in dvanajst jih poišče sled in teče za ubežno deklico. Medtem je bila",1
starega dedca pred seboj. Kaj ti je mlada? jo nagovori dedec. K očetu bi,1
"šla, ali ne veš, da pasjeglavski grad nima vrat? reče dedec. Vem, ali jaz",1
"dlaka stala pokonci kakor petelinu perje. Ustavil ga je šele volk: »Hej, kam tako",0
"me premagal zajec« »Dveh pa gotovo ne bo,« je menil volk. Sla sta pod",0
"se je postavil na zadnje noge in je videl zajca, volk pa ga ni",0
"postaviti. »Vidim, da ti moram pomagati,« je rekel kosmatinec, prijel volka, se postavil z",0
"krajev in se še do danes ni vrnil, pa tudi volkov ni več v",0
"vidiš tam za plotom? Mrcina, odgovori, ga vidiš ali ne?« Volk pa ni odgovoril,",0
Oves je lepo zorel. To sta opazila tudi zajec in medved ter mnogokrat nepovabljena,0
"udaril po kamnu, ga skrivaj omočil in ga ponudil začudenemu medvedu pod nos: »Vidiš,",0
"majhna žaba, pa tak mojster. Zbežati bo treba,« je vzdihnil medved. Zajec je strigel",0
"spočijva.« Medved je smrčal, zajec tudi. Zajec je res spal, medved pa ne. Mislil",0
"a zajčeve oči so vse bolj buljile. Naposled se je medved ojunačil in zbežal,",0
"pa ni odgovoril, ne zdaj, ne potem, ko ga je medved izpustil iz objema:",0
"več v naših gozdovih, kajti poslednjega je do smrti stisnil medved, ko mu je",0
hodila v goste. Nekega večera sta se srečala v ovsu. Medved je zarenčal nad,0
"stisnil, da bo pritekla voda iz njega, tistega bodi oves!« Medved je zdrobil kamen",0
"sva, pojdiva na onile hribček k plotu in se spočijva.« Medved je smrčal, zajec",0
je menil volk. Sla sta pod klanec gledat junaka zajčka. Medved se je postavil,0
"tako krepko ga je stisnil, da je bilo po njem. Medved je izbuljil oči,",0
pogorišču oves. Oves je lepo zorel. To sta opazila tudi zajec in medved ter,1
"je zarenčal nad dolgouhcem: »Poberi se odtod, oves je moj!« Zajec je pomigal z",1
"hrana mi tekne!« Tako oblastno besedičenje je debeluhu zaprlo sapo, zajec pa je nadaljeval:",1
"onile hribček k plotu in se spočijva.« Medved je smrčal, zajec tudi. Zajec je",1
"da se mu nudi ugodna priložnost za beg. Pogledal je zajca in opazil, da",1
"oh, skoraj bi bilo po meni, skoraj bi me premagal zajec« »Dveh pa gotovo",1
"Medved se je postavil na zadnje noge in je videl zajca, volk pa ga",1
"junak, da še ni po meni, ko sem vendar z zajcem govoril in še",1
"je do smrti stisnil medved, ko mu je hotel pokazati zajca. Zato pa pri",1
"krempljev so mu švigale iskre, a voda le ni pritekla. Zajec je udaril po",1
"žaba, pa tak mojster. Zbežati bo treba,« je vzdihnil medved. Zajec je strigel z",1
"k plotu in se spočijva.« Medved je smrčal, zajec tudi. Zajec je res spal,",1
"bo,« je menil volk. Sla sta pod klanec gledat junaka zajčka. Medved se je",1
"dežele, ki je ležala na smrt bolna v neizmerno žalost kralja in vsega ljudstva.",1
"prepeljati na kraljev dvor. Tam poprosi, da ga peljejo pred kralja, ker je imeniten",1
imeniten zdravnik iz tuje dežele ter hoče ozdraviti bolno kraljičino. Kralj ga je hitro,1
sladko bodočnost. — Na vshodu je začel svitati beli dan. Vile so umolknile. Z,0
"on je slišal po noči, kako so se pogovarjale gorske Vile. Rekle so: »Tista kraljičina",0
"gotovo nas je poslušal kak črv pozemeljski!« Oglasi se neka Vila: »Da, da zares,",0
ljubljeni je umrl bratoma Dvema oče. Zapustil jima je,1
"denarja, da si ga sama razdelita na dva jednaka dela. Mlajši brat pravi starejšemu: »Pojdiva",1
"razdelita zapuščnino pred cerkvijo. Mlajši brat pa trdi svojo, no starejši prav tako svojeglavno",0
"bolje z u n a j cerkve, ostane vsa zapuščnina starejšemu. Šla sta iz",0
"le kaže kaj dobička. Ko sta ga zagledala, dejal je starejši brat mlajšemu: »Glej glej,",0
"pošteno razsoditi čudno stavo. Nista čakala dolgo, ko zagledata nekakega gospoda, ki jo je",0
"naravnost proti njima. Ali to ni bil zares kak posveten gospod, bil je sam",0
"starejši brat mlajšemu: »Glej glej, kako sva srečna! Onega le gospoda poprašava, pa bo",0
"in kratkočasijo med sabo gozdne Vile. Pogovarjale so se o kraljičini tiste dežele, ki",1
"brala z lica poslednjega meščana. Naš popotnik izve, da se kraljičina bori že s",1
je imeniten zdravnik iz tuje dežele ter hoče ozdraviti bolno kraljičino. Kralj ga je,1
"pa s kolesom, ki ga je snel od voza nekega kmeta, ki je prejšnji",1
"pa bom pazil, da se ne prikrade v bližino kakšna lisica, ki bi jo nama",0
"kaj za pod zob. Prvi je po cesti prištorkljal star pastir, ki je gnal",0
"sta dejala, »da ima vaš voz troje koles in tudi kobilica vam nekam šepa.",1
"vzkliknil: »Čisto pravšnja je, kot vlita zanjo.« Ko je bila kobilica podkovana, se je",1
"rekel jutra nekega je svetu,« po skupaj »Pojdiva Anže tovarišu, ki je",0
"denarja, da bi si kupila brašna za na pot, je Anže vtaknil v žep",0
"popihala iz mesta, ne da bi se poslovila od domačih: Anže s podkvijo v",0
"kruliti v želodcu od lakote. Drugi dan pa je rekel Anže: »Počijva malo, da",0
"cesti prištorkljal star pastir, ki je gnal ovce na pašo. Anže mu je zastavil",0
"težkim košem na rami. »Zdaj pa ti poskusi srečo,« reče Anže prijatelju, ki je",0
"se ni zvrnil v jarek. »Tale bo pravi,« je rekel Anže in brž potegnil",0
"vasice. Nazadnje, ko sta se čutila na varnem, je rekel Anže: »Le kdo je",0
"srečala fanta. »Kaj bi po nepotrebnem brusila pete,« je rekel Anže. »Ubogajva starčka, leziva",0
"mimo sova, ki je v noči lovila. »Ježešna,« je vzkliknil Anže, »piška nama je",0
"pred nosom ugrabila.« In tako kot sta sklenila, je bil Anže na straži, njegov prijatelj",0
"kar pokalo v sklepih. Ko pa se je zdanilo, je Anžeta minil strah, pa se",0
"je lovila gospodinja, da jo bo spekla mlatičem za kosilo. Anže in njegov prijatelj pa",0
"Tok, tok, tok je udarjalo po cesti. Bil je ubog berač z leseno nogo",0
"prišel do tiste dežele, ki jo vidva iščeta,« je rekel berač. »Najbolje bo, da",0
"za moža. - Še grofa ne maram, pa bi vzela ježa! se oglasi najstarejša",1
"mati reče sinu ježek, že se deček spremeni v ježka. Jež pa nima mesta",1
"sili k njej, ker hoče tudi on mesiti. -Beži no, ježek! Pravi mati nejevolna.",1
"je zgodilo tudi ob tej priliki. Komaj mati reče sinu ježek, že se deček",1
"Komaj mati reče sinu ježek, že se deček spremeni v ježka. Jež pa nima",1
"ježka. Jež pa nima mesta pri hiši. Zato je tudi ježek-Janček odšel v gozd,",1
"in sede prav pod ježevo hruško. Grof počiva pod hruško, ježek-Janček pa si prične",1
"ježek-Janček pa si prične lepo žvižgati. - Kaj pa ti, ježek? ga vpraša grof.",1
"Zakaj si tako vesel? - Lahko sem vesel, mu odgovori ježek-Janček, ker dobro vem,",1
"v tako plačilo, ker drugače ni mogel iz velikega gozda. Ježek mu pokaže pot",1
gozda. Ježek mu pokaže pot prav do doma. Drugi dan Janček-ježek že navsezgodaj pred,1
Prišel je na ogledi. - Dobro jutro! Dobro jutro! kriči Janček-ježek pred gradom. Po,1
"svojim hčerkam že prej naročil, kaj naj napravijo, če pride ježek. Zato hitro zapro",1
"vrata, odpro okna in opazujejo, kaj bo sedaj počel revček ježek. Na grajskem dvorišču",1
"skoči –smuk- na hrbet. Petelin se ustraši in zleti z ježkom vred na okno,",1
"stale grofove hčerke. - Halo gospodične grofičice, se oglasi zdaj ježek na oknu s",1
"voz iskre konje, hčerka nevesta sede na voz, vzame ženina Jančka-ježka na krilo in",1
se odpeljejo k poroki. Komaj pa stopijo pred oltar se ježek-Janček strese in pri,1
revček ježek. Na grajskem dvorišču se je sprehajal velik petelin. Ježek-Janček to vidi in,1
 Mati mesi kruh. Mali,1
"njej, ker hoče tudi on mesiti. -Beži no, ježek! Pravi mati nejevolna. V tistem",1
"dandanes. Tako se je zgodilo tudi ob tej priliki. Komaj mati reče sinu ježek,",1
"je bil grofovski grad. Zgodi pa se, da gre nekoč grof na lov in",0
"Slednjič ga zajame utrujenost in sede prav pod ježevo hruško. Grof počiva pod hruško,",0
"prične lepo žvižgati. - Kaj pa ti, ježek? ga vpraša grof. Zakaj si tako",0
"Še grofa ne maram, pa bi vzela ježa! se oglasi najstarejša zaničljivo. - Kralja čakam,",0
"- Premlada si še za ženitev, prepusti ga meni, pravi najstarejša najmlajši sestrici nevesti.",0
"vzela ježa! se oglasi najstarejša zaničljivo. - Kralja čakam, de druga in se smeje.",0
"- Jaz ga vzamem. Saj ti si še otrok, pristavi druga. Janček pa vesel",0
"vzamem za moža zato, ker si rešil mojega očeta, pravi najmlajša. Grof zapreže v",1
"Malemu Jožku se je sanjalo,",1
"grem,« je rekla lastavica. »Ti bom vjel muho,« je silil Joško. »Jih znam sama",1
"»Zato ker si poreden.« »Nisem ne poreden,« se je branil Joško. »Kdo je bil",1
"je bil pa včeraj našeškan, kdo?« se je smejala lastavica. Joško je napravil majhno",1
ve?« se je spet smejala lastavica. Zdaj je bilo pa Jošku preveč Namršil je,1
so bile strašne in so postajale vedno večje ... Toda Joško je kmalu videl,1
"je zijalo in ga hotelo pogoltniti. In — — — Joško se je prebudil,",1
"ji je rekel, »se bova poigrala!« »Ne grem,« je rekla lastavica. »Ti bom vjel",0
"Joško. »Jih znam sama bolje loviti, kakor ti,« je odgovarjala lastavica. »Pojdi!« »Ne grem.«",0
"»Kdo je bil pa včeraj našeškan, kdo?« se je smejala lastavica. Joško je napravil",0
danes sem pa priden!« »Kdo ve?« se je spet smejala lastavica. Zdaj je bilo,0
"da opazili, Ste muce zelo veliko spijo?",1
naslednji trenutek predejo? Mar res predejo nevidno volno? Motite se! Muce predejo naše sanje.,1
"so čisto majhne, druge tolikšne, da jih cvet komaj drži. Muca ve, kako izbirati",1
"naročju in hitela domov, da bi ga pokazala mami in očetu. Tako je hitela,",1
"se je čedalje huje. Mama jo je božala in objemala,  oče ji je",1
in čez nekaj časa sta zraven nje zadremala še zaskrbljena oče in mama. A,1
"držala v naročju in hitela domov, da bi ga pokazala mami in očetu. Tako",1
- glas ni in ni hotel iz njih. Nazadnje je mami potisnila v roko,1
"ostanek balona. Ni jokala, samo tresla se je čedalje huje. Mama jo je božala",1
"iz matematike, na kateri piše pet, in trenutek, ko te Urša pogleda s tistimi",1
"je najprej prikazala črna tačka, nato smrček, nazadnje pa je Naska z glavo odrinila",1
trenutek je bila s Tašo že sredi sanj. Najprej je Naskin grobi jeziček izmil,1
"so se pozlatile in razsvetlile temo, ki je obdajala Tašo. Naska je pomignila s",1
je pametna črna muca z belo liso na trebuščku. K Taši je prišla že,1
"pločnika, prehodi čisto ob robu ceste. Tisti dan je bila Taša zelo srečna: za",1
"obrnila, je zagledala velikanski avto. Drvel je naravnost proti njej. Taša je od groze",1
"stvarca!« In v starih copatah, velikih kot čoln, je pridrsala čarovnica, grda kot sodni",0
"je vse druge nesrečnike,« tako je tarnala, ko je začula čarovnico, kako je začela",0
"glave, vzame muco v naročje in — ni je bilo. Čarovnica je vihala nos",0
"pod jasnim, zvezdnatim nebom. »Ušla mi je, pretkanka,« je zarenčala čarovnica, zajahala čarobno metlo",0
mrgolela. Barica jih milo prosi pomoči in ko se zlobna čarovnica vrže iz visoke,0
"roke in noge, prav kot bi jo v pajčevino povili. Čarovnica je kričala in",0
repom po zraku in kmalu so se dvignili vsi s čarovnico vred. Splavali so,0
"so bili prav nad sredino morja — čof, so spustili čarovnico v vodo, sami",0
"vso krvavo in upehano, in stopi bliže, da ji pomore. Lisica pa se ji globoko",1
"zahvalo! Kadar zatrobiš nanj, ti priteče na pomoč toliko oboroženih palčkov, da bodo vso",1
je bil izročil jelen. Zdajci se dvigne izza vsake bilke malček-palček in kmalu jih,1
"višave na zemljo, da bi Barico ugrabila, zleze nanjo toliko palčkov kot mravelj in",1
"več ganiti ni mogla. »Kaj bi z njo?« so ugibali palčki, a Barica je",1
"vodo, sami pa so se kar vrnili domov, kjer so palčki izvolili Barico, da",1
"kateri utegne biti zanjo pač najsrečnejši, skoči iz grmovja mlad zajček preko ceste, pa",1
"teci, pa mi reci, katera pot bo zame najboljša?« In zajček je dejal: »Na",1
"je še ta umrla, je ostala sama s svojo mačko Mehkodlačko v tesni, napol",1
in je šla dalje po beli stezici s svojo mačko Mehkodlačko. Ko ti hodi,1
"rog, ga skrbno shrani in se odpravi s svojo mačko Mehkodlačko naprej. Ali noč",1
"so palčki izvolili Barico, da jim je kraljevala, in mačko Mehkodlačko, da jim je",1
"devetero strani sveta. Ko je stala na razpotju s svojo muco in premišljevala, kateri",1
človeku podobnega. Zdajci je obšla Barico strašna groza. Pograbila je muco in planila z,1
"se domisli zajčje kože, ovije si jo okrog glave, vzame muco v naročje in",1
" Barica je bila majhna,",1
"z njim zamahneš, priveslaš zdajci po zraku, kamor ti drago.« Barica vzame še lisičji",1
"palčkov, da bodo vso zemljo pokrili kot roj zelenih kobilic.« Barica vzame še rog,",1
"rekši, se ji zahvali za pomoč, pa hajdi svojo pot. Barica je pobrala zajčev",1
oplel med vejevje in ni mogel dalje. Tudi njemu pomore Barica in jelen ji,1
in namesto las ji je poganjalo ptičje perje na glavi. Barica se je izprva,1
in skleda globoka kot vodnjak. Kraj peči pa je zapazila Barica kup človeških lobanj,1
se je cvrlo nekaj povsem človeku podobnega. Zdajci je obšla Barico strašna groza. Pograbila,1
"ter jame vihteti velikanski nož: »Nasadila me bo,« se prestraši Barica ter povleče izza",1
veje lomil … A že ji je bila za petami. Barica pa ne pomišlja,1
"jih je bilo toliko, da je kar vsa zemlja mrgolela. Barica jih milo prosi",1
"zlobna čarovnica vrže iz visoke višave na zemljo, da bi Barico ugrabila, zleze nanjo",1
"ni mogla. »Kaj bi z njo?« so ugibali palčki, a Barica je pogodila pravo.",1
"pa so se kar vrnili domov, kjer so palčki izvolili Barico, da jim je",1
"Barica je bila majhna, uboga deklica. Imela je le staro mamico, a ko ji",0
časi in zelo zelo daleč je na velikanskem svetu živela babica. Bila je res,1
neroden in je vedno kaj podrl. Vse dopoldne si je babica veselo žvižgala in,1
skupaj letelo po zraku. Prav tedaj je v kuhinjo vstopila babica. Hitro je skočila,1
"drugega, Ampak še vedno je bila precej precej manjša od dedka in vnučkov. Odločila",1
pladenj. En sam samcat krof je padel na tla. Ojoj! Dedek je pohlevno zlezel,1
"pa tvoj,« mu je rekla in ga potisnila skozi vrata. Dedek je vzel še",1
"še vedno je bila precej precej manjša od dedka in vnučkov. Odločila se je,",1
"dedka in vnučkov. Odločila se je, da bo za te vnučke nekega dne naredila",1
"velik. Ko se je zvečerilo, so dedka in babico obiskali vnučki. Najedli so se",1
"se ni morda zgodila kakšna nesreča na njivi. Pravi torej graščaku, naj stopi na",1
"njivi. Pravi torej graščaku, naj stopi na njivo. Ko pride grašdak na njivo in",1
"njegovi služabniki trudijo, da bi izpulili repo, jim gre pomagat. Graščak prime za služabnika,",1
"moreta izpuliti velikanske repe. Ker tudi hlapca ni domov, pošlje graščakinja kuharico na njivo.",1
"listje, a vsi trije ne morejo izpuliti repe. Sedaj pošlje gospa služabnika, naj gre",1
"zaman, repa neče iz zemlje. Ker ni nikogar domov, začne graščakinjo skrbeti, ali se",1
gradu so nasejali njivo z repo. Sejal jo je grajski pisar. Ali glej! Iz,1
glej! Iz tolikih zrn je zrasla ena sama repa. Grajska dekla jo je morala,1
"da take še niso videli. Nekega dne pošlje grajska gospa deklo, naj gre repo",1
"Nekega dne pošlje grajska gospa deklo, naj gre repo izpulit. Dekla gre na njivo",1
"za listje a ne moreta izpuliti velikanske repe. Ker tudi hlapca ni domov, pošlje",1
"njivo in vidi, da je repa še v zemlji, prime hlapca, hlapec za deklo,",1
"Služabnik pride na njivo in prime za kuharico, kuharica za hlapca, hlapec za deklo,",1
"izpuliti velikanske repe. Ker tudi hlapca ni domov, pošlje graščakinja kuharico na njivo. Ko",1
"hlapca ni domov, pošlje graščakinja kuharico na njivo. Ko pride kuharica na njivo in",1
"ni nikogar domov. Služabnik pride na njivo in prime za kuharico, kuharica za hlapca,",1
"a vsi trije ne morejo izpuliti repe. Sedaj pošlje gospa služabnika, naj gre gledat,",1
"kaj se je primerilo onim trem, da ni nikogar domov. Služabnik pride na njivo",1
"bi izpulili repo, jim gre pomagat. Graščak prime za služabnika, služabnik za kuharico, kuharica",1
spravili mast v orehovo lupino. Nekega dne pa je prišla miška in je vso,0
"spanju je vdihaval prijetni vonj, potem pa zavzdihnil in zašepetal: »Mama!« Ko je odprl",1
"»Ko sem bil majhen in nisem mogel zaspati, mi je mama skuhala kamilice.« »Meni",1
"in se znašla v sončnem dnevu, kjer je otrok z mamo obiral dišeče kamilice.",1
ni videl nihče drug. Na drugem koncu vasi je živel starec. Sonja se je,0
"hiše, pa tudi vaščani niso imeli radi opraviti z njim. Starec je največkrat sedel",0
smer - kot da bi te ošte¬val. Lepega dne pa starca ni bilo več,0
Pred mnogimi mnogimi leti je v neki vasi živela deklica Sonja. Imela je čudovite,1
"modre oči, ki so bile nekaj posebnega. Če jih je Sonja priprla in postrani",1
pod strop hišice in od tam strmoglavil na sredo izbe. Sonja je kar skozi,1
»da boš pomagala mnogim ljudem. Odslej te bom klical kar Spominčica.« ln ko je,1
ki znajo videti spomine. Njihov vonj me bo spominjal nate.« Spominčica je odrasla in,1
"pomlad spomnijo svetlomodre cvetlice. In če ti kdo podari šopek spominčic, te ima zares",1
sobi in sredi traku. V črnini traku se je izrisala bolna gospa in ob njeni,0
"poroki. Vsi so se veselili: plesali so in peli, le bled mladenič s starčevimi potezami",0
naslednji potegnil vase. Zdaj je stala ob razbeljeni tovarniški peči. Utrujen moški je metal premog,0
leta ampak je to isto leto? Najprej je bil samo Čas. In kadar ni,0
"presenetilo, da ga je po nesreči kar odgriznil. »Tpfej!« je Čas izpljunil rep iz",0
"odvrnil rep. »No, prav, potem me pa zabavaj!« je ukazal Čas. »To pa lahko,«",0
"so se na njem videle gubice. »Odslej mi je ime Leto,« je slovesno izjavil.",1
"izjavil. »Spoštovani Čas, vabim vas, da si ogledate moje dneve.« Leto se je spretno",1
"ogledal tristošestinpetdeset popolnoma enakih črno-belih dni, je začel nevljudno zehati. Leto se je ustavilo:",1
in je se Zvečerilo — Sanja je morala v,1
"luč in ji zaželela lahko noč. Potem so vsi trije, Sanja, Mihec in Nina,",1
"pogledali skozi okno v temno noč. — »Joj,« je vzkliknila Sanja, »danes pa pol",1
"jo moramo najti in popraviti.« »Ampak, kako?« se je začudila Sanja. »Najbrž,« se je",1
"»jo bo vrnil?«. »O ne, ne bo je,« je rekla Sanja, »sami jo moramo",1
"in Sanja je morala v posteljo. K sebi je stisnila Mihca in Nino, dvojčka",1
"in ji zaželela lahko noč. Potem so vsi trije, Sanja, Mihec in Nina, pogledali",1
"Sanja, »danes pa pol lune manjka! Poglejta!« »Res,« je rekel Mihec, »luna je vendar",1
"»luna je vendar okrogla!« Nina je pokimala. Ker je bil Mihec njen dvojček, sta",1
"na kar na jok, in če ne bi bilo navihanega Mihca, bi bila zjutraj",1
"kako?« se je začudila Sanja. »Najbrž,« se je domislil prebrisani Mihec, »aha, najbrž jo",1
"je morala v posteljo. K sebi je stisnila Mihca in Nino, dvojčka iz cunj,",1
"zaželela lahko noč. Potem so vsi trije, Sanja, Mihec in Nina, pogledali skozi okno",1
"manjka! Poglejta!« »Res,« je rekel Mihec, »luna je vendar okrogla!« Nina je pokimala. Ker",1
"otrok in gleda, ali pridno spijo,« je sedaj rekla še Nina. »Torej jo moramo",1
"in jo odnesel s seboj.« »Kaj misliš,« je žalostno vprašala Nina, »jo bo vrnil?«.",1
s je se Očka Sanjo in njenim bratcem,1
"se skoraj nikoli nista ločila, bi Nina včasih rada imela Sanjo samo zase, da",1
"mu uspelo. »Pazi, da ne padeš, « mu je zaklicala Sanja. »Seveda, zelo pazi!",1
držal v naročju. Mihec in Nina sta se stiskala k Sanji in mižala od,1
"je mamica koleno obvezala in rekla, da ni nič hudega. Ampak Sanji in cunjastima dvojčkoma",1
povedal. Potem sta dvojčka vsak s svoje strani nekaj zašepetala Sanji v uho. In,1
"imamo zate,« je s sladoledom v roki kmalu pritekla nazaj Sanja. Z drugo roko",1
"bosta čuvala, dokler se spet ne vrnem? « je vprašala Sanja. »Bova! « sta",1
"strinjala, »zdaj pa mu zapojva uspavanko! « Ko se je Sanja vrnila, je njen",1
na pomladanski izlet. Seveda sta šla zraven tudi cunjasta dvojčka Mihec in Nina. Čeprav,1
"Sanjo samo zase, da bi se sami igrali s punčkami. Mihec pa bi včasih",1
"je zaklicala Sanja. »Seveda, zelo pazi! « je prikimala Nina, Mihec pa ga je",1
da ga je vso pot do avta držal v naročju. Mihec in Nina sta,1
"tudi igrati ni smel, s kolenom je moral popolnoma mirovati. Mihec je prijel Nino",1
"nazaj Sanja. Z drugo roko je za drobceno roko držala Mihca, ta pa Nino,",1
Sedela sta na robu blazine in ga od blizu opazovala. Mihec je z dlanmi,1
»Saj se bova večkrat igrala z njim? « je rekel Mihec in zaupljivo prijel,1
"da je ne bi prebudila, je s seboj vzela Nino, Mihca pa do jutra",1
izlet. Seveda sta šla zraven tudi cunjasta dvojčka Mihec in Nina. Čeprav se skoraj,1
"Mihec in Nina. Čeprav se skoraj nikoli nista ločila, bi Nina včasih rada imela",1
"mu je zaklicala Sanja. »Seveda, zelo pazi! « je prikimala Nina, Mihec pa ga",1
je vso pot do avta držal v naročju. Mihec in Nina sta se stiskala,1
"smel, s kolenom je moral popolnoma mirovati. Mihec je prijel Nino za roko in",1
"drugo roko je za drobceno roko držala Mihca, ta pa Nino, ki se je",1
blizu opazovala. Mihec je z dlanmi zaslonil usta in rekel Nini na uho: »Brez,1
"« »In vse bo v najlepšem redu, « je pomežiknila Nina. Takrat je v",1
"igrala z njim? « je rekel Mihec in zaupljivo prijel Nino za roko. »Prav,",1
"in zaupljivo prijel Nino za roko. »Prav, « se je Nina strinjala, »zdaj pa",1
"Nežno, da je ne bi prebudila, je s seboj vzela Nino, Mihca pa do",1
na pisano pobarvanih plezalih. Zdaj ga je lahko samo gledal. Bratec se še nikoli,0
"Sanji v uho. In vsi trije so skupaj odšli ven. Bratec, ki je ostal",0
"klepetanje prijateljčkov, ki so nestrpno čakali, da ga lahko obiščejo. Bratcu je bilo prijetno,",0
"je na tla in si poškodoval koleno. »Joj, se je očka prestrašil, »Takoj gremo",1
"naj vstane, da bo šel k maši, saj so včasih kralji in bogataši tudi",1
ni bil kača. Šla sta v kraljevičev grad. Kralj in kraljica sta bila zelo vesela,1
"izbo, se je po njej že zvijala in plazila kača. Kraljica se je prestrašila",1
"bila že jezna in je sinu rekla: »Da bi postal kača, ker ne ubogaš",0
"odprla izbo, se je po njej že zvijala in plazila kača. Kraljica se je",0
"sina, dali toliko denarja, kolikor ga bo prosil. Kraljevič – kača – pa pravi:",0
kraljevič. živel je Nekoč Mati ga je zjutraj,0
naj vstane in gre k maši. Kraljevič pa ni vstal. Mati je že drugič,0
"v tistih časih, pa je bilo tako, da če je mati dete v kaj",0
"siromaki. Priganjala ga je, naj vstane in gre k maši. Kraljevič pa ni vstal.",1
"odrešil njenega sina, dali toliko denarja, kolikor ga bo prosil. Kraljevič – kača –",1
"odrešila. Vidva me ne moreta rešiti. Rešila me bo junaška Vida, ki se bo",1
"me bo junaška Vida, ki se bo danes rodila.« Zares, Vida je rasla, kraljevič",1
"kraljevič pa je bil še naprej kača. Ko je bila Vida stara štirinajst let,",1
mi jih ostane še š e s t!« — veli Kurent ter gre dalje,1
je pa bil sam Gospod Bog. Ker pa ni imel Kurent nobenega vinarja več,1
"da mu — suknjico. Na to pa reče berač: »Ti Kurent, ti si res",1
