review,sentiment
"Tačas, ko so bili še pasjeglavci po teh krajih, je plela neki dan lepa deklica sama na njivi. $ Tako niso mogli videti, na kateri smreki čepi skrita deklica. Bodli so torej s svojimi dolgimi sulicami ob deblih od smreke do smreke tako dolgo, da je po skorji nekega drevesa pritekla rdeča kri. $ Obstopili so tisto smreko in jo izruvali; tako jim je deklica prišla v pest. $ Pa vselej, ko nogo vzdigne, skoči mačka na lino in začne tako jezno renčati in brusiti kremplje, da je bilo deklico strah. $ K očetu bi šla rada, pravi deklica. Kako boš šla, ali ne veš, da pasjeglavski grad nima vrat? $ Tako je mož dejal in izginil, da deklica ni vedela ne kdaj ne kam. $ Brž uganejo, kaj je to, in dvanajst jih poišče sled in teče za ubežno deklico. Medtem je bila ona pritekla že blizu do očetovega doma.",1
"jo nagovori dedec. K očetu bi šla rada, pravi deklica. $ reče dedec. Vem, ali jaz bi šla skozi lino, pa me ta mačja žival ne pusti, pravi ona.",1
"Ustavil ga je šele volk: »Hej, kam tako hitro, saj vendar ne gori voda!« Kosmatinec je v zadregi priznal: »Oh, oh, skoraj bi bilo po meni, skoraj bi me premagal zajec« »Dveh pa gotovo ne bo,« je menil volk. $ Ustavil ga je šele volk: »Hej, kam tako hitro, saj vendar ne gori voda!« Kosmatinec je v zadregi priznal: »Oh, oh, skoraj bi bilo po meni, skoraj bi me premagal zajec« »Dveh pa gotovo ne bo,« je menil volk. Sla sta pod klanec gledat junaka zajčka. $ Medved se je postavil na zadnje noge in je videl zajca, volk pa ga ni videl, ker je bil premajhen in se na zadnje noge ni znal postaviti. $ »Vidim, da ti moram pomagati,« je rekel kosmatinec, prijel volka, se postavil z njim na zadnje noge, ga dvignil visoko v zrak in vprašal: »No, ali ga vidiš tam za plotom? $ Moram biti pač velik junak, da še ni po meni, ko sem vendar z zajcem govoril in še celo poleg njega ležal!« Brž je pobegnil iz naših krajev in se še do danes ni vrnil, pa tudi volkov ni več v naših gozdovih, kajti poslednjega je do smrti stisnil medved, ko mu je hotel pokazati zajca. $ Mrcina, odgovori, ga vidiš ali ne?« Volk pa ni odgovoril, ne zdaj, ne potem, ko ga je medved izpustil iz objema: kajti tako krepko ga je stisnil, da je bilo po njem.",0
"To sta opazila tudi zajec in medved ter mnogokrat nepovabljena hodila v goste. $ Zajec je udaril po kamnu, ga skrivaj omočil in ga ponudil začudenemu medvedu pod nos: »Vidiš, buča, ti si slabič. $ Zbežati bo treba,« je vzdihnil medved. Zajec je strigel z ušesi in vse slišal. $ Zajec je res spal, medved pa ne. $ Naposled se je medved ojunačil in zbežal, da so pete žvižgale in mu je dlaka stala pokonci kakor petelinu perje. $ Mrcina, odgovori, ga vidiš ali ne?« Volk pa ni odgovoril, ne zdaj, ne potem, ko ga je medved izpustil iz objema: kajti tako krepko ga je stisnil, da je bilo po njem. $ Moram biti pač velik junak, da še ni po meni, ko sem vendar z zajcem govoril in še celo poleg njega ležal!« Brž je pobegnil iz naših krajev in se še do danes ni vrnil, pa tudi volkov ni več v naših gozdovih, kajti poslednjega je do smrti stisnil medved, ko mu je hotel pokazati zajca. $ Nekega večera sta se srečala v ovsu. Medved je zarenčal nad dolgouhcem: »Poberi se odtod, oves je moj!« Zajec je pomigal z ušesi in odvrnil: »Oves je tvoj, prav, pozobljem ga pa jaz; taka hrana mi tekne!« Tako oblastno besedičenje je debeluhu zaprlo sapo, zajec pa je nadaljeval: »Buča, meniš, da moraš vse ti požreti, ker si večji od mene. $ Stisniva najprej kamen; kdor ga bo tako stisnil, da bo pritekla voda iz njega, tistega bodi oves!« Medved je zdrobil kamen v prah. $ Debeluh je svetoval: »Utrujena sva, pojdiva na onile hribček k plotu in se spočijva.« Medved je smrčal, zajec tudi. $ Sla sta pod klanec gledat junaka zajčka. Medved se je postavil na zadnje noge in je videl zajca, volk pa ga ni videl, ker je bil premajhen in se na zadnje noge ni znal postaviti. $ Mrcina, odgovori, ga vidiš ali ne?« Volk pa ni odgovoril, ne zdaj, ne potem, ko ga je medved izpustil iz objema: kajti tako krepko ga je stisnil, da je bilo po njem. Medved je izbuljil oči, ko je videl mrtvega tovariša: »Sam pogled ga je umoril.",0
"To sta opazila tudi zajec in medved ter mnogokrat nepovabljena hodila v goste. $ Medved je zarenčal nad dolgouhcem: »Poberi se odtod, oves je moj!« Zajec je pomigal z ušesi in odvrnil: »Oves je tvoj, prav, pozobljem ga pa jaz; taka hrana mi tekne!« Tako oblastno besedičenje je debeluhu zaprlo sapo, zajec pa je nadaljeval: »Buča, meniš, da moraš vse ti požreti, ker si večji od mene. $ Medved je zarenčal nad dolgouhcem: »Poberi se odtod, oves je moj!« Zajec je pomigal z ušesi in odvrnil: »Oves je tvoj, prav, pozobljem ga pa jaz; taka hrana mi tekne!« Tako oblastno besedičenje je debeluhu zaprlo sapo, zajec pa je nadaljeval: »Buča, meniš, da moraš vse ti požreti, ker si večji od mene. $ Debeluh je svetoval: »Utrujena sva, pojdiva na onile hribček k plotu in se spočijva.« Medved je smrčal, zajec tudi. $ Pogledal je zajca in opazil, da ima odprte oči. $ Ustavil ga je šele volk: »Hej, kam tako hitro, saj vendar ne gori voda!« Kosmatinec je v zadregi priznal: »Oh, oh, skoraj bi bilo po meni, skoraj bi me premagal zajec« »Dveh pa gotovo ne bo,« je menil volk. $ Medved se je postavil na zadnje noge in je videl zajca, volk pa ga ni videl, ker je bil premajhen in se na zadnje noge ni znal postaviti. $ Moram biti pač velik junak, da še ni po meni, ko sem vendar z zajcem govoril in še celo poleg njega ležal!« Brž je pobegnil iz naših krajev in se še do danes ni vrnil, pa tudi volkov ni več v naših gozdovih, kajti poslednjega je do smrti stisnil medved, ko mu je hotel pokazati zajca. $ Moram biti pač velik junak, da še ni po meni, ko sem vendar z zajcem govoril in še celo poleg njega ležal!« Brž je pobegnil iz naših krajev in se še do danes ni vrnil, pa tudi volkov ni več v naših gozdovih, kajti poslednjega je do smrti stisnil medved, ko mu je hotel pokazati zajca. Zato pa pri nas še miga dolgouhec v ovsu, pa tudi ob plotu ga najdeš. $ Izpod krempljev so mu švigale iskre, a voda le ni pritekla. Zajec je udaril po kamnu, ga skrivaj omočil in ga ponudil začudenemu medvedu pod nos: »Vidiš, buča, ti si slabič. $ Zbežati bo treba,« je vzdihnil medved. Zajec je strigel z ušesi in vse slišal. $ Debeluh je svetoval: »Utrujena sva, pojdiva na onile hribček k plotu in se spočijva.« Medved je smrčal, zajec tudi. Zajec je res spal, medved pa ne. $ Sla sta pod klanec gledat junaka zajčka. Medved se je postavil na zadnje noge in je videl zajca, volk pa ga ni videl, ker je bil premajhen in se na zadnje noge ni znal postaviti.",1
"Pogovarjale so se o kraljičini tiste dežele, ki je ležala na smrt bolna v neizmerno žalost kralja in vsega ljudstva. $ Tam poprosi, da ga peljejo pred kralja, ker je imeniten zdravnik iz tuje dežele ter hoče ozdraviti bolno kraljičino. $ Tam poprosi, da ga peljejo pred kralja, ker je imeniten zdravnik iz tuje dežele ter hoče ozdraviti bolno kraljičino. Kralj ga je hitro pustil do sebe.",1
"— Na vshodu je začel svitati beli dan. Vile so umolknile. $ Tudi on je slišal po noči, kako so se pogovarjale gorske Vile. Rekle so: »Tista kraljičina je ozdravela; gotovo nas je poslušal kak črv pozemeljski!« Oglasi se neka Vila: »Da, da zares, previdne bodimo! $ Rekle so: »Tista kraljičina je ozdravela; gotovo nas je poslušal kak črv pozemeljski!« Oglasi se neka Vila: »Da, da zares, previdne bodimo!",0
"Dvema bratoma umrl je ljubljeni oče. Zapustil jima je precejšnjo svoto denarja, da si ga sama razdelita na dva jednaka dela.",1
"Zapustil jima je precejšnjo svoto denarja, da si ga sama razdelita na dva jednaka dela. Mlajši brat pravi starejšemu: »Pojdiva v cerkev, tam si ga razdeliva in malo pomoliva, da si z denarjem vred izprosiva tudi blagoslova božjega.« Starejši brat pa noče in trdi, da bodeta veliko srečnejša, če si razdelita zapuščnino pred cerkvijo.",1
"Mlajši brat pa trdi svojo, no starejši prav tako svojeglavno svojo. $ Če poreče, da je mnogo bolje, če si razdelita zapuščnino v c e r k v i, dobi ves denar mlajši brat; če pa poreče, da je bolje z u n a j cerkve, ostane vsa zapuščnina starejšemu. Šla sta iz mesta proti nekemu mostu; počakala sta na mestu, da bi prišel tam mimo kak človek, ki bi mogel pošteno razsoditi čudno stavo. $ Ko sta ga zagledala, dejal je starejši brat mlajšemu: »Glej glej, kako sva srečna!",0
"Nista čakala dolgo, ko zagledata nekakega gospoda, ki jo je kaj naglo mahal naravnost proti njima. $ Ali to ni bil zares kak posveten gospod, bil je sam z 1 o d i, ki vtakne svoj nos v vsako prepirko, če mu le kaže kaj dobička. $ Onega le gospoda poprašava, pa bo mir besedij; on bo gotovo vedel take reči saj je gospod.« Mlajši brat je bil zadovoljen.",0
"Pogovarjale so se o kraljičini tiste dežele, ki je ležala na smrt bolna v neizmerno žalost kralja in vsega ljudstva. $ Naš popotnik izve, da se kraljičina bori že s smrtnim angeljem. $ Tam poprosi, da ga peljejo pred kralja, ker je imeniten zdravnik iz tuje dežele ter hoče ozdraviti bolno kraljičino. Kralj ga je hitro pustil do sebe.",1
"In tako sta jo naslednje jutro navsezgodaj popihala iz mesta, ne da bi se poslovila od domačih: Anže s podkvijo v žepu, njegov prijatelj pa s kolesom, ki ga je snel od voza nekega kmeta, ki je prejšnji večer pripeljal zelje v mesto.",1
"Zdaj drži samo ti odprta usta, jaz pa bom pazil, da se ne prikrade v bližino kakšna lisica, ki bi jo nama pred nosom ugrabila.« In tako kot sta sklenila, je bil Anže na straži, njegov prijatelj pa je zijal, zijal tako na široko, da mu je kar pokalo v sklepih.",0
"Prvi je po cesti prištorkljal star pastir, ki je gnal ovce na pašo.",0
"»Vidiva,« sta dejala, »da ima vaš voz troje koles in tudi kobilica vam nekam šepa. $ Vzel je v roko podkev in ko je dvignil kobili nogo, da pribije na kopito podkev, je ves iz sebe vzkliknil: »Čisto pravšnja je, kot vlita zanjo.« Ko je bila kobilica podkovana, se je lotil še voza.",1
"»Pojdiva skupaj po svetu,« je nekega jutra rekel Anže tovarišu, ki je delal pri mojstru nekje zunaj mesta. $ Ker pa nista ne eden ne drugi imela denarja, da bi si kupila brašna za na pot, je Anže vtaknil v žep staro podkev, njegov prijatelj kajpada pa ni mogel vtakniti v žep kolesa. $ In tako sta jo naslednje jutro navsezgodaj popihala iz mesta, ne da bi se poslovila od domačih: Anže s podkvijo v žepu, njegov prijatelj pa s kolesom, ki ga je snel od voza nekega kmeta, ki je prejšnji večer pripeljal zelje v mesto. $ Drugi dan pa je rekel Anže: »Počijva malo, da se nama poleže lakota.« Sedla sta na kanton ob cesti in čakala, da pride mimo kdo, ki bi jima dal kaj za pod zob. $ Prvi je po cesti prištorkljal star pastir, ki je gnal ovce na pašo. Anže mu je zastavil pot, privlekel iz žepa podkev in dejal: »To podkev dobite, očka, če nama daste iz svoje torbe, kar ste vzeli s sabo za malico.« »Iz te podkve ne bo kruha,« je odvrnil starček. $ »Zdaj pa ti poskusi srečo,« reče Anže prijatelju, ki je bil zavalil kolo zraven sebe v travo, takrat ko je sedel na kanton. $ »Tale bo pravi,« je rekel Anže in brž potegnil iz žepa podkev, vtem ko je njegov prijatelj zakotalil predenj kolo. $ Nazadnje, ko sta se čutila na varnem, je rekel Anže: »Le kdo je tisti norec, ki bi od jutra do večera garal za skledo žgancev? $ »Kaj bi po nepotrebnem brusila pete,« je rekel Anže. »Ubogajva starčka, leziva v travo pod tisti hrast in glej, da niti za trenutek ne boš zaprl ust, sicer bi piška lahko zletela mimo.« Njegov prijatelj je bil istih misli in ne da bi dolgo izbirala, sta legla v visoko travo in zijala, zijala, kar se je dalo. $ »Ježešna,« je vzkliknil Anže, »piška nama je ušla prav v trenutku, ko sva imela usta zaprta. $ Zdaj drži samo ti odprta usta, jaz pa bom pazil, da se ne prikrade v bližino kakšna lisica, ki bi jo nama pred nosom ugrabila.« In tako kot sta sklenila, je bil Anže na straži, njegov prijatelj pa je zijal, zijal tako na široko, da mu je kar pokalo v sklepih. $ Ko pa se je zdanilo, je Anžeta minil strah, pa se je z odprtimi usti še on zvalil zraven prijatelja v travo. $ Kura je preplašeno kokodakala, ker jo je lovila gospodinja, da jo bo spekla mlatičem za kosilo. Anže in njegov prijatelj pa sta z odprtimi usti kar naprej še ležala v travi.",0
"Bil je ubog berač z leseno nogo in njega sta vprašala: »Povejte nama, mož, katera cesta bo prava, da prideva v tisto deželo, kjer pečene piške same od sebe letijo v odprta usta?« »Toliko let že hodim po svetu, trem cesarjem sem služil, v vojski sem izgubil nogo, nisem pa še prišel do tiste dežele, ki jo vidva iščeta,« je rekel berač. $ Bil je ubog berač z leseno nogo in njega sta vprašala: »Povejte nama, mož, katera cesta bo prava, da prideva v tisto deželo, kjer pečene piške same od sebe letijo v odprta usta?« »Toliko let že hodim po svetu, trem cesarjem sem služil, v vojski sem izgubil nogo, nisem pa še prišel do tiste dežele, ki jo vidva iščeta,« je rekel berač. »Najbolje bo, da kar precej ležeta v travo in čakata, da vama bodo piške kar same od sebe priletele v odprta usta.",0
"- Še grofa ne maram, pa bi vzela ježa! se oglasi najstarejša zaničljivo. $ Komaj mati reče sinu ježek, že se deček spremeni v ježka. Jež pa nima mesta pri hiši. $ -Beži no, ježek! Pravi mati nejevolna. $ Komaj mati reče sinu ježek, že se deček spremeni v ježka. $ Komaj mati reče sinu ježek, že se deček spremeni v ježka. Jež pa nima mesta pri hiši. $ Zato je tudi ježek-Janček odšel v gozd, tam si je pod votlo hruško izkopal jamo in je v njej prebival sedem let. $ Grof počiva pod hruško, ježek-Janček pa si prične lepo žvižgati. $ - Kaj pa ti, ježek? ga vpraša grof. $ - Lahko sem vesel, mu odgovori ježek-Janček, ker dobro vem, da vi brez moje pomoči ne boste prišli iz tega gozda. $ Dolgo sta se pogajala, slednjič je moral grof le privoliti v tako plačilo, ker drugače ni mogel iz velikega gozda. Ježek mu pokaže pot prav do doma. $ Drugi dan Janček-ježek že navsezgodaj pred grofov grad. $ kriči Janček-ježek pred gradom. $ Grof pa je bil svojim hčerkam že prej naročil, kaj naj napravijo, če pride ježek. Zato hitro zapro grajska vrata, odpro okna in opazujejo, kaj bo sedaj počel revček ježek. $ Zato hitro zapro grajska vrata, odpro okna in opazujejo, kaj bo sedaj počel revček ježek. Na grajskem dvorišču se je sprehajal velik petelin. $ Petelin se ustraši in zleti z ježkom vred na okno, pri katerem so stale grofove hčerke. $ - Halo gospodične grofičice, se oglasi zdaj ježek na oknu s korajžnim glasom. $ Grof zapreže v najlepši voz iskre konje, hčerka nevesta sede na voz, vzame ženina Jančka-ježka na krilo in tako se odpeljejo k poroki. $ Komaj pa stopijo pred oltar se ježek-Janček strese in pri priči spremeni v prekrasnega mladeniča. $ Na grajskem dvorišču se je sprehajal velik petelin. Ježek-Janček to vidi in mu skoči –smuk- na hrbet.",1
"Mati mesi kruh. $ Pravi mati nejevolna. $ Komaj mati reče sinu ježek, že se deček spremeni v ježka.",1
"Zgodi pa se, da gre nekoč grof na lov in zablodi v gozdu. $ Slednjič ga zajame utrujenost in sede prav pod ježevo hruško. Grof počiva pod hruško, ježek-Janček pa si prične lepo žvižgati. $ ga vpraša grof. Zakaj si tako vesel?",0
"se oglasi najstarejša zaničljivo. - Kralja čakam, de druga in se smeje. $ - Premlada si še za ženitev, prepusti ga meni, pravi najstarejša najmlajši sestrici nevesti.",0
"- Kralja čakam, de druga in se smeje. $ Saj ti si še otrok, pristavi druga. Janček pa vesel objame svojo nevestico in pravi: - Ti si me rešila ježeve kože.",0
"- Jaz pa te vzamem za moža zato, ker si rešil mojega očeta, pravi najmlajša. Grof zapreže v najlepši voz iskre konje, hčerka nevesta sede na voz, vzame ženina Jančka-ježka na krilo in tako se odpeljejo k poroki.",1
"Malemu Jožku se je sanjalo, da vidi lastavico. $ »Ti bom vjel muho,« je silil Joško. »Jih znam sama bolje loviti, kakor ti,« je odgovarjala lastavica. $ »Pojdi!« »Ne grem.« »Zakaj pa ne?« »Zato ker si poreden.« »Nisem ne poreden,« se je branil Joško. »Kdo je bil pa včeraj našeškan, kdo?« se je smejala lastavica. $ »Kdo je bil pa včeraj našeškan, kdo?« se je smejala lastavica. Joško je napravil majhno šobo, zameril je. $ Zdaj je bilo pa Jošku preveč Namršil je obrvi, jezno pogledal lastavico ter ji zabrusil: »Tiho bodi ti, ki muhe ješ!« Tedaj pa je lastavičina glava jela rasti in rasti. $ Toda Joško je kmalu videl samo še odprti kljun, ne kljun, žrelo, ki je zijalo in ga hotelo pogoltniti. $ In — — — Joško se je prebudil, ves trd od strahu.",1
"»Pojdi sem,« ji je rekel, »se bova poigrala!« »Ne grem,« je rekla lastavica. »Ti bom vjel muho,« je silil Joško. $ »Jih znam sama bolje loviti, kakor ti,« je odgovarjala lastavica. »Pojdi!« »Ne grem.« »Zakaj pa ne?« »Zato ker si poreden.« »Nisem ne poreden,« se je branil Joško. $ »Kdo je bil pa včeraj našeškan, kdo?« se je smejala lastavica. Joško je napravil majhno šobo, zameril je. $ Pogledal je tičico izpod čela in rekel počasi: »Včeraj sem bil poreden, danes sem pa priden!« »Kdo ve?« se je spet smejala lastavica. Zdaj je bilo pa Jošku preveč Namršil je obrvi, jezno pogledal lastavico ter ji zabrusil: »Tiho bodi ti, ki muhe ješ!« Tedaj pa je lastavičina glava jela rasti in rasti.",0
"Ste opazili, da muce zelo veliko spijo? $ Motite se! Muce predejo naše sanje. $ Nekatere so čisto majhne, druge tolikšne, da jih cvet komaj drži. Muca ve, kako izbirati in kaj vplesti v tvoje sanje vsak večer posebej.",1
"Kot največjo dragocenost ga je držala v naročju in hitela domov, da bi ga pokazala mami in očetu. Tako je hitela, da je pozabila pogledati levo in desno. $ Mama jo je božala in objemala,  oče ji je prinesel toplega mleka in jo držal za roko, a Taša se je še kar tresla. $ Zaspala je in čez nekaj časa sta zraven nje zadremala še zaskrbljena oče in mama.",1
"Kot največjo dragocenost ga je držala v naročju in hitela domov, da bi ga pokazala mami in očetu. $ Nazadnje je mami potisnila v roko mokro rdečo cunjo - ostanek balona. $ Ni jokala, samo tresla se je čedalje huje. Mama jo je božala in objemala, oče ji je prinesel toplega mleka in jo držal za roko, a Taša se je še kar tresla.",1
"Takoj ko muca zapre oči in zaspi, pogleda v svet, kjer rastejo želje: velikanski balon, ki ga objameš in poletiš z njim do neba, bazen, napolnjen s sladoledom, kontrolka iz matematike, na kateri piše pet, in trenutek, ko te Urša pogleda s tistimi velikimi očmi.",1
"Skozi nastalo režo se je najprej prikazala črna tačka, nato smrček, nazadnje pa je Naska z glavo odrinila vrata in smuknila noter. $ Najprej je Naskin grobi jeziček izmil lepljivo peno, ki je obdajala Tašo. $ In tedaj se je zgodilo nekaj čudežnega: mucine brčice so se pozlatile in razsvetlile temo, ki je obdajala Tašo. Naska je pomignila s prvo zlato brčico, ta se je podaljšala v zlato nit in segla prav do travnika želja.",1
"K Taši je prišla že pred petimi leti in pridno začela spletati čudovite sanje za vso družino. $ Tisti dan je bila Taša zelo srečna: za pohvalo, ker je gladko znala poštevanko, je dobila rdeč balon. $ Drvel je naravnost proti njej. Taša je od groze obstala kot pribita - premakniti se ni mogla - le balon je čedalje bolj prestrašeno stiskala k sebi.",1
"Nalahko potrka na skalna vrata, kar se oglasi zadirčen glas: »Le naprej, le naprej, božja stvarca!« In v starih copatah, velikih kot čoln, je pridrsala čarovnica, grda kot sodni dan. $ Še mene pojé ta strašna pošast, na ražnju me ocvre, kot je vse druge nesrečnike,« tako je tarnala, ko je začula čarovnico, kako je začela brusiti velikanski nož, da jo zakolje. $ Kar se domisli zajčje kože, ovije si jo okrog glave, vzame muco v naročje in — ni je bilo. Čarovnica je vihala nos in kričala: »Kje si, kje si, da te pojem? $ »Ušla mi je, pretkanka,« je zarenčala čarovnica, zajahala čarobno metlo in hajdi za njo, da je piskalo v zraku, kot bi kdo veje lomil … A že ji je bila za petami. $ Barica jih milo prosi pomoči in ko se zlobna čarovnica vrže iz visoke višave na zemljo, da bi Barico ugrabila, zleze nanjo toliko palčkov kot mravelj in ji zveže roke in noge, prav kot bi jo v pajčevino povili. $ Barica jih milo prosi pomoči in ko se zlobna čarovnica vrže iz visoke višave na zemljo, da bi Barico ugrabila, zleze nanjo toliko palčkov kot mravelj in ji zveže roke in noge, prav kot bi jo v pajčevino povili. Čarovnica je kričala in vpila, a bolj ko je vpila, bolj so ji natvezali niti, da se več ganiti ni mogla. $ Zavesljala je z lisičjim repom po zraku in kmalu so se dvignili vsi s čarovnico vred. $ Ko so bili prav nad sredino morja — čof, so spustili čarovnico v vodo, sami pa so se kar vrnili domov, kjer so palčki izvolili Barico, da jim je kraljevala, in mačko Mehkodlačko, da jim je lovila miši, ki so jim že od nekdaj pod zemljo podirale njihove temne gradove.",0
"Ko ti hodi že dobro uro, zapazi v drugi zanki lisičko Košatko, vso krvavo in upehano, in stopi bliže, da ji pomore. Lisica pa se ji globoko prikloni in ji zopet izroči v zahvalo dolg lisičji rep, bil je ponos njene stare tetke Putkokrade, in ji reče: »Le vzemi ga v plačilo!",1
"Kadar zatrobiš nanj, ti priteče na pomoč toliko oboroženih palčkov, da bodo vso zemljo pokrili kot roj zelenih kobilic.« Barica vzame še rog, ga skrbno shrani in se odpravi s svojo mačko Mehkodlačko naprej. $ Zdajci se dvigne izza vsake bilke malček-palček in kmalu jih je bilo toliko, da je kar vsa zemlja mrgolela. $ Barica jih milo prosi pomoči in ko se zlobna čarovnica vrže iz visoke višave na zemljo, da bi Barico ugrabila, zleze nanjo toliko palčkov kot mravelj in ji zveže roke in noge, prav kot bi jo v pajčevino povili. $ »Kaj bi z njo?« so ugibali palčki, a Barica je pogodila pravo. $ Ko so bili prav nad sredino morja — čof, so spustili čarovnico v vodo, sami pa so se kar vrnili domov, kjer so palčki izvolili Barico, da jim je kraljevala, in mačko Mehkodlačko, da jim je lovila miši, ki so jim že od nekdaj pod zemljo podirale njihove temne gradove.",1
