review,sentiment
tuje dežele ter hoče ozdraviti bolno Kralj ga je hitro pustil do,1
ga je snel od voza nekega ki je prejšnji večer pripeljal zelje,1
se ne prikrade v bližino kakšna bi jo nama pred nosom ugrabila.«,0
Prvi je po cesti prištorkljal star ki je gnal ovce na pašo.,0
"vaš voz troje koles in tudi vam nekam šepa. Lahko vam pomoreva,",1
"kot vlita zanjo.« Ko je bila podkovana, se je lotil še voza.",1
"po svetu,« je nekega jutra rekel tovarišu, ki je delal pri mojstru",0
"kupila brašna za na pot, je vtaknil v žep staro podkev, njegov",0
"da bi se poslovila od domačih: s podkvijo v žepu, njegov prijatelj",0
"lakote. Drugi dan pa je rekel »Počijva malo, da se nama poleže",0
"ki je gnal ovce na pašo. mu je zastavil pot, privlekel iz",0
"»Zdaj pa ti poskusi srečo,« reče prijatelju, ki je bil zavalil kolo",0
"jarek. »Tale bo pravi,« je rekel in brž potegnil iz žepa podkev,",0
"se čutila na varnem, je rekel »Le kdo je tisti norec, ki",0
"po nepotrebnem brusila pete,« je rekel »Ubogajva starčka, leziva v travo pod",0
"v noči lovila. »Ježešna,« je vzkliknil »piška nama je ušla prav v",0
"tako kot sta sklenila, je bil straži, njegov prijatelj pa je zijal,",0
"Ko pa se je zdanilo, je strah, pa se je z odprtimi",0
jo bo spekla mlatičem za kosilo. njegov prijatelj pa sta z odprtimi,0
udarjalo po cesti. Bil je ubog z leseno nogo in njega sta,0
"ki jo vidva iščeta,« je rekel »Najbolje bo, da kar precej ležeta",0
"grofa ne maram, pa bi vzela se oglasi najstarejša zaničljivo. - Kralja",1
že se deček spremeni v ježka. pa nima mesta pri hiši. Zato,1
"hoče tudi on mesiti. -Beži no, Pravi mati nejevolna. V tistem času",1
tej priliki. Komaj mati reče sinu že se deček spremeni v ježka.,1
"ježek, že se deček spremeni v Jež pa nima mesta pri hiši.",1
"mesta pri hiši. Zato je tudi odšel v gozd, tam si je",1
"ježevo hruško. Grof počiva pod hruško, pa si prične lepo žvižgati. -",1
"lepo žvižgati. - Kaj pa ti, ga vpraša grof. Zakaj si tako",1
"- Lahko sem vesel, mu odgovori ker dobro vem, da vi brez",1
drugače ni mogel iz velikega gozda. mu pokaže pot prav do doma.,1
pot prav do doma. Drugi dan že navsezgodaj pred grofov grad. Prišel,1
- Dobro jutro! Dobro jutro! kriči pred gradom. Po plačilo sem prišel.,1
"naročil, kaj naj napravijo, če pride Zato hitro zapro grajska vrata, odpro",1
"opazujejo, kaj bo sedaj počel revček Na grajskem dvorišču se je sprehajal",1
"Petelin se ustraši in zleti z vred na okno, pri katerem so",1
"Halo gospodične grofičice, se oglasi zdaj na oknu s korajžnim glasom. Sedaj",1
"nevesta sede na voz, vzame ženina na krilo in tako se odpeljejo",1
Komaj pa stopijo pred oltar se strese in pri priči spremeni v,1
dvorišču se je sprehajal velik petelin. to vidi in mu skoči –smuk-,1
 mesi kruh. Mali Janček vedno sili,1
"on mesiti. -Beži no, ježek! Pravi nejevolna. V tistem času pa so",1
"zgodilo tudi ob tej priliki. Komaj reče sinu ježek, že se deček",1
"Zgodi pa se, da gre nekoč na lov in zablodi v gozdu.",0
"in sede prav pod ježevo hruško. počiva pod hruško, ježek-Janček pa si",0
"Kaj pa ti, ježek? ga vpraša Zakaj si tako vesel? - Lahko",0
"pa bi vzela ježa! se oglasi - Kralja čakam, de druga in",0
"za ženitev, prepusti ga meni, pravi najmlajši sestrici nevesti. - Jaz ga",0
"najstarejša zaničljivo. - Kralja čakam, de in se smeje. - Jaz pa",0
"Saj ti si še otrok, pristavi Janček pa vesel objame svojo nevestico",0
"ker si rešil mojega očeta, pravi Grof zapreže v najlepši voz iskre",1
"Malemu se je sanjalo, da vidi lastavico.",1
"»Ti bom vjel muho,« je silil »Jih znam sama bolje loviti, kakor",1
"»Nisem ne poreden,« se je branil »Kdo je bil pa včeraj našeškan,",1
"našeškan, kdo?« se je smejala lastavica. je napravil majhno šobo, zameril je.",1
"smejala lastavica. Zdaj je bilo pa preveč Namršil je obrvi, jezno pogledal",1
so postajale vedno večje ... Toda je kmalu videl samo še odprti,1
"hotelo pogoltniti. In — — — se je prebudil, ves trd od",1
"bova poigrala!« »Ne grem,« je rekla »Ti bom vjel muho,« je silil",0
"bolje loviti, kakor ti,« je odgovarjala »Pojdi!« »Ne grem.« »Zakaj pa ne?«",0
"včeraj našeškan, kdo?« se je smejala Joško je napravil majhno šobo, zameril",0
»Kdo ve?« se je spet smejala Zdaj je bilo pa Jošku preveč,0
"da opazili, Ste zelo veliko spijo? Zdi se, da",1
res predejo nevidno volno? Motite se! predejo naše sanje. Takoj ko muca,1
"tolikšne, da jih cvet komaj drži. ve, kako izbirati in kaj vplesti",1
"da bi ga pokazala mami in Tako je hitela, da je pozabila",1
"Mama jo je božala in objemala, oče ji je prinesel toplega mleka",1
sta zraven nje zadremala še zaskrbljena in mama. A Taša tudi v,1
"hitela domov, da bi ga pokazala in očetu. Tako je hitela, da",1
ni hotel iz njih. Nazadnje je potisnila v roko mokro rdečo cunjo,1
"samo tresla se je čedalje huje. jo je božala in objemala, oče",1
"piše pet, in trenutek, ko te pogleda s tistimi velikimi očmi. Želje",1
"tačka, nato smrček, nazadnje pa je z glavo odrinila vrata in smuknila",1
"Tašo že sredi sanj. Najprej je grobi jeziček izmil lepljivo peno, ki",1
"razsvetlile temo, ki je obdajala Tašo. je pomignila s prvo zlato brčico,",1
z belo liso na trebuščku. K je prišla že pred petimi leti,1
"robu ceste. Tisti dan je bila zelo srečna: za pohvalo, ker je",1
avto. Drvel je naravnost proti njej. je od groze obstala kot pribita,1
"copatah, velikih kot čoln, je pridrsala grda kot sodni dan. Sredi čela",0
"tako je tarnala, ko je začula kako je začela brusiti velikanski nož,",0
naročje in — ni je bilo. je vihala nos in kričala: »Kje,0
"»Ušla mi je, pretkanka,« je zarenčala zajahala čarobno metlo in hajdi za",0
"prosi pomoči in ko se zlobna vrže iz visoke višave na zemljo,",0
"kot bi jo v pajčevino povili. je kričala in vpila, a bolj",0
kmalu so se dvignili vsi s vred. Splavali so nad visoke hrastove,0
"sredino morja — čof, so spustili v vodo, sami pa so se",0
"in stopi bliže, da ji pomore. se ji globoko prikloni in ji",1
ti priteče na pomoč toliko oboroženih da bodo vso zemljo pokrili kot,1
"Zdajci se dvigne izza vsake bilke in kmalu jih je bilo toliko,",1
"bi Barico ugrabila, zleze nanjo toliko kot mravelj in ji zveže roke",1
»Kaj bi z njo?« so ugibali a Barica je pogodila pravo. Zavesljala,1
"se kar vrnili domov, kjer so izvolili Barico, da jim je kraljevala,",1
"pač najsrečnejši, skoči iz grmovja mlad preko ceste, pa se ujame v",1
katera pot bo zame najboljša?« In je dejal: »Na vse strani se,1
"je ostala sama s svojo mačko v tesni, napol podrti kolibici kraj",1
"po beli stezici s svojo mačko Ko ti hodi že dobro uro,",1
in se odpravi s svojo mačko naprej. Ali noč ju prehiti v,1
"da jim je kraljevala, in mačko da jim je lovila miši, ki",1
"je stala na razpotju s svojo in premišljevala, kateri utegne biti zanjo",1
"obšla Barico strašna groza. Pograbila je in planila z njo k vhodu,",1
"ovije si jo okrog glave, vzame v naročje in — ni je",1
" je bila majhna, uboga deklica. Imela",1
"zdajci po zraku, kamor ti drago.« vzame še lisičji rep, se lepo",1
"zemljo pokrili kot roj zelenih kobilic.« vzame še rog, ga skrbno shrani",1
"za pomoč, pa hajdi svojo pot. je pobrala zajčev kožušček in je",1
ni mogel dalje. Tudi njemu pomore in jelen ji da v spomin,1
"je poganjalo ptičje perje na glavi. se je izprva silno prestrašila, pa",1
vodnjak. Kraj peči pa je zapazila kup človeških lobanj in na ražnju,1
povsem človeku podobnega. Zdajci je obšla strašna groza. Pograbila je muco in,1
"nož: »Nasadila me bo,« se prestraši ter povleče izza predpasnika lisičji rep,",1
že ji je bila za petami. pa ne pomišlja dolgo. Spusti se,1
da je kar vsa zemlja mrgolela. jih milo prosi pomoči in ko,1
"visoke višave na zemljo, da bi ugrabila, zleze nanjo toliko palčkov kot",1
"z njo?« so ugibali palčki, a je pogodila pravo. Zavesljala je z",1
"vrnili domov, kjer so palčki izvolili da jim je kraljevala, in mačko",1
uboga deklica. Imela je le staro a ko ji je še ta,0
"daleč je na velikanskem svetu živela Bila je res velika, celo večja",1
kaj podrl. Vse dopoldne si je veselo žvižgala in delala krofe. Točno,1
Prav tedaj je v kuhinjo vstopila Hitro je skočila in čudežno ujela,1
"je bila precej precej manjša od in vnučkov. Odločila se je, da",1
krof je padel na tla. Ojoj! je pohlevno zlezel vase. Samo prestrašene,1
rekla in ga potisnila skozi vrata. je vzel še vroč krof in,1
"precej precej manjša od dedka in Odločila se je, da bo za",1
"se je, da bo za te nekega dne naredila krofe. Zamesila je",1
"zvečerilo, so dedka in babico obiskali Najedli so se slastnih krofov, da",1
kakšna nesreča na njivi. Pravi torej naj stopi na njivo. Ko pride,1
"naj stopi na njivo. Ko pride na njivo in vidi, kako se",1
"bi izpulili repo, jim gre pomagat. prime za služabnika, služabnik za kuharico,",1
"Ker tudi hlapca ni domov, pošlje kuharico na njivo. Ko pride kuharica",1
"ne morejo izpuliti repe. Sedaj pošlje služabnika, naj gre gledat, kaj se",1
"zemlje. Ker ni nikogar domov, začne skrbeti, ali se ni morda zgodila",1
z repo. Sejal jo je grajski Ali glej! Iz tolikih zrn je,1
je zrasla ena sama repa. Grajska jo je morala vsak dan okopavati,1
videli. Nekega dne pošlje grajska gospa naj gre repo izpulit. Dekla gre,1
"gospa deklo, naj gre repo izpulit. gre na njivo in zgrabi repo",1
"moreta izpuliti velikanske repe. Ker tudi ni domov, pošlje graščakinja kuharico na",1
"je repa še v zemlji, prime hlapec za deklo, dekla za repino",1
"in prime za kuharico, kuharica za hlapec za deklo, dekla za listje,",1
"tudi hlapca ni domov, pošlje graščakinja na njivo. Ko pride kuharica na",1
"graščakinja kuharico na njivo. Ko pride na njivo in vidi, da je",1
"pride na njivo in prime za kuharica za hlapca, hlapec za deklo,",1
"morejo izpuliti repe. Sedaj pošlje gospa naj gre gledat, kaj se je",1
"onim trem, da ni nikogar domov. pride na njivo in prime za",1
"gre pomagat. Graščak prime za služabnika, za kuharico, kuharica za hlapca, hlapec",1
lupino. Nekega dne pa je prišla in je vso mast pojedla. Tako,0
"vonj, potem pa zavzdihnil in zašepetal: Ko je odprl oči, se je",1
"in nisem mogel zaspati, mi je skuhala kamilice.« »Meni jih tudi,« mu",1
"sončnem dnevu, kjer je otrok z obiral dišeče kamilice. Smejala sta se",1
"Na drugem koncu vasi je živel Sonja se je ogibala njegove hiše,",0
niso imeli radi opraviti z njim. je največkrat sedel na klopi pred,0
bi te ošte¬val. Lepega dne pa ni bilo več na klopi. In,0
"je v neki vasi živela deklica Imela je čudovite svetlo modre oči,",1
"bile nekaj posebnega. Če jih je priprla in postrani pogledala skozi trepalnice,",1
od tam strmoglavil na sredo izbe. je kar skozi okno zlezla v,1
"ljudem. Odslej te bom klical kar ln ko je Spominčica priprla oči,",1
Njihov vonj me bo spominjal nate.« je odrasla in se odpravila v,1
In če ti kdo podari šopek te ima zares rad in te,1
V črnini traku se je izrisala in ob njeni postelji otrok. Podoben,0
"veselili: plesali so in peli, le s starčevimi potezami je stal sam",0
je stala ob razbeljeni tovarniški peči. je metal premog - lopato za,0
"isto leto? Najprej je bil samo In kadar ni vedel, kaj početi,",0
po nesreči kar odgriznil. »Tpfej!« je izpljunil rep iz gobca. »Živijo! «,0
"potem me pa zabavaj!« je ukazal »To pa lahko,« je rekel rep.",0
"videle gubice. »Odslej mi je ime je slovesno izjavil. »Spoštovani Čas, vabim",1
"vas, da si ogledate moje dneve.« se je spretno zvilo v kolut",1
"črno-belih dni, je začel nevljudno zehati. se je ustavilo: »Kaj pa je?",1
in je se Zvečerilo — je morala v posteljo. K sebi,1
"lahko noč. Potem so vsi trije, Mihec in Nina, pogledali skozi okno",1
"temno noč. — »Joj,« je vzkliknila »danes pa pol lune manjka! Poglejta!«",1
"popraviti.« »Ampak, kako?« se je začudila »Najbrž,« se je domislil prebrisani Mihec,",1
"ne, ne bo je,« je rekla »sami jo moramo poiskat.« »Sami je",1
"v posteljo. K sebi je stisnila in Nino, dvojčka iz cunj, ki",1
"noč. Potem so vsi trije, Sanja, in Nina, pogledali skozi okno v",1
"lune manjka! Poglejta!« »Res,« je rekel »luna je vendar okrogla!« Nina je",1
"Nina je pokimala. Ker je bil njen dvojček, sta vedno mislila eno",1
in če ne bi bilo navihanega bi bila zjutraj njena postelja mokra,1
"Sanja. »Najbrž,« se je domislil prebrisani »aha, najbrž jo je nekdo odrezal",1
"K sebi je stisnila Mihca in dvojčka iz cunj, ki sta ji",1
"so vsi trije, Sanja, Mihec in pogledali skozi okno v temno noč.",1
"rekel Mihec, »luna je vendar okrogla!« je pokimala. Ker je bil Mihec",1
"pridno spijo,« je sedaj rekla še »Torej jo moramo najti in popraviti.«",1
"seboj.« »Kaj misliš,« je žalostno vprašala »jo bo vrnil?«. »O ne, ne",1
s je se Očka in njenim bratcem odpeljal na pomladanski,1
"ločila, bi Nina včasih rada imela samo zase, da bi se sami",1
"ne padeš, « mu je zaklicala »Seveda, zelo pazi! « je prikimala",1
in Nina sta se stiskala k in mižala od strahu. Doma je,1
"in rekla, da ni nič hudega. in cunjastima dvojčkoma se je zdelo",1
vsak s svoje strani nekaj zašepetala v uho. In vsi trije so,1
sladoledom v roki kmalu pritekla nazaj Z drugo roko je za drobceno,1
spet ne vrnem? « je vprašala »Bova! « sta zapel v dvoje.,1
"zapojva uspavanko! « Ko se je vrnila, je njen mali bratec mirno",1
sta šla zraven tudi cunjasta dvojčka in Nina. Čeprav se skoraj nikoli,1
bi se sami igrali s punčkami. pa bi včasih rad zaspal pri,1
"zelo pazi! « je prikimala Nina, pa ga je strahoma pogledoval izpod",1
pot do avta držal v naročju. in Nina sta se stiskala k,1
s kolenom je moral popolnoma mirovati. je prijel Nino za roko in,1
"roko je za drobceno roko držala ta pa Nino, ki se je",1
blazine in ga od blizu opazovala. je z dlanmi zaslonil usta in,1
igrala z njim? « je rekel in zaupljivo prijel Nino za roko.,1
"prebudila, je s seboj vzela Nino, pa do jutra pustila pri njem.",1
"zraven tudi cunjasta dvojčka Mihec in Čeprav se skoraj nikoli nista ločila,",1
"se skoraj nikoli nista ločila, bi včasih rada imela Sanjo samo zase,",1
"»Seveda, zelo pazi! « je prikimala Mihec pa ga je strahoma pogledoval",1
avta držal v naročju. Mihec in sta se stiskala k Sanji in,1
moral popolnoma mirovati. Mihec je prijel za roko in ji nekaj čisto,1
"drobceno roko držala Mihca, ta pa ki se je smejala na vsa",1
"z dlanmi zaslonil usta in rekel na uho: »Brez skrbi, kmalu bomo",1
"v najlepšem redu, « je pomežiknila Takrat je v otroško sobo prišla",1
"je rekel Mihec in zaupljivo prijel za roko. »Prav, « se je",1
"za roko. »Prav, « se je strinjala, »zdaj pa mu zapojva uspavanko!",1
"bi prebudila, je s seboj vzela Mihca pa do jutra pustila pri",1
Zdaj ga je lahko samo gledal. se še nikoli ni povzpel tako,0
"vsi trije so skupaj odšli ven. ki je ostal sam, se je",0
"nestrpno čakali, da ga lahko obiščejo. je bilo prijetno, da se vse",0
"si poškodoval koleno. »Joj, se je prestrašil, »Takoj gremo domov! « Sinko",1
"šel k maši, saj so včasih in bogataši tudi hodili k maši,",1
sta v kraljevičev grad. Kralj in bila zelo vesela in naredili so,1
"njej že zvijala in plazila kača. se je prestrašila in je obljubila,",1
je sinu rekla: »Da bi postal ker ne ubogaš in ne greš,0
po njej že zvijala in plazila Kraljica se je prestrašila in je,0
"kolikor ga bo prosil. Kraljevič – – pa pravi: »Mati in oče,",0
"kraljevič. živel je Nekoč ga je zjutraj budila, naj vstane,",0
k maši. Kraljevič pa ni vstal. je že drugič prišla in ga,0
"je bilo tako, da če je dete v kaj zaklela, je tisto",0
naj vstane in gre k maši. pa ni vstal. Mati je že,1
"toliko denarja, kolikor ga bo prosil. – kača – pa pravi: »Mati",1
"moreta rešiti. Rešila me bo junaška ki se bo danes rodila.« Zares,",1
"ki se bo danes rodila.« Zares, je rasla, kraljevič pa je bil",1
"še naprej kača. Ko je bila stara štirinajst let, je zgodaj zjutraj",1
š e s t!« — veli ter gre dalje kričeč: »Sedem let,1
Gospod Bog. Ker pa ni imel nobenega vinarja več — da mu,1
Na to pa reče berač: »Ti ti si res usmiljena dušica! Kaj,1
»Ha ha ha!« — zasmeje se — »kaj mi moreš neki dati?!,1
"če bode kdo na nji!« — se je le norčeval, kakor je",1
"-- a berača ne ugleda nikjer. si misli: »Naj bo kar bo,",1
"jo že zasolim!« — misli si Vzame puško, pomeri, ustreli — a",1
ste mož svojih besedij!?« — upije Gospod pa se brani na vse,1
"Ko pa prileze do srede, vzame goslice ter začne tako lepo gosti,",1
"prosil in rotil še dolgo časa, pa se je smejalo srce. Ko",1
da mu zavije vrat; kar spregovori »Gospodje sodniki! Kdorkoli stoji na jednakem,1
"naplesal!« Njega privežejo h kolu, a dajo goslice. Kurent zagode, a vsi",1
"h kolu, a Kurentu dajo goslice. zagode, a vsi sodniki in poslušalci",1
"vam dejal, da ne dajajte mu!« jo je počasi pobrisal ter rešil",1
"na um, da bi tekel za Kurent je šel po svetu. Ustavi",1
"um, da bi tekel za Kurentom. je šel po svetu. Ustavi se",1
"let. Kar se domisli Smrt tudi ter pride ponj. Reče mu: «Kurent,",1
"Kurenta ter pride ponj. Reče mu: čas bi bil, da te peljem",1
"— »Prav imaš!« — odgovori jej — »pa pojdi, pojdi na to-le",1
"Smrt hoče lezti na drevo, a jo priveže z ono nitjo k",1
"že za zajutrek. Ko Smrtnik obljubi da ga ne pride več klicat,",1
da poskusi tudi on kaj zna Kurent ubode z šivanko v kovaški,1
poskusi tudi on kaj zna Kurent. ubode z šivanko v kovaški meh,1
in koj se spravi v meh. pa zašije ono luknjico z nitjo,1
ves polomljen. Na to ga izpusti. pa je koval še mnogo let,1
ki bi se upal iti po Čez nekaj let pa se ponudi,1
"ciotto — hrom-), da on pripelje Oj, kako so bili hudiči le-tega",1
"je sijalo solnce upanja. Pride h Kurent pa govori: »Oj, kako se",1
"sijalo solnce upanja. Pride h Kurentu. pa govori: »Oj, kako se mi",1
"ali joj: ustati ne more več. pa se smeje, greje železo, pa",1
"bolečin. Z železom mu je odžgal še drugo nogo, tako da je",1
"je upil, prosil, klel — a se je smijal in — žgal.",1
"letih se je naveličal življenja tudi Nekega dne reče: »Videti moram, kaj",1
"kremplji prebodejo duri skozi in skozi. pa si misli: »Čakaj, moram le-te",1
je na svetu počel preveč neumnosti. pa de: »Na malo vina pa,1
vina pa vendar vzameš od grešnega — a razkoračiti se moraš če,1
"Sv. Peter vzame, se razkorači a uteče skozi 'koračo' v nebesa. Tam",1
"— svojem!« Tako, vidite, prišel je v nebesa: sleparil je na svetu",1
"mestu. Tam na nekem pašniku ugleda ki je streljal velikega ptiča, a",1
ki je pa bil sam Gospod Ker pa ni imel Kurent nobenega,1
"bi bil, da te peljem k — »Prav imaš!« — odgovori jej",1
utrgaj košek lepih jabolk. Poneseva jih za dar!« Smrt hoče lezti na,1
"na svojemu.« Sv. Peter ga zatoži ki ga pa pokrega: »Ej, Peter,",1
"če ne, pa ne pojdem!« Se-ve je bilo to vrlo lehko —",0
"gre k nebeškim vratam, a sv. mu ni hotel odpreti češ: da",1
"se moraš če hočeš piti!« Sv. vzame, se razkorači a Kurent uteče",1
"»Ooo, jaz sem na svojemu.« Sv. ga zatoži Bogu, ki ga pa",1
"Bogu, ki ga pa pokrega: »Ej, grlo, grlo te je opravilo! Pa",1
zaslužil in jedno suknjico!« Sreča ga ki mu pravi: »Če si jih,0
"Jeden vinar pa sem daroval potrebnemu Se ve, da se mu je",0
"kraja! No, zato pa ga nadlegujejo drug za drugim; vsakemu da po",0
ga za mili dar še jeden — ki je pa bil sam,0
"— suknjico. Na to pa reče »Ti Kurent, ti si res usmiljena",0
sebe zagleda železno stolico -- a ne ugleda nikjer. Kurent si misli:,0
"tleh suknjico, katero je daroval tistemu poskoči na njo ter pravi: »Ooo,",0
služil mnogo let. Kar se domisli tudi Kurenta ter pride ponj. Reče,0
"jabolk. Poneseva jih Bogu za dar!« hoče lezti na drevo, a Kurent",0
"Takrat ni umrl na svetu nihče. ga prosi, zdihuje, da bi jo",0
"da se je kadilo za njo. (-njen mož-) pravi: »Čakaj, čakaj, ga",0
"s palico že za zajutrek. Ko obljubi Kurentu, da ga ne pride",0
predrami in poprosi ju za kračo. in medved se je usmilita in,0
"iti po panj, da praznujejo god. gre, odkoplje zemljo in ne najde",0
